index,index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
2159,2159,40.246044,-7.9634705,503.0,2011-02-27T00:00,8.1,100,8.1,7.4,0.0,0.0,0.0,0.0,3,1026.4,965.9,100,100,0,66,0.0,0.0,1.6,7.9,297,317,13.3,9.5,11.5,9.9,10.1,0.37,0.382,0.406,0.399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2158,2158,40.246044,-7.9634705,503.0,2011-02-27T01:00,7.6,100,7.6,6.8,0.0,0.0,0.0,0.0,3,1026.0,965.4,98,100,0,28,0.0,0.0,1.1,7.1,18,330,13.3,9.5,11.4,9.9,10.1,0.37,0.382,0.406,0.399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2157,2157,40.246044,-7.9634705,503.0,2011-02-27T02:00,7.6,100,7.6,6.7,0.0,0.0,0.0,0.0,3,1025.7,965.1,100,100,0,41,0.0,0.0,2.3,6.1,51,357,13.7,9.5,11.2,9.9,10.1,0.371,0.381,0.406,0.399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2156,2156,40.246044,-7.9634705,503.0,2011-02-27T03:00,7.5,99,7.4,6.2,0.0,0.0,0.0,0.0,3,1025.6,965.0,100,100,0,81,0.0,0.01,4.1,7.9,45,16,15.5,9.4,11.1,9.9,10.1,0.371,0.381,0.406,0.399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2155,2155,40.246044,-7.9634705,503.0,2011-02-27T04:00,7.3,99,7.2,5.8,0.0,0.0,0.0,0.0,3,1025.4,964.8,100,100,0,76,0.0,0.01,5.4,10.6,37,18,18.0,9.3,10.9,9.9,10.1,0.371,0.381,0.405,0.399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2154,2154,40.246044,-7.9634705,503.0,2011-02-27T05:00,7.1,99,7.0,5.3,0.0,0.0,0.0,0.0,3,1025.4,964.8,100,100,0,32,0.0,0.01,6.9,13.0,47,34,20.2,9.3,10.8,9.9,10.1,0.371,0.381,0.405,0.399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2153,2153,40.246044,-7.9634705,503.0,2011-02-27T06:00,7.0,97,6.5,5.0,0.0,0.0,0.0,0.0,3,1025.9,965.2,100,89,1,63,0.0,0.03,7.7,15.8,53,43,21.6,9.1,10.7,9.9,10.1,0.372,0.381,0.405,0.399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2152,2152,40.246044,-7.9634705,503.0,2011-02-27T07:00,7.2,93,6.1,5.0,0.0,0.0,0.0,0.0,1,1026.1,965.4,49,38,5,40,0.0,0.07,8.1,18.6,45,43,23.4,8.9,10.5,9.9,10.1,0.372,0.381,0.405,0.399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2151,2151,40.246044,-7.9634705,503.0,2011-02-27T08:00,7.6,85,5.3,5.1,0.0,0.0,0.0,0.0,0,1027.1,966.5,13,14,0,1,0.02,0.15,9.7,18.8,45,45,24.5,8.9,10.4,9.9,10.1,0.372,0.381,0.405,0.399,1,580.02,28.0,12.0,16.0,107.9,28.0,95.0,61.4,26.3,35.1,176.2,37.6,208.5
2150,2150,40.246044,-7.9634705,503.0,2011-02-27T09:00,9.1,75,4.9,6.4,0.0,0.0,0.0,0.0,0,1027.4,967.1,3,3,0,0,0.08,0.29,10.0,16.3,38,41,25.9,9.7,10.3,9.9,10.1,0.372,0.381,0.405,0.399,1,3600.0,184.0,129.0,55.0,537.9,184.0,334.6,250.3,175.5,74.8,537.9,250.3,455.2
