index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
2231,40.386642,-7.3521423,802.0,2021-06-01T00:00,14.6,89,12.8,14.9,0.3,0.3,0.0,0.0,51,1011.1,920.1,14,14,2,0,0.0,0.19,4.0,6.8,360,58,16.2,18.8,21.2,15.7,11.3,0.081,0.21,0.282,0.367,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,40.386642,-7.3521423,802.0,2021-06-01T01:00,14.5,87,12.4,15.0,0.0,0.0,0.0,0.0,0,1010.7,919.7,11,12,1,0,0.0,0.21,1.8,5.4,360,98,9.0,18.0,21.0,15.7,11.3,0.081,0.21,0.282,0.367,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2229,40.386642,-7.3521423,802.0,2021-06-01T02:00,14.0,89,12.3,14.1,0.0,0.0,0.0,0.0,0,1010.4,919.2,6,7,0,0,0.0,0.17,4.1,7.7,165,152,13.0,17.1,20.7,15.7,11.3,0.081,0.21,0.282,0.367,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2228,40.386642,-7.3521423,802.0,2021-06-01T03:00,13.3,94,12.3,13.2,0.0,0.0,0.0,0.0,0,1010.3,918.9,0,0,0,0,0.0,0.1,5.4,12.4,143,154,14.4,16.4,20.5,15.7,11.3,0.081,0.21,0.282,0.367,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,40.386642,-7.3521423,802.0,2021-06-01T04:00,12.2,98,11.9,12.0,0.0,0.0,0.0,0.0,1,1010.6,918.9,41,46,0,0,0.0,0.03,5.4,11.9,138,151,15.1,15.6,20.2,15.7,11.3,0.082,0.21,0.282,0.367,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,40.386642,-7.3521423,802.0,2021-06-01T05:00,11.9,99,11.7,11.6,0.0,0.0,0.0,0.0,3,1010.7,918.9,90,100,0,0,0.0,0.02,5.4,9.7,143,158,14.0,15.1,19.9,15.8,11.3,0.082,0.21,0.282,0.367,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2225,40.386642,-7.3521423,802.0,2021-06-01T06:00,12.3,94,11.4,11.8,0.0,0.0,0.0,0.0,3,1011.1,919.4,89,99,0,0,0.01,0.08,6.3,8.4,156,173,16.2,15.3,19.7,15.8,11.3,0.082,0.21,0.282,0.367,1,0.0,21.0,2.0,19.0,17.2,21.0,95.4,46.8,4.5,42.3,27.9,28.9,212.7
2224,40.386642,-7.3521423,802.0,2021-06-01T07:00,12.8,91,11.3,11.9,0.0,0.0,0.0,0.0,3,1011.4,919.8,84,92,2,0,0.04,0.14,9.1,11.5,171,178,19.8,15.8,19.4,15.8,11.3,0.083,0.21,0.282,0.367,1,0.0,67.0,4.0,63.0,15.9,67.0,335.4,91.5,5.5,86.0,15.9,91.5,457.9
2223,40.386642,-7.3521423,802.0,2021-06-01T08:00,13.8,84,11.1,12.6,0.0,0.0,0.0,0.0,3,1011.6,920.3,94,100,7,0,0.09,0.26,10.9,13.7,171,175,24.5,16.5,19.2,15.8,11.3,0.083,0.21,0.282,0.367,1,0.0,139.0,14.0,125.0,32.3,139.0,577.4,167.1,16.8,150.2,32.3,167.1,693.9
2222,40.386642,-7.3521423,802.0,2021-06-01T09:00,14.9,78,11.0,13.5,0.0,0.0,0.0,0.0,3,1011.9,920.9,100,100,30,1,0.15,0.38,11.4,13.8,169,174,26.3,17.6,19.1,15.8,11.3,0.084,0.21,0.282,0.367,1,0.0,264.0,21.0,243.0,34.8,264.0,802.0,297.8,23.7,274.1,34.8,297.8,904.7
2221,40.386642,-7.3521423,802.0,2021-06-01T10:00,15.6,73,10.7,13.8,0.1,0.1,0.0,0.0,51,1011.8,921.0,100,100,28,2,0.19,0.49,13.5,16.5,164,169,30.2,18.7,19.0,15.8,11.3,0.084,0.21,0.282,0.366,1,0.0,310.0,35.0,275.0,46.8,310.0,994.2,335.5,37.9,297.6,46.8,335.5,1075.9
2220,40.386642,-7.3521423,802.0,2021-06-01T11:00,17.3,63,10.3,15.3,0.1,0.1,0.0,0.0,51,1011.7,921.4,43,34,19,2,0.31,0.73,14.4,17.7,180,184,33.5,20.5,19.0,15.8,11.3,0.085,0.21,0.282,0.366,1,3600.0,526.0,186.0,340.0,216.9,526.0,1140.6,551.5,195.0,356.5,216.9,551.5,1195.9
2219,40.386642,-7.3521423,802.0,2021-06-01T12:00,15.8,68,9.8,14.0,0.1,0.1,0.0,0.0,51,1012.4,921.6,100,100,33,0,0.32,0.58,13.6,17.1,191,195,33.5,21.9,19.0,15.8,11.3,0.087,0.213,0.283,0.366,1,3600.0,591.0,332.0,259.0,358.7,591.0,1231.4,603.1,338.8,264.3,358.7,603.1,1256.6
2218,40.386642,-7.3521423,802.0,2021-06-01T13:00,17.1,63,10.0,15.6,0.4,0.4,0.0,0.0,51,1012.1,921.7,62,44,37,0,0.3,0.73,10.8,13.8,210,213,31.0,22.6,19.1,15.8,11.3,0.091,0.213,0.283,0.366,1,1904.39,483.0,117.0,366.0,123.5,483.0,1260.5,480.4,116.4,364.0,123.5,480.4,1253.7
