index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
2231,40.597538,-7.51062,603.0,2019-05-25T00:00,15.5,44,3.5,11.8,0.0,0.0,0.0,0.0,0,1019.3,949.6,0,0,0,0,0.09,0.98,15.5,30.4,65,63,43.6,16.8,18.8,14.9,11.8,0.097,0.22,0.291,0.323,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,40.597538,-7.51062,603.0,2019-05-25T01:00,14.5,49,3.8,10.9,0.0,0.0,0.0,0.0,0,1019.7,949.7,0,0,0,0,0.08,0.85,15.0,29.4,69,67,41.8,16.1,18.6,14.9,11.8,0.097,0.22,0.291,0.323,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2229,40.597538,-7.51062,603.0,2019-05-25T02:00,13.6,53,4.1,10.1,0.0,0.0,0.0,0.0,0,1019.8,949.6,0,0,0,0,0.07,0.74,14.8,29.0,76,73,40.3,15.4,18.4,15.0,11.8,0.097,0.22,0.291,0.323,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2228,40.597538,-7.51062,603.0,2019-05-25T03:00,12.7,59,4.8,9.4,0.0,0.0,0.0,0.0,0,1020.0,949.5,19,0,0,64,0.05,0.61,13.9,27.6,80,75,40.0,14.8,18.2,15.0,11.8,0.097,0.22,0.291,0.323,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,40.597538,-7.51062,603.0,2019-05-25T04:00,11.9,65,5.5,8.9,0.0,0.0,0.0,0.0,1,1020.4,949.7,28,0,0,92,0.04,0.49,13.1,25.8,81,75,38.2,14.2,18.0,15.0,11.8,0.098,0.22,0.291,0.323,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,40.597538,-7.51062,603.0,2019-05-25T05:00,11.3,69,5.8,8.4,0.0,0.0,0.0,0.0,1,1021.0,950.2,25,0,0,82,0.03,0.42,12.7,25.1,82,74,36.4,13.7,17.7,15.0,11.8,0.098,0.22,0.291,0.323,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2225,40.597538,-7.51062,603.0,2019-05-25T06:00,11.6,68,5.9,8.3,0.0,0.0,0.0,0.0,0,1021.6,950.8,20,0,0,66,0.05,0.43,15.4,25.5,79,74,38.5,13.4,17.5,15.0,11.9,0.098,0.219,0.291,0.323,1,605.64,32.0,12.0,20.0,108.5,32.0,88.5,71.8,26.9,44.9,180.9,43.0,198.5
2224,40.597538,-7.51062,603.0,2019-05-25T07:00,12.8,64,6.1,9.4,0.0,0.0,0.0,0.0,0,1021.9,951.3,19,0,0,64,0.11,0.54,17.0,23.7,77,76,42.1,14.1,17.3,15.0,11.9,0.098,0.219,0.291,0.323,1,3600.0,176.0,109.0,67.0,451.3,176.0,322.1,243.4,150.8,92.7,451.3,243.4,445.5
2223,40.597538,-7.51062,603.0,2019-05-25T08:00,14.4,57,6.0,10.9,0.0,0.0,0.0,0.0,1,1021.7,951.5,20,0,0,68,0.21,0.71,17.6,23.1,75,75,42.5,15.5,17.1,15.0,11.9,0.098,0.219,0.29,0.323,1,3600.0,367.0,273.0,94.0,643.4,367.0,565.9,443.1,329.6,113.5,643.4,443.1,683.3
2222,40.597538,-7.51062,603.0,2019-05-25T09:00,16.3,50,5.8,12.8,0.0,0.0,0.0,0.0,0,1021.3,951.6,14,0,0,47,0.32,0.94,17.2,22.9,70,71,42.8,17.4,17.1,15.0,11.9,0.098,0.219,0.29,0.323,1,3600.0,558.0,446.0,112.0,750.9,558.0,792.2,630.8,504.2,126.6,750.9,630.8,895.6
