latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
40.105446,-7.184845,444.0,2013-04-28T00:00,6.9,46,-3.9,1.6,0.0,0.0,0.0,0.0,0,1011.9,958.8,0,0,0,0,0.07,0.54,18.4,30.8,3,6,36.7,10.1,14.9,13.7,10.3,0.188,0.272,0.342,0.403,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.105446,-7.184845,444.0,2013-04-28T01:00,6.4,47,-4.1,0.9,0.0,0.0,0.0,0.0,0,1012.0,958.8,0,0,0,0,0.07,0.51,19.3,32.0,9,12,38.2,9.6,14.6,13.7,10.3,0.188,0.272,0.342,0.403,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.105446,-7.184845,444.0,2013-04-28T02:00,5.8,48,-4.3,0.2,0.0,0.0,0.0,0.0,0,1011.7,958.4,0,0,0,0,0.07,0.48,19.5,32.2,12,14,39.2,9.1,14.2,13.6,10.3,0.188,0.272,0.342,0.403,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.105446,-7.184845,444.0,2013-04-28T03:00,5.2,50,-4.4,-0.4,0.0,0.0,0.0,0.0,0,1012.1,958.7,0,0,0,0,0.07,0.45,20.1,33.6,10,13,40.3,8.6,13.9,13.6,10.3,0.188,0.272,0.342,0.403,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.105446,-7.184845,444.0,2013-04-28T04:00,4.7,51,-4.6,-1.1,0.0,0.0,0.0,0.0,0,1012.3,958.8,0,0,0,0,0.06,0.42,21.0,34.8,12,14,41.8,8.1,13.6,13.6,10.3,0.188,0.272,0.342,0.403,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.105446,-7.184845,444.0,2013-04-28T05:00,4.2,52,-4.7,-1.5,0.0,0.0,0.0,0.0,0,1012.4,958.8,0,0,0,0,0.06,0.39,20.6,34.6,12,14,41.8,7.7,13.3,13.6,10.3,0.189,0.272,0.342,0.403,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.105446,-7.184845,444.0,2013-04-28T06:00,3.9,54,-4.5,-1.7,0.0,0.0,0.0,0.0,0,1012.7,959.0,0,0,0,0,0.07,0.37,20.1,33.7,10,14,41.4,7.4,12.9,13.6,10.3,0.189,0.272,0.341,0.403,1,0.0,7.0,3.0,4.0,41.1,7.0,39.4,17.6,7.5,10.0,86.3,7.0,99.0
40.105446,-7.184845,444.0,2013-04-28T07:00,4.7,56,-3.4,-0.7,0.0,0.0,0.0,0.0,0,1013.0,959.5,0,0,0,0,0.08,0.38,19.6,30.2,6,8,41.0,7.9,12.7,13.6,10.3,0.189,0.271,0.341,0.403,1,3600.0,132.0,90.0,42.0,528.5,132.0,229.9,207.0,141.1,65.8,528.5,207.0,360.5
40.105446,-7.184845,444.0,2013-04-28T08:00,6.2,51,-3.1,0.4,0.0,0.0,0.0,0.0,0,1013.2,959.9,0,0,0,0,0.15,0.46,22.7,32.8,11,13,47.9,9.4,12.5,13.6,10.3,0.189,0.271,0.341,0.403,1,3600.0,338.0,269.0,69.0,744.4,338.0,487.9,424.0,337.4,86.5,744.4,424.0,611.9
40.105446,-7.184845,444.0,2013-04-28T09:00,7.9,46,-2.9,2.0,0.0,0.0,0.0,0.0,0,1012.9,959.9,0,0,0,0,0.23,0.57,23.1,32.8,14,15,50.8,11.1,12.4,13.6,10.3,0.188,0.271,0.341,0.403,1,3600.0,547.0,463.0,84.0,859.7,547.0,727.1,629.1,532.5,96.6,859.7,629.1,836.2
40.105446,-7.184845,444.0,2013-04-28T10:00,9.6,39,-3.5,5.1,0.0,0.0,0.0,0.0,0,1012.7,960.1,2,2,0,0,0.32,0.73,19.4,26.5,15,15,51.5,12.9,12.5,13.6,10.3,0.188,0.271,0.341,0.403,1,3600.0,725.0,628.0,97.0,910.4,725.0,931.3,792.5,686.5,106.0,910.4,792.5,1018.0
40.105446,-7.184845,444.0,2013-04-28T11:00,11.2,33,-4.4,7.1,0.0,0.0,0.0,0.0,0,1012.3,960.0,7,5,4,0,0.41,0.89,20.6,28.1,16,16,57.2,14.7,12.6,13.5,10.3,0.187,0.271,0.341,0.403,1,3600.0,872.0,768.0,104.0,954.2,872.0,1086.6,918.9,809.3,109.6,954.2,918.9,1145.0
