index,index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
2231,2231,40.246044,-8.089874,238.0,2015-06-29T00:00,21.3,76,16.9,23.6,0.0,0.0,0.0,0.0,0,1018.4,990.7,0,0,0,0,0.0,0.61,1.5,4.0,14,10,6.5,22.7,26.1,21.0,16.2,0.098,0.163,0.243,0.342,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,2230,40.246044,-8.089874,238.0,2015-06-29T01:00,19.8,83,16.9,21.9,0.0,0.0,0.0,0.0,0,1018.0,990.2,0,0,0,0,0.0,0.39,2.5,5.4,82,37,7.6,21.6,25.9,21.0,16.2,0.098,0.163,0.243,0.342,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2229,2229,40.246044,-8.089874,238.0,2015-06-29T02:00,18.7,86,16.4,20.3,0.0,0.0,0.0,0.0,0,1017.3,989.4,0,0,0,0,0.0,0.3,4.7,6.9,90,51,8.6,20.8,25.6,21.0,16.2,0.098,0.163,0.243,0.342,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2228,2228,40.246044,-8.089874,238.0,2015-06-29T03:00,18.1,87,15.9,19.4,0.0,0.0,0.0,0.0,0,1016.8,988.9,0,0,0,0,0.0,0.27,5.1,7.6,98,59,9.4,20.2,25.3,21.0,16.2,0.098,0.163,0.243,0.342,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,2227,40.246044,-8.089874,238.0,2015-06-29T04:00,17.8,86,15.5,18.9,0.0,0.0,0.0,0.0,0,1016.4,988.5,0,0,0,0,0.0,0.28,5.4,7.4,110,67,9.7,19.7,25.0,21.0,16.2,0.098,0.163,0.243,0.342,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,2226,40.246044,-8.089874,238.0,2015-06-29T05:00,17.5,86,15.1,18.5,0.0,0.0,0.0,0.0,0,1016.1,988.1,0,0,0,0,0.0,0.28,5.2,6.6,115,77,9.7,19.2,24.7,21.0,16.2,0.098,0.163,0.243,0.342,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2225,2225,40.246044,-8.089874,238.0,2015-06-29T06:00,18.3,83,15.4,19.9,0.0,0.0,0.0,0.0,0,1016.3,988.4,0,0,0,0,0.01,0.35,2.1,4.0,121,85,9.4,19.4,24.5,21.0,16.2,0.098,0.163,0.243,0.342,1,1173.35,33.0,17.0,16.0,155.6,33.0,85.8,74.3,38.3,36.0,262.1,44.1,193.3
2224,2224,40.246044,-8.089874,238.0,2015-06-29T07:00,22.8,73,17.7,25.5,0.0,0.0,0.0,0.0,0,1016.4,988.9,0,0,0,0,0.1,0.75,1.1,0.7,180,360,9.0,21.5,24.3,21.0,16.2,0.098,0.163,0.243,0.342,1,3600.0,178.0,125.0,53.0,526.4,178.0,314.2,246.7,173.2,73.5,526.4,246.7,435.5
2223,2223,40.246044,-8.089874,238.0,2015-06-29T08:00,27.8,51,16.6,29.7,0.0,0.0,0.0,0.0,0,1016.6,989.6,0,0,0,0,0.25,1.84,2.5,2.9,270,270,13.0,25.9,24.3,21.0,16.2,0.098,0.163,0.243,0.342,1,3600.0,366.0,291.0,75.0,694.6,366.0,554.4,442.9,352.2,90.8,694.6,442.9,670.9
2222,2222,40.246044,-8.089874,238.0,2015-06-29T09:00,30.3,41,15.8,31.8,0.0,0.0,0.0,0.0,0,1016.8,990.0,0,0,0,0,0.4,2.53,3.6,4.0,276,275,15.1,29.0,24.4,21.1,16.2,0.098,0.163,0.243,0.342,1,3600.0,555.0,465.0,90.0,789.1,555.0,779.8,628.9,526.9,102.0,789.1,628.9,883.7
