index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
2231,39.753952,-8.1362915,338.0,2013-06-05T00:00,16.3,58,7.9,14.6,0.0,0.0,0.0,0.0,1,1012.2,972.8,28,0,0,94,0.03,0.79,7.8,17.5,338,341,17.6,18.8,22.5,17.1,13.3,0.1,0.176,0.243,0.378,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,39.753952,-8.1362915,338.0,2013-06-05T01:00,15.2,62,8.1,13.6,0.0,0.0,0.0,0.0,1,1011.8,972.2,23,0,0,78,0.03,0.65,7.8,17.8,338,339,15.5,17.9,22.2,17.1,13.3,0.1,0.176,0.243,0.378,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2229,39.753952,-8.1362915,338.0,2013-06-05T02:00,14.3,67,8.3,12.7,0.0,0.0,0.0,0.0,0,1011.3,971.6,1,0,0,2,0.02,0.53,7.8,17.8,338,339,14.4,17.0,21.9,17.1,13.3,0.1,0.176,0.243,0.378,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2228,39.753952,-8.1362915,338.0,2013-06-05T03:00,13.4,71,8.3,11.8,0.0,0.0,0.0,0.0,0,1011.2,971.4,0,0,0,0,0.01,0.44,7.8,17.8,338,339,13.3,16.2,21.6,17.1,13.3,0.1,0.176,0.243,0.378,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,39.753952,-8.1362915,338.0,2013-06-05T04:00,12.7,74,8.1,11.1,0.0,0.0,0.0,0.0,0,1011.3,971.4,1,1,0,0,0.01,0.38,7.4,17.3,337,337,13.0,15.5,21.2,17.1,13.3,0.1,0.176,0.243,0.378,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,39.753952,-8.1362915,338.0,2013-06-05T05:00,12.0,77,8.2,10.5,0.0,0.0,0.0,0.0,0,1011.5,971.5,4,5,0,0,0.01,0.32,7.2,16.4,333,334,13.0,14.8,20.9,17.1,13.3,0.1,0.176,0.243,0.378,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2225,39.753952,-8.1362915,338.0,2013-06-05T06:00,12.4,78,8.6,10.6,0.0,0.0,0.0,0.0,0,1011.8,971.9,10,11,0,0,0.03,0.32,9.8,16.3,332,332,14.0,14.7,20.6,17.1,13.3,0.1,0.176,0.243,0.378,1,1292.51,34.0,18.0,16.0,162.2,34.0,88.6,76.3,40.4,35.9,270.0,45.8,198.7
2224,39.753952,-8.1362915,338.0,2013-06-05T07:00,15.9,63,8.8,14.4,0.0,0.0,0.0,0.0,0,1012.0,972.5,1,1,0,0,0.11,0.68,8.3,14.5,326,330,19.1,16.9,20.4,17.1,13.3,0.1,0.176,0.243,0.378,1,3600.0,183.0,127.0,56.0,524.3,183.0,321.9,253.0,175.6,77.4,524.3,253.0,445.1
2223,39.753952,-8.1362915,338.0,2013-06-05T08:00,18.9,49,8.1,17.1,0.0,0.0,0.0,0.0,0,1012.3,973.2,0,0,0,0,0.23,1.1,8.7,11.5,318,321,22.0,19.9,20.3,17.2,13.3,0.1,0.176,0.243,0.378,1,3600.0,375.0,299.0,76.0,702.5,375.0,565.5,453.1,361.2,91.8,702.5,453.1,683.2
2222,39.753952,-8.1362915,338.0,2013-06-05T09:00,21.4,39,6.9,19.4,0.0,0.0,0.0,0.0,0,1012.2,973.4,0,0,0,0,0.38,1.56,9.7,12.0,312,314,25.2,23.2,20.4,17.2,13.3,0.1,0.176,0.243,0.378,1,3600.0,571.0,478.0,93.0,801.1,571.0,792.8,646.1,540.8,105.2,801.1,646.1,897.1
