year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,scientificNames
2023,2023-07-26,Lisboa,Cascais,São Domingos de Rana,Rua das Flores (Alfire),38.7105599996779,-9.34108000013563,Desconhecida,84.0,2023-07-26T16:00,25.4,51,14.5,24.1,0.0,0.0,0.0,0.0,0,1014.7,1005.0,0,0,0,0,0.51,1.59,24.5,33.0,330,335,51.8,30.2,23.6,22.0,19.7,0.131,0.184,0.226,0.32,1,3600.0,668.2,573.4,94.8,831.0,668.2,914.8,733.0,629.0,104.0,831.0,733.0,1003.5,
2023,2023-07-26,Porto,Lousada,Caíde de Rei,Meinedo. Lousada. Portugal (Almeida),41.2465320004357,-8.2239850001865,Desconhecida,268.0,2023-07-26T16:00,31.2,30,11.7,31.8,0.0,0.0,0.0,0.0,0,1013.9,983.9,0,0,0,0,0.55,3.17,6.6,7.9,315,317,17.3,31.8,22.7,20.7,17.7,0.124,0.177,0.245,0.326,1,3600.0,655.1,566.7,88.4,841.3,655.1,893.1,719.0,622.0,97.0,841.3,719.0,980.2,
2023,2023-07-26,Aveiro,Vagos,Fonte de Angeão,Rua Canto da Gândara - Parada de Cima,40.4491666666667,-8.67777777777778,Desconhecida,47.0,2023-07-26T16:00,27.1,46,14.6,26.6,0.0,0.0,0.0,0.0,0,1014.9,1009.5,0,0,0,0,0.54,1.93,19.4,25.9,329,331,40.0,34.5,23.2,21.3,18.6,0.05,0.067,0.093,0.191,1,3600.0,656.2,561.4,94.8,826.6,656.2,900.5,720.0,616.0,104.0,826.6,720.0,988.1,
2023,2023-07-26,Lisboa,Vila Franca de Xira,Vialonga,Estrada de Santa Eulalia (Quinta da Flamenga),38.8780169995626,-9.08726199997796,Desconhecida,109.0,2023-07-26T16:00,28.0,41,13.6,26.3,0.0,0.0,0.0,0.0,0,1014.7,1002.2,0,0,0,0,0.59,2.23,25.2,33.9,317,317,52.2,32.8,24.1,22.3,19.7,0.118,0.161,0.193,0.237,1,3600.0,665.2,567.7,97.5,825.8,665.2,911.5,730.0,623.0,107.0,825.8,730.0,1000.3,Tracheophyta; Magnoliopsida; Pinus pinea L.; Olea europaea L.; Pinus pinaster Aiton; Pinales; 
2023,2023-07-26,Porto,Paredes,Rebordosa,Alto,41.2144444444444,-8.39305555555556,Desconhecida,404.0,2023-07-26T16:00,30.3,30,10.8,30.6,0.0,0.0,0.0,0.0,0,1013.9,969.0,0,0,0,0,0.54,3.02,6.6,7.9,315,317,17.3,30.9,21.8,19.9,16.9,0.124,0.177,0.245,0.326,1,3600.0,655.1,566.7,88.4,841.3,655.1,893.1,719.0,622.0,97.0,841.3,719.0,980.2,Magnoliopsida; Pinus pinaster Aiton; Eucalyptus L'Hér.; Tracheophyta; Vitis vinifera L.
2023,2023-07-26,Aveiro,Oliveira de Azeméis,Vila de Cucujães,Faria de Cima (Faria),40.8769830004374,-8.49386199951172,Desconhecida,160.0,2023-07-26T17:00,22.7,66,16.0,21.6,0.0,0.0,0.0,0.0,0,1015.0,996.4,0,0,0,0,0.35,0.94,21.4,30.8,335,339,41.4,28.4,22.4,20.4,18.0,0.136,0.165,0.221,0.334,1,3600.0,480.7,401.0,79.7,769.8,480.7,690.6,555.0,463.0,92.0,769.8,555.0,797.4,
2023,2023-07-26,Lisboa,Torres Vedras,Outeiro da Cabeça,Outeiro da Cabeça. Torres Vedras. Portugal (EN8 (EN8) Km 62),39.1928399997287,-9.18213999960158,Desconhecida,126.0,2023-07-26T17:00,23.9,57,14.9,22.0,0.0,0.0,0.0,0.0,0,1015.4,1000.8,0,0,0,0,0.39,1.27,24.7,32.1,339,340,46.1,31.9,24.2,22.3,19.6,0.085,0.149,0.198,0.289,1,3600.0,489.8,406.8,83.1,770.7,489.8,699.7,566.0,470.0,96.0,770.7,566.0,808.5,Eucalyptus L'Hér.; Tracheophyta; Magnoliopsida; Vitis vinifera L.; Olea europaea L.; Pinus pinaster Aiton; Pinus pinea L.; 
2023,2023-07-26,Santarém,Torres Novas,Meia Via,A23 - Separador Central (IP6 (IP6) Km 122),39.4691330001089,-8.51300800005595,Desconhecida,61.0,2023-07-26T17:00,30.9,33,12.8,27.5,0.0,0.0,0.0,0.0,0,1012.8,1005.9,0,0,0,0,0.58,3.0,29.7,39.5,324,325,53.6,41.9,26.4,23.7,20.3,0.037,0.06,0.082,0.187,1,3600.0,480.8,398.8,82.0,767.4,480.8,689.1,557.0,462.0,95.0,767.4,557.0,798.2,Eucalyptus L'Hér.; Tracheophyta; Pinus pinaster Aiton; Olea europaea L.; Quercus L.; Magnoliopsida; 
2023,2023-07-26,Porto,Póvoa de Varzim,Rates,Lg Ponte do Burrinho (Santo António),41.4283129999373,-8.66493700027466,NC,80.0,2023-07-26T19:00,21.0,74,16.1,20.1,0.0,0.0,0.0,0.0,0,1014.6,1005.2,0,0,0,0,0.14,0.66,21.1,38.2,327,336,43.6,27.0,23.2,20.7,18.1,0.104,0.158,0.21,0.325,1,3600.0,118.9,81.4,37.5,504.2,118.9,214.1,187.0,128.0,59.0,504.2,187.0,336.6,
2023,2023-07-26,Porto,Paredes,Sobrosa,Souto Longo,41.2541666666667,-8.34,Desconhecida,393.0,2023-07-26T20:00,23.6,63,16.2,24.3,0.0,0.0,0.0,0.0,0,1014.2,969.5,0,0,0,0,0.07,1.06,9.7,20.6,312,324,29.2,26.7,23.0,19.9,17.0,0.122,0.176,0.244,0.326,0,1204.22,0.0,0.0,0.0,0.0,0.0,0.0,36.0,17.0,19.0,149.5,36.0,92.1,Magnoliopsida; Pinus pinaster Aiton; Eucalyptus L'Hér.; Tracheophyta; Vitis vinifera L.
2023,2023-07-26,Porto,Santo Tirso,Burgães,Castelinho,41.3370219998889,-8.46084699948629,Desconhecida,130.0,2023-07-26T20:00,23.9,70,18.2,25.8,0.0,0.0,0.0,0.0,0,1014.5,999.5,0,0,0,0,0.05,0.88,7.7,16.3,307,325,22.7,27.9,24.4,21.4,18.6,0.118,0.175,0.239,0.328,0,1342.63,0.0,0.0,0.0,0.0,0.0,0.0,37.0,18.0,19.0,156.5,37.0,93.9,
2023,2023-07-26,Porto,Paços de Ferreira,Ferreira,Lugar de Ferreira (Monte),41.2574770000246,-8.3380769999822,Desconhecida,371.0,2023-07-26T20:00,23.7,63,16.4,24.5,0.0,0.0,0.0,0.0,0,1014.2,972.0,0,0,0,0,0.07,1.07,9.7,20.6,312,324,29.2,26.8,23.1,20.1,17.1,0.122,0.176,0.244,0.326,0,1204.22,0.0,0.0,0.0,0.0,0.0,0.0,36.0,17.0,19.0,149.5,36.0,92.1,Eucalyptus L'Hér.; Tracheophyta; Magnoliopsida; Quercus L.; Pinus pinaster Aiton; 
2023,2023-07-26,Porto,Santo Tirso,Santo Tirso,Lugar de Sandim (Orgal),41.3358859999975,-8.47467900011275,Desconhecida,72.0,2023-07-26T21:00,21.1,78,17.1,22.6,0.0,0.0,0.0,0.0,0,1015.0,1006.6,0,0,0,0,0.01,0.55,6.3,15.8,294,330,14.0,25.9,24.6,21.5,18.7,0.141,0.152,0.202,0.329,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023,2023-07-26,Porto,Paços de Ferreira,Eiriz,Lugar da Via Panorâmica (Ribeiro),41.3051640001933,-8.38030900001526,Desconhecida,321.0,2023-07-26T22:00,19.6,83,16.6,21.3,0.0,0.0,0.0,0.0,0,1015.2,978.0,0,0,0,0,0.0,0.39,4.0,10.3,270,324,16.6,24.1,23.6,20.4,17.5,0.108,0.172,0.235,0.327,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tracheophyta; Eucalyptus L'Hér.; Magnoliopsida; 
2023,2023-07-26,Setúbal,Almada,Pragal,CRISTO REI,38.6805555555556,-9.17055555555556,Desconhecida,31.0,2023-07-26T22:00,19.4,83,16.4,18.4,0.0,0.0,0.0,0.0,1,1015.4,1011.7,44,49,0,0,0.04,0.39,21.7,37.0,349,347,46.1,24.6,26.2,23.6,20.7,0.127,0.16,0.188,0.292,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023,2023-07-26,Porto,Marco de Canaveses,Soalhães,Lugar de Soalhães (Marecos),41.1514469999737,-8.10938199996948,Desconhecida,338.0,2023-07-26T23:00,19.7,84,17.0,21.4,0.0,0.0,0.0,0.0,0,1015.3,976.2,0,0,0,0,0.0,0.36,5.2,11.0,196,212,10.4,23.1,23.8,20.9,17.7,0.12,0.179,0.249,0.331,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Magnoliopsida; Tracheophyta; Quercus L.; Eucalyptus L'Hér.; Pinus pinaster Aiton; Vitis vinifera L.; Castanea sativa Mill.; Pinales; 
2023,2023-07-27,Porto,Penafiel,Capela,Igreja,41.1058333333333,-8.34805555555556,Desconhecida,310.0,2023-07-27T03:00,15.6,99,15.5,17.0,0.0,0.0,0.0,0.0,1,1014.6,978.2,28,31,0,0,0.0,0.02,3.4,6.9,238,219,6.8,19.8,23.0,20.7,17.6,0.131,0.176,0.241,0.329,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023,2023-07-27,Aveiro,Estarreja,Avanca,Junto ao campo de futebol de Avanca (Quintal),40.8041000000636,-8.60380499998728,Reacendimento,8.0,2023-07-27T12:00,22.1,64,15.1,22.5,0.0,0.0,0.0,0.0,2,1018.1,1017.2,74,82,0,0,0.5,0.95,19.9,24.7,315,318,40.3,25.5,22.0,21.1,18.8,0.118,0.179,0.245,0.326,1,3600.0,881.5,712.0,169.5,775.2,881.5,1217.9,858.0,693.0,165.0,775.2,858.0,1185.4,
2023,2023-07-27,Setúbal,Grândola,Melides,Pinheiro da Chave (Buzina),38.1682020000617,-8.72016499996185,Desconhecida,84.0,2023-07-27T17:00,22.9,60,14.7,20.1,0.0,0.0,0.0,0.0,0,1016.5,1006.7,0,0,0,0,0.37,1.13,29.7,40.0,301,303,53.3,33.0,26.0,23.9,21.1,0.042,0.061,0.093,0.164,1,3600.0,475.5,387.7,87.9,744.3,475.5,690.6,552.0,450.0,102.0,744.3,552.0,801.7,
2023,2023-07-27,Aveiro,Arouca,Alvarenga,Lourido (Carreiros),40.9672879999876,-8.14489899953206,Desconhecida,479.0,2023-07-27T18:00,19.1,72,14.0,18.6,0.0,0.0,0.0,0.0,0,1017.2,962.1,19,21,0,0,0.2,0.61,12.7,17.1,313,312,34.6,25.2,22.1,19.9,17.3,0.14,0.197,0.283,0.346,1,3600.0,265.1,183.8,81.3,545.9,265.1,446.5,336.0,233.0,103.0,545.9,336.0,566.0,
2023,2023-07-27,Porto,Vila Nova de Gaia,Canidelo,Rua das Fabricas (Rua Nova de Alvites),41.1276809999678,-8.65272300004959,Desconhecida,49.0,2023-07-27T18:00,19.9,75,15.4,20.3,0.0,0.0,0.0,0.0,0,1017.1,1011.3,10,11,0,0,0.17,0.58,10.1,13.4,287,294,28.1,26.0,23.0,20.8,18.4,0.124,0.174,0.202,0.33,1,3600.0,212.4,95.1,117.3,277.8,212.4,454.1,268.0,120.0,148.0,277.8,268.0,572.9,
2023,2023-07-27,Faro,Silves,Silves,Frauqueira de Baixo,37.205,-8.36666666666667,Desconhecida,85.0,2023-07-27T18:00,25.5,49,14.0,23.0,0.0,0.0,0.0,0.0,0,1014.8,1005.0,0,0,0,0,0.34,1.67,26.1,36.9,332,331,49.3,33.0,28.2,26.3,22.4,0.098,0.149,0.181,0.179,1,3600.0,277.0,209.5,67.5,637.5,277.0,435.7,357.0,270.0,87.0,637.5,357.0,561.7,
2023,2023-07-27,Porto,Paredes,Aguiar de Sousa,ED319-2 (ED319-2) Km 6,41.1305555555556,-8.43388888888889,Desconhecida,120.0,2023-07-27T19:00,20.1,72,14.9,20.0,0.0,0.0,0.0,0.0,0,1017.1,1003.0,14,15,0,0,0.11,0.66,11.6,15.2,292,292,27.0,25.5,23.8,21.3,18.6,0.137,0.159,0.207,0.333,1,3600.0,92.6,51.3,41.3,330.4,92.6,205.9,148.0,82.0,66.0,330.4,148.0,329.1,Magnoliopsida; Pinus pinaster Aiton; Eucalyptus L'Hér.; Tracheophyta; Vitis vinifera L.
2023,2023-07-27,Lisboa,Alenquer,Cabanas de Torres,Estrada da Ramada (Casal da Ramada),39.1654429997338,-9.07609699991014,NC,211.0,2023-07-27T20:00,18.4,78,14.5,17.1,0.0,0.0,0.0,0.0,0,1017.7,992.9,1,1,0,0,0.06,0.46,19.0,26.8,323,324,46.4,25.4,25.0,22.8,19.8,0.082,0.148,0.189,0.258,0,698.49,0.0,0.0,0.0,0.0,0.0,0.0,31.0,13.0,18.0,116.0,31.0,90.1,
2023,2023-07-27,Faro,Silves,Silves,CRUZ,37.1844444444444,-8.38861111111111,Desconhecida,79.0,2023-07-27T21:00,20.3,67,14.0,18.1,0.0,0.0,0.0,0.0,0,1016.1,1006.8,0,0,0,0,0.09,0.79,24.0,39.7,347,346,46.8,26.2,26.7,25.1,21.4,0.122,0.145,0.185,0.193,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023,2023-07-27,Porto,Vila Nova de Gaia,Vilar de Andorinho,Rua Fernando Pinto Lourenço (Rua do Comendador Inácio de Sousa),41.1016000000636,-8.57864299986097,Desconhecida,160.0,2023-07-27T23:00,16.1,95,15.2,17.5,0.0,0.0,0.0,0.0,3,1017.8,998.8,93,70,0,100,0.0,0.1,2.5,1.4,188,270,3.6,20.4,22.7,20.5,17.9,0.107,0.15,0.2,0.333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023,2023-07-27,Porto,Marco de Canaveses,Vila Boa de Quires,Lugar de Covelas (Monte da Forca),41.2022250000636,-8.20249300003052,Desconhecida,293.0,2023-07-27T23:00,16.5,90,14.8,17.6,0.0,0.0,0.0,0.0,1,1018.0,983.5,40,11,0,100,0.0,0.19,3.3,5.2,264,295,9.7,20.5,22.7,20.7,17.7,0.123,0.175,0.244,0.326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pinus pinaster Aiton; Tracheophyta; Eucalyptus L'Hér.; Magnoliopsida; Vitis vinifera L.; Quercus L.; Pinales; 
2023,2023-07-27,Porto,Lousada,Caíde de Rei,Caíde de Rei. Lousada. Portugal (Sobreira),41.2750619999568,-8.22200500011444,Desconhecida,277.0,2023-07-27T23:00,16.3,92,15.0,17.4,0.0,0.0,0.0,0.0,1,1018.0,985.4,29,0,0,95,0.0,0.15,3.6,6.8,276,295,11.2,20.6,23.0,21.0,17.9,0.116,0.174,0.246,0.324,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023,2023-07-28,Castelo Branco,Covilhã,Teixoso,Rua das Amoreiras (Quinta da Ponte Terra),40.3003000000119,-7.46727500001589,Desconhecida,489.0,2023-07-28T01:00,17.1,68,11.3,16.3,0.0,0.0,0.0,0.0,0,1015.6,959.1,0,0,0,0,0.02,0.62,8.3,14.4,355,357,15.1,21.4,26.5,23.4,18.9,0.112,0.169,0.227,0.326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
