year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,scientificNames
2023,2023-04-08,Porto,Baião,Santa Cruz do Douro,eiras (Pisco),41.1207230001026,-7.99042300012377,Desconhecida,233.0,2023-04-08T21:00,18.6,58,10.1,18.4,0.0,0.0,0.0,0.0,1,1017.3,990.0,30,0,0,100,0.0,0.91,1.8,2.4,143,297,6.5,16.8,17.1,13.7,12.1,0.245,0.279,0.327,0.384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Magnoliopsida; Pinus pinaster Aiton; Vitis vinifera L.; Quercus L.; Tracheophyta; Eucalyptus L'Hér.; Olea europaea L.; 
2023,2023-04-09,Vila Real,Peso da Régua,Sedielos,LatLong(41.19448578.-7.85762787) - M602. 5040-528 Peso da Régua. Portugal (Toutezo),41.1944799995422,-7.85762800004747,Desconhecida,418.0,2023-04-09T00:00,13.7,71,8.6,12.6,0.0,0.0,0.0,0.0,1,1018.0,968.8,28,0,0,93,0.01,0.45,5.4,5.4,262,266,14.4,12.5,15.7,12.0,10.1,0.149,0.189,0.249,0.377,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023,2023-04-09,Porto,Baião,Gove,Lg. Pedreda (GOVE),41.1325290001763,-8.06167599995931,Desconhecida,431.0,2023-04-09T04:00,14.0,50,3.6,12.0,0.0,0.0,0.0,0.0,0,1018.0,967.3,0,0,0,0,0.01,0.8,3.2,2.1,117,211,7.6,9.9,13.7,11.9,10.4,0.195,0.265,0.318,0.384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tracheophyta; Magnoliopsida; Pinales; Eucalyptus L'Hér.; Vitis vinifera L.; Quercus L.; Pinus pinaster Aiton; 
2023,2023-04-09,Porto,Baião,Gove,Picoto (Tapada),41.1420499997669,-8.04480500009325,Desconhecida,534.0,2023-04-09T05:00,14.8,43,2.4,12.3,0.0,0.0,0.0,0.0,0,1018.6,956.4,1,0,0,2,0.03,0.96,5.1,8.4,225,295,13.7,9.4,13.2,11.6,10.0,0.21,0.269,0.31,0.377,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tracheophyta; Magnoliopsida; Pinales; Eucalyptus L'Hér.; Vitis vinifera L.; Quercus L.; Pinus pinaster Aiton; 
2023,2023-04-09,Porto,Amarante,Chapa,N210. 4600-810 Amarante. Portugal (Serra),41.3228980000814,-8.05365299993091,Desconhecida,236.0,2023-04-09T12:00,21.7,49,10.6,22.7,0.0,0.0,0.0,0.0,1,1021.5,994.0,28,0,0,92,0.53,1.32,6.8,8.3,252,252,23.4,19.7,14.3,13.2,11.7,0.231,0.292,0.354,0.386,1,3600.0,862.9,757.0,105.9,919.3,862.9,1123.7,839.0,736.0,103.0,919.3,839.0,1092.6,Tracheophyta; Eucalyptus L'Hér.; Pinus pinaster Aiton; Magnoliopsida; Vitis vinifera L.; 
2023,2023-04-09,Bragança,Vinhais,Vila Verde,vila verde (EN103 (EN103) Km 239),41.8396359999975,-6.96622200012207,Reacendimento,795.0,2023-04-09T15:00,21.8,31,3.9,19.5,0.0,0.0,0.0,0.0,1,1019.5,930.6,30,0,0,100,0.5,1.81,13.0,17.3,267,269,33.1,20.7,13.1,10.3,8.3,0.187,0.239,0.299,0.369,1,3600.0,693.3,587.5,105.8,873.3,693.3,918.0,747.0,633.0,114.0,873.3,747.0,989.1,
2023,2023-04-09,Porto,Paredes,Rebordosa,Azevido,41.2180555555556,-8.40527777777778,Desconhecida,277.0,2023-04-09T21:00,10.0,97,9.6,9.1,0.0,0.0,0.0,0.0,1,1024.0,990.4,30,0,0,100,0.0,0.03,5.6,9.0,315,323,9.7,14.6,15.6,13.1,11.6,0.237,0.276,0.327,0.384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Magnoliopsida; Pinus pinaster Aiton; Eucalyptus L'Hér.; Tracheophyta; Vitis vinifera L.
2023,2023-04-10,Porto,Paredes,Rebordosa,Lugar da Industria (Nabeiros),41.2201419999864,-8.38594500011868,Desconhecida,404.0,2023-04-10T14:00,17.2,65,10.5,15.4,0.0,0.0,0.0,0.0,2,1026.4,979.0,74,52,0,91,0.3,0.69,13.2,17.6,313,313,30.2,16.8,13.0,12.1,10.6,0.232,0.282,0.338,0.388,1,3600.0,487.9,168.1,319.8,214.2,487.9,1070.4,505.0,174.0,331.0,214.2,505.0,1107.8,Magnoliopsida; Pinus pinaster Aiton; Eucalyptus L'Hér.; Tracheophyta; Vitis vinifera L.
2023,2023-04-10,Viseu,Nelas,Nelas,Ribeiro do Vale do Gato,40.4994444444444,-7.86805555555556,Desconhecida,341.0,2023-04-10T16:00,21.3,46,9.1,19.8,0.0,0.0,0.0,0.0,1,1024.6,985.0,34,8,0,88,0.4,1.38,11.4,14.0,325,325,25.2,23.8,16.3,13.8,11.9,0.131,0.24,0.302,0.374,1,3600.0,542.1,449.1,93.0,807.5,542.1,758.4,612.0,507.0,105.0,807.5,612.0,856.2,
2023,2023-04-10,Setúbal,Grândola,Azinheira Dos Barros e São Mamede do Sádão,Nogueira,38.1829599995083,-8.33952500025431,Desconhecida,71.0,2023-04-10T17:00,25.7,28,5.8,22.1,0.0,0.0,0.0,0.0,0,1023.8,1015.5,13,0,0,42,0.41,2.39,18.1,24.5,319,320,36.0,30.5,19.8,16.9,14.7,0.023,0.049,0.081,0.116,1,3600.0,363.8,276.3,87.5,692.0,363.8,544.5,445.0,338.0,107.0,692.0,445.0,666.0,
