year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,scientificNames
2023,2023-06-26,Beja,Mértola,Corte do Pinto,Paiol,37.6777777777778,-7.51333333333333,Desconhecida,134.0,2023-06-26T16:00,42.6,8,1.5,40.8,0.0,0.0,0.0,0.0,0,1013.7,999.1,0,0,0,1,0.65,7.77,7.5,9.9,305,303,26.3,43.6,32.4,25.3,19.6,0.125,0.161,0.181,0.17,1,3600.0,672.8,561.9,110.9,811.3,672.8,916.7,740.0,618.0,122.0,811.3,740.0,1008.2,
2023,2023-06-26,Aveiro,Oliveira de Azeméis,São Roque,Lg Cercosa (Samil),40.8866220000055,-8.46624100049337,Desconhecida,212.0,2023-06-26T16:00,27.7,63,20.0,30.7,0.0,0.0,0.0,0.0,0,1018.6,994.4,0,0,0,0,0.52,1.38,13.0,16.4,326,331,28.4,30.5,24.0,20.0,16.4,0.164,0.242,0.283,0.347,1,3600.0,676.9,583.6,93.3,836.3,676.9,923.7,740.0,638.0,102.0,836.3,740.0,1009.8,
2023,2023-06-26,Setúbal,Seixal,Aldeia de Paio Pires,EN10 (EN10) Km 13,38.6094444444444,-9.08416666666667,Desconhecida,16.0,2023-06-26T17:00,29.5,43,15.7,28.8,0.0,0.0,0.0,0.0,0,1017.5,1015.7,0,0,0,0,0.51,2.35,19.8,27.4,344,343,41.4,34.8,27.3,22.1,18.2,0.079,0.078,0.082,0.188,1,3600.0,520.7,434.5,86.2,792.8,520.7,725.5,598.0,499.0,99.0,792.8,598.0,833.1,Tracheophyta
2023,2023-06-26,Évora,Portel,Vera Cruz,CM 520 Herdade Panasquinho e Maucha,38.2355555555556,-7.72638888888889,Desconhecida,329.0,2023-06-26T17:00,39.2,9,1.2,34.9,0.0,0.0,0.0,0.0,0,1014.5,978.8,0,0,0,0,0.67,6.41,17.7,23.2,294,296,36.0,43.7,32.1,24.3,18.7,0.075,0.126,0.161,0.204,1,3600.0,502.0,413.7,88.3,776.5,502.0,705.2,580.0,478.0,102.0,776.5,580.0,814.9,Tracheophyta; Magnoliopsida; Quercus suber L.; Quercus rotundifolia Lam.; Eucalyptus L'Hér.; Olea europaea L.; Pinus pinea L.; Pinus pinaster Aiton; 
2023,2023-06-27,Porto,Gondomar,Rio Tinto,Metro-Venda Nova - Rio Tinto (Venda Nova),41.1749100001653,-8.54172800011105,Desconhecida,105.0,2023-06-27T01:00,20.0,94,19.1,22.9,0.0,0.0,0.0,0.0,0,1018.4,1006.0,0,0,0,0,0.0,0.13,3.5,7.2,336,3,4.7,21.8,24.5,20.5,16.6,0.159,0.214,0.23,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023,2023-06-27,Porto,Lousada,Sousela,Lugar da Bouça (Monte),41.2997350003984,-8.30148199995359,Desconhecida,334.0,2023-06-27T13:00,29.8,49,17.8,34.6,0.0,0.0,0.0,0.0,0,1016.8,979.3,0,0,0,0,0.7,2.15,4.2,4.8,20,27,16.9,29.6,22.7,19.4,15.3,0.164,0.246,0.287,0.339,1,3600.0,956.5,845.6,110.8,892.6,956.5,1253.9,958.0,847.0,111.0,892.6,958.0,1256.0,
2023,2023-06-27,Porto,Matosinhos,Perafita,Lugar de Jasmim (Caçadores),41.2347470000055,-8.70453700012631,Reacendimento,34.0,2023-06-27T14:00,27.2,63,19.5,29.8,0.0,0.0,0.0,0.0,0,1016.5,1012.6,0,0,0,0,0.62,1.34,19.3,25.5,315,320,37.8,31.0,23.7,20.5,17.0,0.147,0.189,0.198,0.343,1,3600.0,907.7,796.7,111.0,878.0,907.7,1200.9,932.0,818.0,114.0,878.0,932.0,1233.1,
2023,2023-06-27,Setúbal,Palmela,Quinta do Anjo,Brejos Carreteiros (Carrasqueira),38.5971719996134,-8.95375499990251,NC,65.0,2023-06-27T16:00,30.9,43,17.0,30.8,0.0,0.0,0.0,0.0,0,1014.2,1006.8,0,0,0,0,0.63,2.52,23.7,31.5,327,327,46.4,35.7,26.6,21.9,17.8,0.072,0.069,0.084,0.169,1,3600.0,689.9,587.5,102.3,832.9,689.9,933.6,755.0,643.0,112.0,832.9,755.0,1021.8,Vitis vinifera L.
2023,2023-06-27,Porto,Amarante,Aboadela,Lg. da Aboadela (Barral),41.2776899994744,-7.99196999973721,Desconhecida,281.0,2023-06-27T17:00,30.8,47,18.3,32.6,0.0,0.0,0.0,0.0,0,1014.9,983.4,0,0,0,0,0.46,2.35,9.6,12.8,326,328,20.2,31.0,24.6,20.0,15.7,0.173,0.255,0.286,0.337,1,3600.0,501.8,422.4,79.4,781.0,501.8,715.7,575.0,484.0,91.0,781.0,575.0,820.2,Magnoliopsida; Eucalyptus L'Hér.; Pinus pinaster Aiton; Tracheophyta; Acacia Mill.; 
2023,2023-06-27,Setúbal,Palmela,Poceirão,Rua dos Cardosos (Estrada dos Espanhóis),38.6055350001653,-8.76289200041029,Desconhecida,38.0,2023-06-27T17:00,31.3,42,16.7,30.4,0.0,0.0,0.0,0.0,0,1013.4,1009.1,0,0,0,0,0.55,2.66,23.8,32.6,321,323,47.2,37.7,28.0,22.2,17.9,0.062,0.06,0.071,0.149,1,3600.0,509.8,422.0,87.9,773.4,509.8,722.1,586.0,485.0,101.0,773.4,586.0,829.9,Vitis vinifera L.
2023,2023-06-27,Porto,Matosinhos,Lavra,Lg Gandra (Passagem de Pedra),41.2389120001263,-8.70009800000323,NC,42.0,2023-06-27T18:00,25.2,72,19.9,26.4,0.0,0.0,0.0,0.0,0,1014.8,1009.9,0,0,0,0,0.27,0.88,18.0,30.2,327,337,36.7,29.9,24.8,20.5,16.9,0.144,0.187,0.198,0.343,1,3600.0,325.8,259.4,66.5,693.9,325.8,494.7,402.0,320.0,82.0,693.9,402.0,610.3,
2023,2023-06-27,Porto,Vila do Conde,Modivas,LG de Pontão (IC1 (IC1) Km 323),41.3033070000013,-8.69891700002882,NC,51.0,2023-06-27T20:00,21.8,84,18.9,22.5,0.0,0.0,0.0,0.0,0,1015.0,1009.0,0,0,0,0,0.06,0.43,17.6,31.4,332,342,31.3,26.8,24.7,20.3,16.7,0.132,0.204,0.216,0.34,1,2467.61,11.0,5.8,5.1,67.1,8.7,24.8,62.0,33.0,29.0,248.0,62.0,139.7,
2023,2023-06-27,Porto,Porto,Lordelo do Ouro,Via Panorâmica Edgar Cardoso (Beco do Campo Alegre),41.1529729999436,-8.64495299975077,NC,59.0,2023-06-27T21:00,20.5,86,18.1,21.3,0.0,0.0,0.0,0.0,0,1015.4,1008.5,0,0,0,0,0.04,0.34,14.8,26.0,342,350,28.4,24.7,24.3,20.2,16.7,0.165,0.222,0.209,0.344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,
2023,2023-06-28,Aveiro,Oliveira de Azeméis,Madail,LG Alto do adão (Souto),40.8412330002255,-8.50714200019836,Desconhecida,207.0,2023-06-28T01:00,21.2,88,19.2,24.0,0.0,0.0,0.0,0.0,0,1015.2,991.2,0,0,0,0,0.0,0.29,4.7,6.8,86,32,10.8,22.9,24.4,20.6,16.7,0.189,0.262,0.297,0.347,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023,2023-06-28,Porto,Santo Tirso,Santo Tirso,Lg. Chão (Pedreiras),41.3392999998728,-8.50309999995761,Desconhecida,99.0,2023-06-28T13:00,29.6,61,21.3,34.4,0.0,0.0,0.0,0.0,0,1015.9,1004.6,0,0,0,0,0.67,1.6,13.2,17.1,281,288,29.5,30.4,24.0,20.6,16.6,0.192,0.23,0.235,0.343,1,3600.0,943.0,831.1,111.9,877.4,943.0,1253.5,944.0,832.0,112.0,877.4,944.0,1254.9,
2023,2023-06-28,Porto,Matosinhos,Perafita,Lugar das Tulipas (Telheira),41.2362709999084,-8.69952200041877,Reacendimento,39.0,2023-06-28T14:00,25.5,62,17.7,27.2,0.0,0.0,0.0,0.0,0,1016.4,1011.9,0,0,0,0,0.59,1.23,20.2,26.7,319,323,39.2,30.5,24.0,20.7,17.0,0.139,0.183,0.197,0.343,1,3600.0,901.0,790.9,110.1,871.7,901.0,1200.8,925.0,812.0,113.0,871.7,925.0,1232.8,
