latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
38.76977,-7.2442017,210.0,2013-06-05T00:00,20.8,28,1.9,17.6,0.0,0.0,0.0,0.0,1,1011.5,987.2,23,0,0,77,0.1,1.76,9.5,20.6,307,314,23.0,22.2,23.8,18.5,14.9,0.147,0.219,0.286,0.343,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.76977,-7.2442017,210.0,2013-06-05T01:00,19.8,31,2.0,16.9,0.0,0.0,0.0,0.0,0,1011.2,986.8,9,0,0,31,0.07,1.61,7.9,18.9,300,312,17.3,21.3,23.6,18.5,14.9,0.147,0.219,0.286,0.343,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.76977,-7.2442017,210.0,2013-06-05T02:00,18.9,33,2.4,16.2,0.0,0.0,0.0,0.0,0,1010.8,986.3,8,0,0,28,0.06,1.46,6.5,16.9,289,308,15.1,20.5,23.3,18.6,14.9,0.147,0.219,0.286,0.343,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.76977,-7.2442017,210.0,2013-06-05T03:00,18.1,36,2.7,15.6,0.0,0.0,0.0,0.0,0,1010.7,986.2,9,0,0,29,0.05,1.34,6.2,15.6,277,299,13.7,19.6,23.1,18.6,14.9,0.147,0.219,0.286,0.343,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.76977,-7.2442017,210.0,2013-06-05T04:00,17.5,38,2.8,14.9,0.0,0.0,0.0,0.0,0,1010.9,986.3,2,0,0,5,0.05,1.25,6.6,15.5,261,283,12.6,18.8,22.8,18.6,14.9,0.147,0.219,0.286,0.343,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.76977,-7.2442017,210.0,2013-06-05T05:00,16.7,41,3.5,14.2,0.0,0.0,0.0,0.0,0,1011.3,986.6,0,0,0,0,0.05,1.11,6.8,15.5,245,265,12.2,18.1,22.5,18.6,14.9,0.147,0.219,0.286,0.343,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.76977,-7.2442017,210.0,2013-06-05T06:00,16.3,48,5.3,14.0,0.0,0.0,0.0,0.0,0,1011.6,986.9,0,0,0,0,0.06,0.96,7.6,15.6,239,255,11.9,17.8,22.2,18.6,14.9,0.147,0.218,0.286,0.343,1,1188.1,36.0,17.0,19.0,150.0,36.0,91.7,80.5,38.0,42.5,246.4,49.0,204.9
38.76977,-7.2442017,210.0,2013-06-05T07:00,18.0,44,5.6,15.9,0.0,0.0,0.0,0.0,0,1011.7,987.1,0,0,0,0,0.13,1.16,7.4,12.6,247,257,16.6,19.5,22.0,18.6,14.9,0.147,0.218,0.286,0.343,1,3600.0,191.0,134.0,57.0,539.7,191.0,329.9,263.3,184.7,78.6,539.7,263.3,454.7
38.76977,-7.2442017,210.0,2013-06-05T08:00,20.6,38,5.6,18.4,0.0,0.0,0.0,0.0,0,1011.9,987.5,0,0,0,0,0.25,1.51,7.3,10.2,259,262,19.8,21.5,21.9,18.6,14.9,0.147,0.218,0.286,0.343,1,3600.0,387.0,307.0,80.0,707.7,387.0,576.5,466.7,370.3,96.5,707.7,466.7,695.2
38.76977,-7.2442017,210.0,2013-06-05T09:00,23.3,30,4.8,21.1,0.0,0.0,0.0,0.0,0,1011.8,987.7,0,0,0,0,0.4,2.0,7.6,10.1,265,268,21.6,23.8,21.9,18.6,14.9,0.147,0.218,0.286,0.343,1,3600.0,583.0,488.0,95.0,805.0,583.0,805.5,658.8,551.4,107.3,805.0,658.8,910.1
