ano,codigo_sgif,tipo,distrito,concelho,freguesia,local,ine,x,y,data_alerta,hora_alerta,data_extincao,hora_extincao,data_primeira_intervencao,hora_primeira_intervencao,fonte_alerta,nut,area_povoamento,area_mato,area_agricola,area_pov_mato,area_total,reacendimento,queimada,falso_alarme,fogacho,incendio,agricola,perimetro,aps,causa,tipo_causa,LAT,LON
2008,AG108109,Florestal,Faro,Olhão,Olhão,Bias do Sul,81003,231116,9405,2008-05-30,10:14:00,2008-05-30,12:40:00,2008-05-30,10:25:00,Populares,PT15011003,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,,,37.0510593,-7.7723222
2008,AG108125,Florestal,Faro,Olhão,Olhão,Quinta das Ancoras (Poço da Quinta),81003,229715,8315,2008-06-11,16:08:00,2008-06-11,16:40:00,2008-06-11,16:10:00,Populares,PT15011003,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,,,37.0270369,-7.8411287
2008,AG108139,Florestal,Faro,Silves,Algoz,Lamijo,81302,183788,22594,2008-06-29,23:25:00,2008-06-30,00:20:00,2008-06-29,23:40:00,Populares,PT15011302,0.0,0.05,0.0,0.05,0.05,0,0,0,1,0,0,,,,,37.1669,-8.3171225
2008,AG108140,Florestal,Faro,Albufeira,Albufeira,Encosta da Marina (Beco da Encosta),80101,189463,14206,2008-06-30,00:23:00,2008-06-30,01:00:00,2008-06-30,00:25:00,Outros,PT15010101,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,,,37.1286937,-8.2330185
2008,AG108107,Florestal,Faro,Faro,Santa Bárbara de Nexe,CALIÇOS,80503,220688,10500,2008-06-01,11:20:00,2008-06-01,12:25:00,2008-06-01,11:30:00,117,PT15010503,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,,,37.08975615,-7.982207373676352
2008,AG108110,Florestal,Faro,Monchique,Monchique,Est.dos Casais - Portela Baixa (MONCHIQUE),80903,162482,39303,2008-06-02,15:45:00,2008-06-02,17:00:00,2008-06-02,16:15:00,117,PT15010903,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,,,37.32900695,-8.583798293167828
2008,AG108128,Florestal,Faro,Vila Real de Santo António,Monte Gordo,MONTE GORDO,81603,261173,24176,2008-06-11,20:30:00,2008-06-11,21:35:00,2008-06-11,20:40:00,Outros,PT15011603,0.0,0.0025,0.0,0.0025,0.0025,0,0,0,1,0,0,Dunas de Vila Real de Santo António,,,,37.1900465,-7.4483427
2008,AG108166,Florestal,Faro,Castro Marim,Castro Marim,Monte Francisco,80402,260471,30094,2008-06-27,22:36:00,2008-06-27,23:47:00,2008-06-27,22:42:00,Populares,PT15010402,0.0,0.03,0.0,0.03,0.03,0,0,0,1,0,0,,,,,37.2350544,-7.4535364
2008,AG108160,Florestal,Faro,Faro,Faro (são Pedro),Arneiro,80504,215024,10432,2008-06-25,15:40:00,2008-06-25,16:40:00,2008-06-25,15:50:00,Populares,PT15010504,0.0,0.03,0.0,0.03,0.03,0,0,0,1,0,0,,,,,37.060356,-7.9662117
2008,AG108169,Florestal,Faro,Silves,São Marcos da Serra,Vale Turiz (Alvaledes),81306,186506,21959,2008-06-28,09:19:00,2008-06-28,12:45:00,2008-06-28,09:30:00,Populares,PT15011306,0.0,0.5,0.0,0.5,0.5,0,0,0,1,0,0,,,,,37.360692,-8.3769927
2008,AG108175,Florestal,Faro,Loulé,Alte,ALTE,80802,196146,30070,2008-06-28,23:21:00,2008-06-29,00:39:00,2008-06-28,23:45:00,Populares,PT15010802,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,,,37.2647045,-8.1714853
2008,AG108196,Florestal,Faro,Albufeira,Guia,Gale - Praia do Lourenço (GUIA),80102,185217,17855,2008-07-04,23:32:00,2008-07-05,00:10:00,2008-07-04,23:35:00,Populares,PT15010102,0.0,0.05,0.0,0.05,0.05,0,0,0,1,0,0,,,,,37.12733315,-8.293568139887036
2008,AG108214,Florestal,Faro,Tavira,Cabanas de Tavira,Cabanas,81409,247325,18964,2008-07-13,02:16:00,2008-07-13,02:56:00,2008-07-13,02:31:00,Populares,PT15011409,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,RIA FORMOSA,,,37.14325515,-7.590622907533985
2008,AG108168,Florestal,Faro,Albufeira,Albufeira,Montechoro,80101,191782,14854,2008-06-28,04:59:00,2008-06-28,05:20:00,2008-06-28,05:03:00,Outros,PT15010101,0.0,0.002,0.0,0.002,0.002,0,0,0,1,0,0,,,,,37.0992964,-8.2282101
2008,AG108245,Florestal,Faro,Vila do Bispo,Budens,EN 125 Crutzº da Salema p/ Figueira (BUDENS),81502,137890,13695,2008-07-18,02:59:00,2008-07-18,05:30:00,2008-07-18,03:10:00,Populares,PT15011502,0.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0,,,6.0,Desconhecida,37.0865394,-8.830248697459725
2008,AG108271,Florestal,Faro,Loulé,Loulé (são Sebastião),Quatro Estradas Estação Loule (Quatro Estradas),80809,206490,15182,2008-07-25,21:24:00,2008-07-25,23:07:00,2008-07-25,21:32:00,Populares,PT15010809,0.0,0.1,0.0,0.1,0.1,0,0,0,1,0,0,,,,,37.1042597,-8.0582707
2008,AG108177,Florestal,Faro,Albufeira,Albufeira,ALBUFEIRA,80101,189350,13986,2008-07-01,19:14:00,2008-07-01,20:06:00,2008-07-01,19:20:00,Populares,PT15010101,0.0,0.005,0.0,0.005,0.005,0,0,0,1,0,0,,,,,37.1286937,-8.2330185
2008,AG10819,Florestal,Faro,Loulé,Loulé (são Sebastião),Sitio da Cova (São Sebastião),80809,209483,19428,2008-02-09,17:43:00,2008-02-09,20:19:00,2008-02-09,18:00:00,Outros,PT15010809,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,,,37.1042597,-8.0582707
2008,AG108192,Florestal,Faro,Loulé,Quarteira,QUARTEIRA,80805,202783,11968,2008-07-04,05:15:00,2008-07-04,06:00:00,2008-07-04,05:21:00,117,PT15010805,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,,,37.05464975,-8.075293800512178
2008,AG108273,Florestal,Faro,Lagos,Lagos (são Sebastião),Lagos (Lagoa da Rosa),80706,144096,19212,2008-07-26,20:09:00,2008-07-26,20:50:00,2008-07-26,20:10:00,Populares,PT15010706,0.0,0.0007,0.0,0.0007,0.0007,0,0,0,1,0,0,,,,,37.1259776,-8.689132190653574
2008,AG108275,Florestal,Faro,Portimão,Portimão,PRAIA DA ROCHA,81103,163592,16802,2008-07-28,08:20:00,2008-07-28,10:23:00,2008-07-28,08:35:00,Populares,PT15011103,0.0,0.002,0.0,0.002,0.002,0,0,0,1,0,0,,,,,37.11550435,-8.532089062628458
2008,AG108279,Florestal,Faro,Olhão,Quelfes,Brancanes,81005,225274,10196,2008-07-29,04:58:00,2008-07-29,05:40:00,2008-07-29,05:10:00,Populares,PT15011005,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,,,37.057783,-7.8212531
2008,AG108320,Florestal,Faro,Lagos,Bensafrim,Sitio do Colégio (BENSAFRIM),80702,146621,21270,2008-08-06,14:12:00,2008-08-06,15:30:00,2008-08-06,14:22:00,Populares,PT15010702,0.0,0.0015,0.0,0.0015,0.0015,0,0,0,1,0,0,,,,,37.15530235,-8.735749678835283
2008,AG108206,Florestal,Faro,São Brás de Alportel,São Brás de Alportel,Bico Alto,81201,223376,22485,2008-07-07,14:34:00,2008-07-07,16:27:00,2008-07-07,14:35:00,Populares,PT15011201,0.0,0.5,0.0,0.5,0.5,0,0,0,1,0,0,,,6.0,Desconhecida,37.19555795,-7.89076299096229
2008,AG108337,Florestal,Faro,Silves,Armação de Pêra,Est. de Alcantarilha p/ A. Pêra (ARMAÇÃO DE PERA),81303,179933,15190,2008-08-09,05:57:00,2008-08-09,07:15:00,2008-08-09,06:16:00,Outros,PT15011303,0.0,0.04,0.0,0.04,0.04,0,0,0,1,0,0,,,,,37.115728,-8.3434025
2008,AG10834,Florestal,Faro,Olhão,Moncarapacho,Charneca,81002,224636,10669,2008-04-15,20:24:00,2008-04-15,21:12:00,2008-04-15,20:34:00,117,PT15011002,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,,,37.0842089,-7.7882465
2008,AG108342,Florestal,Faro,Monchique,Monchique,Nave,80903,161248,36952,2008-08-09,15:10:00,2008-08-09,16:00:00,2008-08-09,15:15:00,Populares,PT15010903,0.0,0.008,0.0,0.008,0.008,0,0,0,1,0,0,,,,,37.2976437,-8.5692769
2008,AG10835,Florestal,Faro,Lagos,Barão de São João,Barão S. João (BARÃO DE SÃO JOÃO),80701,142970,19145,2008-04-16,11:50:00,2008-04-16,13:18:00,2008-04-16,12:10:00,Outros,PT15010701,0.0,0.002,0.0,0.002,0.002,0,0,0,1,0,0,,,,,37.13941305,-8.777277436431811
2008,AG108353,Florestal,Faro,São Brás de Alportel,São Brás de Alportel,Barracha,81201,224413,19316,2008-08-12,15:35:00,2008-08-12,16:18:00,2008-08-12,15:39:00,Populares,PT15011201,0.0,0.014,0.0,0.014,0.014,0,0,0,1,0,0,,,6.0,Desconhecida,37.143646,-7.8625132
2008,AG108359,Florestal,Faro,Faro,Santa Bárbara de Nexe,Pé do Cerro,80503,213267,15543,2008-08-13,19:49:00,2008-08-13,20:40:00,2008-08-13,19:56:00,Populares,PT15010503,0.0,0.0003,0.0,0.0003,0.0003,0,0,0,1,0,0,,,,,37.1051896,-7.9818141
2008,AG108376,Florestal,Faro,Vila Real de Santo António,Vila Nova de Cacela,Cacela Velha,81601,251919,21604,2008-08-17,23:59:00,2008-08-18,00:38:00,2008-08-18,00:06:00,Populares,PT15011601,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,RIA FORMOSA,,,37.157123850000005,-7.545407334462824
2008,AG108244,Florestal,Faro,Vila do Bispo,Budens,FIGUEIRA,81502,136324,11314,2008-07-18,01:59:00,2008-07-18,02:38:00,,,Outros,PT15011502,0.0,0.002,0.0,0.002,0.002,0,0,0,1,0,0,,SUDOESTE ALENTEJANO E COSTA VICENTINA,,,37.0865394,-8.830248697459725
2008,AG108247,Florestal,Faro,Olhão,Pechão,PECHÃO,81004,223437,10033,2008-07-18,14:46:00,2008-07-18,15:31:00,2008-07-18,14:55:00,Populares,PT15011004,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,6.0,Desconhecida,37.0575048,-7.871402163415542
2008,AG108384,Florestal,Faro,Olhão,Pechão,Belmonte,81004,235933,13509,2008-08-19,10:19:00,2008-08-19,11:16:00,2008-08-19,10:23:00,Populares,PT15011004,0.0,0.04,0.0,0.04,0.04,0,0,0,1,0,0,,,,,37.0287535,-7.8571585
2008,AG108387,Florestal,Faro,Silves,Tunes,Poço da Figueira,81308,188304,21461,2008-08-15,03:26:00,2008-08-15,04:30:00,2008-08-15,03:49:00,Populares,PT15011308,0.0,0.0025,0.0,0.0025,0.0025,0,0,0,1,0,0,,,,,37.1586074,-8.2640833
2008,AG108393,Florestal,Faro,Olhão,Moncarapacho,Fornalha,81002,229398,12739,2008-08-15,15:40:00,2008-08-15,18:40:00,2008-08-15,15:51:00,Populares,PT15011002,0.0,0.025,0.0,0.025,0.025,0,0,0,1,0,0,,,,,37.0786193,-7.8054541
2008,AG108396,Florestal,Faro,São Brás de Alportel,São Brás de Alportel,Vilarinhos,81201,218148,20822,2008-08-15,18:12:00,2008-08-15,19:09:00,2008-08-15,18:20:00,117,PT15011201,0.0,0.005,0.0,0.005,0.005,0,0,0,1,0,0,,,6.0,Desconhecida,37.1492918,-7.922022341752175
2008,AG108403,Florestal,Faro,Albufeira,Albufeira,Ourada (OURA),80101,192086,13640,2008-08-19,14:35:00,2008-08-19,15:40:00,2008-08-19,14:40:00,Populares,PT15010101,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,,,37.0960459,-8.235142
2008,AG108438,Florestal,Faro,Faro,Conceição,Chaveca,80501,220347,11703,2008-08-23,11:50:00,2008-08-23,12:55:00,2008-08-23,12:00:00,Populares,PT15010501,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,6.0,Desconhecida,37.0709406,-7.9038618
2008,AG108250,Florestal,Faro,Loulé,Almansil,Casarões de Ferro (Corgo dos Ferros),80801,211574,37464,2008-07-19,15:11:00,2008-07-19,20:20:00,2008-07-19,15:21:00,Populares,PT15010801,0.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0,,,,,37.0692521,-8.0214465
2008,AG108455,Florestal,Faro,Silves,Algoz,Algoz,81302,184889,22463,2008-08-27,21:55:00,2008-08-27,23:30:00,2008-08-27,22:05:00,Populares,PT15011302,0.0,0.015,0.0,0.015,0.015,0,0,0,1,0,0,,,,,37.1650191,-8.2505661
2008,AG108255,Florestal,Faro,Lagoa,Lagoa,Lameiras,80603,174325,19350,2008-07-21,11:34:00,2008-07-21,12:35:00,2008-07-21,11:40:00,Populares,PT15010603,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,,,37.14284895,-8.416410356026095
2008,AG10826,Florestal,Faro,Albufeira,Guia,Sesmarias,80102,185723,12817,2008-02-16,20:41:00,2008-02-16,21:30:00,2008-02-16,20:52:00,Outros,PT15010102,0.0,0.0001,0.0,0.0001,0.0001,0,0,0,1,0,0,,,,,37.1270278,-8.2996371
2008,AG108461,Florestal,Faro,Faro,Santa Bárbara de Nexe,Stª  Barbara Nexe (SANTA BÁRBARA DE NEXE),80503,215006,15356,2008-08-29,10:35:00,2008-08-29,11:40:00,2008-08-29,10:45:00,Populares,PT15010503,0.0,0.0002,0.0,0.0002,0.0002,0,0,0,1,0,0,,,6.0,Desconhecida,37.07301205,-7.952360936155569
2008,AG10827,Florestal,Faro,Albufeira,Albufeira,Sesmarias,80101,185723,12817,2008-02-16,23:37:00,2008-02-17,00:03:00,2008-02-16,23:44:00,Populares,PT15010101,0.0,0.0001,0.0,0.0001,0.0001,0,0,0,1,0,0,,,,,37.1286937,-8.2330185
2008,AG108462,Florestal,Faro,Portimão,Portimão,Belmonte,81103,162843,23109,2008-08-29,15:59:00,2008-08-29,17:28:00,2008-08-29,16:08:00,Populares,PT15011103,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,,,37.1446488,-8.5374891
2008,AG108466,Florestal,Faro,Lagoa,Porches,Vale Fontes,80604,177354,19400,2008-08-30,10:46:00,2008-08-30,11:40:00,2008-08-30,10:54:00,Populares,PT15010604,0.0,0.015,0.0,0.015,0.015,0,0,0,1,0,0,,,,,37.1335518,-8.3947299
2008,AG108515,Florestal,Faro,Lagoa,Lagoa,Bemparece,80603,169860,17768,2008-09-12,10:52:00,2008-09-12,12:56:00,2008-09-12,10:55:00,Populares,PT15010603,0.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0,,,,,37.13191635,-8.455885997808954
2008,AG108516,Florestal,Faro,Loulé,Quarteira,QUARTEIRA,80805,202783,11968,2008-09-12,11:24:00,2008-09-12,12:40:00,2008-09-12,11:32:00,Populares,PT15010805,0.0,0.05,0.0,0.05,0.05,0,0,0,1,0,0,,,6.0,Desconhecida,37.05464975,-8.075293800512178
2008,AG108523,Florestal,Faro,Loulé,Loulé (são Clemente),Campina de Cima,80808,211001,18801,2008-09-13,01:31:00,2008-09-13,02:27:00,2008-09-13,01:40:00,Populares,PT15010808,0.0,0.0002,0.0,0.0002,0.0002,0,0,0,1,0,0,,,,,37.1371357,-7.99803539823322
2008,AG108545,Florestal,Faro,Silves,São Bartolomeu de Messines,Vale Fuzeiros. (Vale Fuzeiros),81305,180854,31730,2008-09-22,17:07:00,2008-09-22,18:00:00,2008-09-22,17:17:00,Outros,PT15011305,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,,,37.2560769,-8.2869009
2008,AG108282,Florestal,Faro,Silves,São Bartolomeu de Messines,Messines de Baixo,81305,190848,30490,2008-07-29,15:50:00,2008-07-29,16:54:00,2008-07-29,15:55:00,Populares,PT15011305,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,,,37.2408861,-8.2392311
2008,AG108292,Florestal,Faro,Loulé,Loulé (são Clemente),Fonte da Pipa (Alfontes),80808,200355,21435,2008-08-01,16:49:00,2008-08-01,17:28:00,2008-08-01,16:55:00,Outros,PT15010808,0.0,0.0001,0.0,0.0001,0.0001,0,0,0,1,0,0,,,,,37.1371357,-7.99803539823322
2008,AG108295,Florestal,Faro,Loulé,Almansil,E.N 125 S.Lourenço (ALMANSIL),80801,209147,13442,2008-08-01,21:54:00,2008-08-01,22:46:00,2008-08-01,22:07:00,Populares,PT15010801,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,,,37.0692521,-8.0214465
2008,AG108296,Florestal,Faro,Aljezur,Aljezur,Lombo do lagarto (ALJEZUR),80301,140547,39294,2008-08-02,04:20:00,2008-08-02,05:28:00,2008-08-02,04:24:00,Populares,PT15010301,0.0,0.002,0.0,0.002,0.002,0,0,0,1,0,0,,SUDOESTE ALENTEJANO E COSTA VICENTINA,,,37.2998781,-8.807086251330368
2008,AG10831,Florestal,Faro,Lagos,Bensafrim,Barragem da Bravura (Barragem de Odiáxere),80702,149399,27431,2008-04-23,13:23:00,2008-04-23,14:45:00,2008-04-23,13:54:00,117,PT15010702,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,,,37.1558674,-8.7355615
2008,AG108103,Florestal,Faro,Silves,Alcantarilha,Malhão - Estª da Estação de Alcantarilha p/ Fonte Louzeiros (Barranco do Malhão),81301,187670,34806,2008-05-26,14:11:00,2008-05-26,15:53:00,2008-05-26,14:28:00,Outros,PT15011301,0.0,0.03,0.0,0.03,0.03,0,0,0,1,0,0,,,,,37.1156994,-8.3432661
2008,AG108108,Florestal,Faro,Tavira,Conceição,Santa Rita,81402,249316,21868,2008-06-01,12:57:00,2008-06-01,13:46:00,2008-06-01,13:10:00,117,PT15011402,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,,,37.1613884,-7.5779053
2008,AG10856,Florestal,Faro,Albufeira,Albufeira,ALBUFEIRA,80101,189350,13986,2008-03-15,09:40:00,2008-03-15,10:20:00,2008-03-15,09:45:00,Populares,PT15010101,0.0,0.02,0.0,0.02,0.02,0,0,0,1,0,0,,,,,37.1286937,-8.2330185
2008,AG108100,Florestal,Faro,Portimão,Mexilhoeira Grande,Quinta da Rocha,81102,158063,18451,2008-05-13,18:52:00,2008-05-13,20:37:00,2008-05-13,19:15:00,Outros,PT15011102,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,,,37.1461388,-8.6094833
2008,AG108102,Florestal,Faro,Olhão,Moncarapacho,Foupana,81002,230812,17406,2008-05-14,21:51:00,2008-05-14,23:15:00,2008-05-14,22:24:00,Populares,PT15011002,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,,,,,37.12574135,-7.771047297510416
2008,AG108135,Florestal,Faro,Castro Marim,Castro Marim,Junqueira,80402,258757,32199,2008-06-29,10:17:00,2008-06-29,11:27:00,2008-06-29,10:27:00,Populares,PT15010402,0.0,0.002,0.0,0.002,0.002,0,0,0,1,0,0,,,,,37.2534436,-7.4704819
2008,AG108561,Florestal,Faro,Silves,Silves,Almarjão,81307,178264,40888,2008-09-27,14:40:00,2008-09-27,15:50:00,2008-09-27,15:00:00,Populares,PT15011307,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,,,37.1894106,-8.4395781
2008,AG108562,Florestal,Faro,Lagos,Lagos (santa Maria),Boavista,80705,143113,20316,2008-09-25,09:05:00,2008-09-25,10:05:00,2008-09-25,09:07:00,Populares,PT15010705,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,,,37.09278975,-8.694046480393085
2008,AG108101,Florestal,Faro,Faro,Santa Bárbara de Nexe,Azinheiro,80503,225232,16095,2008-05-14,21:28:00,2008-05-15,00:21:00,2008-05-14,22:10:00,Populares,PT15010503,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,,,37.10938985,-7.9651224936232605
2008,AG108147,Florestal,Faro,Lagoa,Lagoa,LAGOA,80603,171641,18828,2008-06-18,16:51:00,2008-06-18,18:30:00,2008-06-18,17:00:00,Populares,PT15010603,0.0,0.2,0.0,0.2,0.2,0,0,0,1,0,0,,,,,37.1362908,-8.4540842
2008,AG108150,Florestal,Faro,Loulé,Loulé (são Clemente),Goncinha,80808,210639,17651,2008-06-20,16:30:00,2008-06-20,18:55:00,2008-06-20,16:42:00,Populares,PT15010808,0.0,0.05,0.0,0.05,0.05,0,0,0,1,0,0,,,,,37.1273191,-8.0139486
2008,AG108323,Florestal,Faro,Portimão,Portimão,PRAIA DA ROCHA,81103,163592,16802,2008-08-06,15:35:00,2008-08-06,16:40:00,2008-08-06,15:40:00,Populares,PT15011103,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,,,37.11550435,-8.532089062628458
2008,AG10810,Florestal,Faro,Silves,Silves,Palmeirinha,81307,171758,21539,2008-03-10,23:55:00,2008-03-11,00:25:00,2008-03-11,00:00:00,Outros,PT15011307,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,,,37.1894106,-8.4395781
2008,AG10811,Florestal,Faro,Lagos,Barão de São João,Barão S.joão (BARÃO DE SÃO JOÃO),80701,142970,19145,2008-01-22,16:35:00,2008-01-22,19:34:00,2008-01-22,17:05:00,117,PT15010701,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,,,37.13941305,-8.777277436431811
2008,AG108130,Florestal,Faro,Lagoa,Estômbar,Calvário,80601,167480,19982,2008-06-13,16:19:00,2008-06-13,16:45:00,2008-06-13,16:23:00,Outros,PT15010601,0.0,0.005,0.0,0.005,0.005,0,0,0,1,0,0,,,,,37.1462414,-8.497324
2008,AG108131,Florestal,Faro,Monchique,Marmelete,Estª Marmelete p/ o Covão (MARMELETE),80902,152714,38280,2008-06-14,14:34:00,2008-06-14,16:05:00,2008-06-14,14:50:00,Populares,PT15010902,0.0,0.002,0.0,0.002,0.002,0,0,0,1,0,0,,,,,37.30965175,-8.666378280077764
2008,AG108178,Florestal,Faro,Loulé,Quarteira,Vilamoura,80805,201005,15176,2008-07-01,21:32:00,2008-07-01,22:38:00,2008-07-01,21:40:00,Populares,PT15010805,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,,,37.0759505,-8.1165401
2008,AG108179,Florestal,Faro,Monchique,Monchique,Meia Viana,80903,162146,37910,2008-07-02,14:11:00,2008-07-02,14:35:00,2008-07-02,14:14:00,Populares,PT15010903,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,,,37.3053384,-8.5602674
2008,AG108148,Florestal,Faro,Castro Marim,Castro Marim,CASTRO MARIM,80402,261384,28294,2008-06-18,20:15:00,2008-06-18,21:28:00,2008-06-18,20:22:00,Outros,PT15010402,0.0,0.5,0.0,0.5,0.5,0,0,0,1,0,0,,SAPAL DE CASTRO MARIM E VILA REAL DE SANTO ANTÓNIO,,,37.1967942,-7.483834
2008,AG108182,Florestal,Faro,Albufeira,Ferreiras,Canais,80104,190175,19884,2008-07-08,13:58:00,2008-07-08,15:20:00,2008-07-08,14:09:00,Populares,PT15010104,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,,,37.1286937,-8.2330185
2008,AG108573,Florestal,Faro,Loulé,Almansil,BARROCAL,80801,207976,23100,2008-09-30,20:38:00,2008-09-30,21:45:00,2008-09-30,20:53:00,Populares,PT15010801,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,,,37.0692521,-8.0214465
2008,AG10859,Florestal,Faro,Olhão,Quelfes,Urb. Ria Formosa (QUELFES),81005,227774,10531,2008-03-18,13:45:00,2008-03-18,00:35:00,2008-03-18,13:47:00,Populares,PT15011005,0.0,0.002,0.0,0.002,0.002,0,0,0,1,0,0,,,,,37.05924545,-7.82084400342722
2008,AG108113,Florestal,Faro,Loulé,Salir,Sítio das Éguas (SALIR),80807,207862,30583,2008-06-06,09:29:00,2008-06-06,12:25:00,2008-06-06,09:43:00,Populares,PT15010807,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,,,37.23938455,-8.042469360539215
2008,AG108600,Florestal,Faro,Vila Real de Santo António,Monte Gordo,Aldeia Nova,81603,259075,24370,2008-10-14,18:09:00,2008-10-14,18:39:00,2008-10-14,18:18:00,Populares,PT15011603,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,,,37.1824461,-7.451945
2008,AG108191,Florestal,Faro,Loulé,Quarteira,QUARTEIRA,80805,202783,11968,2008-07-04,03:09:00,2008-07-04,04:53:00,2008-07-04,03:23:00,Populares,PT15010805,0.0,0.095,0.0,0.095,0.095,0,0,0,1,0,0,,,6.0,Desconhecida,37.05464975,-8.075293800512178
2008,AG108200,Florestal,Faro,Loulé,Almansil,S. Lourenço (SÃO LOURENÇO 1º),80801,211042,12940,2008-07-05,23:34:00,2008-07-06,00:18:00,2008-07-05,23:55:00,Populares,PT15010801,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,,,37.0692521,-8.0214465
2008,AG108158,Florestal,Faro,Vila Real de Santo António,Monte Gordo,MONTE GORDO,81603,261173,24176,2008-06-25,07:32:00,2008-06-25,08:10:00,2008-06-25,07:39:00,Outros,PT15011603,0.0,0.0005,0.0,0.0005,0.0005,0,0,0,1,0,0,Dunas de Vila Real de Santo António,,,,37.1900465,-7.4483427
2008,AG108181,Florestal,Faro,Silves,Silves,Monte Branco,81307,174245,40973,2008-07-08,00:14:00,2008-07-08,00:50:00,2008-07-08,00:22:00,Populares,PT15011307,0.0,0.02,0.0,0.02,0.02,0,0,0,1,0,0,,,,,37.2197949,-8.2435119
2008,AG108143,Florestal,Faro,Faro,Faro (são Pedro),Faro,80504,217209,5897,2008-06-30,19:26:00,2008-06-30,20:01:00,2008-06-30,19:32:00,Populares,PT15010504,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,,,37.04770075,-7.945624738917282
2008,AG108612,Florestal,Faro,Vila do Bispo,Sagres,SAGRES,81504,127835,5117,2008-10-25,07:05:00,2008-10-25,08:10:00,2008-10-25,07:36:00,Populares,PT15011504,0.0,0.005,0.0,0.005,0.005,0,0,0,1,0,0,,SUDOESTE ALENTEJANO E COSTA VICENTINA,,,37.00983045,-8.939628589862295
2008,AG108185,Florestal,Faro,Vila Real de Santo António,Vila Nova de Cacela,Fonte Santa,81601,251870,23439,2008-07-09,02:54:00,2008-07-09,03:53:00,2008-07-09,03:20:00,Populares,PT15011601,0.0,0.03,0.0,0.03,0.03,0,0,0,1,0,0,,,,,37.1754658,-7.5333882
2008,AG108122,Florestal,Faro,Monchique,Monchique,Meia Viena (Meia Viana),80903,162146,37910,2008-06-09,13:54:00,2008-06-09,14:15:00,2008-06-09,13:57:00,Populares,PT15010903,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,,,37.3053384,-8.5602674
2008,AG10868,Florestal,Faro,Silves,Armação de Pêra,ARMAÇÃO DE PERA,81303,179718,15120,2008-03-30,13:08:00,2008-03-30,14:34:00,2008-03-30,13:40:00,Outros,PT15011303,0.0,0.003,0.0,0.003,0.003,0,0,0,1,0,0,,,,,37.115728,-8.3434025
2008,AG108325,Florestal,Faro,Olhão,Quelfes,Brancanes,81005,225274,10196,2008-08-06,18:26:00,2008-08-06,19:23:00,2008-08-06,18:36:00,Populares,PT15011005,0.0,0.003,0.0,0.003,0.003,0,0,0,1,0,0,,,6.0,Desconhecida,37.057783,-7.8212531
