index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,40.597538,-7.383301,513.0,2003-05-04 00:00:00,10.9,90,9.2,9.7,0.0,0.0,0.0,0.0,0,1015.3,954.9,0,0,0,0,0.0,0.14,6.9,16.6,189,207,14.0,11.8,14.5,12.1,10.5,0.339,0.365,0.389,0.384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,40.597538,-7.383301,513.0,2003-05-04 01:00:00,10.2,93,9.1,9.1,0.0,0.0,0.0,0.0,0,1015.1,954.6,11,8,6,0,0.0,0.09,6.4,16.3,196,215,14.4,11.3,14.2,12.1,10.5,0.34,0.364,0.389,0.384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,40.597538,-7.383301,513.0,2003-05-04 02:00:00,9.8,95,9.0,8.7,0.0,0.0,0.0,0.0,0,1014.8,954.2,10,7,7,0,0.0,0.06,6.0,15.9,197,218,14.0,11.1,14.0,12.1,10.5,0.341,0.364,0.389,0.384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,40.597538,-7.383301,513.0,2003-05-04 03:00:00,9.9,95,9.2,8.8,0.0,0.0,0.0,0.0,0,1014.5,953.9,8,5,6,0,0.0,0.06,6.2,15.4,190,213,13.7,11.0,13.8,12.1,10.5,0.341,0.364,0.389,0.384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,40.597538,-7.383301,513.0,2003-05-04 04:00:00,9.9,95,9.2,8.8,0.0,0.0,0.0,0.0,0,1014.4,953.8,10,6,8,0,0.0,0.06,6.2,16.6,187,210,13.7,10.8,13.5,12.1,10.5,0.342,0.364,0.389,0.384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,40.597538,-7.383301,513.0,2003-05-04 05:00:00,9.7,95,8.9,8.5,0.0,0.0,0.0,0.0,0,1014.4,953.8,5,3,4,0,0.0,0.06,6.3,17.4,193,214,14.0,10.5,13.3,12.1,10.5,0.343,0.364,0.389,0.384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,40.597538,-7.383301,513.0,2003-05-04 06:00:00,9.7,94,8.7,8.4,0.0,0.0,0.0,0.0,0,1014.9,954.3,8,4,7,0,0.01,0.07,6.7,16.9,196,218,14.4,10.4,13.1,12.1,10.5,0.343,0.364,0.389,0.384,1,0.0,12.0,4.0,8.0,48.0,12.0,53.0,28.6,9.5,19.1,101.5,13.5,126.4,,,,,,
2224,40.597538,-7.383301,513.0,2003-05-04 07:00:00,12.2,86,10.0,11.0,0.0,0.0,0.0,0.0,0,1014.9,954.8,16,6,4,29,0.05,0.2,8.4,15.3,190,210,18.0,11.8,13.0,12.1,10.5,0.344,0.363,0.389,0.384,1,3600.0,129.0,81.0,48.0,427.7,129.0,255.0,193.9,121.7,72.1,427.7,193.9,383.2,,,,,,
2223,40.597538,-7.383301,513.0,2003-05-04 08:00:00,15.4,69,9.6,14.2,0.0,0.0,0.0,0.0,1,1015.1,955.6,30,7,5,69,0.16,0.55,8.0,12.4,185,190,19.4,14.5,13.1,12.1,10.5,0.344,0.363,0.389,0.384,1,3600.0,290.0,202.0,88.0,534.9,290.0,508.3,359.5,250.4,109.1,534.9,359.5,630.2,,,,,,
2222,40.597538,-7.383301,513.0,2003-05-04 09:00:00,17.2,57,8.7,15.1,0.0,0.0,0.0,0.0,1,1014.8,955.7,33,4,5,88,0.25,0.84,12.0,16.8,187,190,27.0,16.2,13.3,12.1,10.5,0.343,0.363,0.388,0.384,1,3600.0,410.0,288.0,122.0,521.6,410.0,743.4,469.1,329.5,139.6,521.6,469.1,850.6,,,,,,
2221,40.597538,-7.383301,513.0,2003-05-04 10:00:00,18.4,52,8.5,16.2,0.0,0.0,0.0,0.0,1,1014.8,955.9,40,9,4,97,0.37,1.01,14.7,20.4,197,197,34.9,17.7,13.5,12.2,10.5,0.341,0.362,0.388,0.384,1,3600.0,611.0,437.0,174.0,623.2,611.0,944.0,666.2,476.5,189.7,623.2,666.2,1029.3,,,,,,
2220,40.597538,-7.383301,513.0,2003-05-04 11:00:00,19.0,52,8.8,17.0,0.0,0.0,0.0,0.0,1,1014.7,955.9,45,17,10,79,0.43,1.06,16.9,22.7,207,207,38.9,18.8,13.8,12.2,10.5,0.338,0.362,0.388,0.384,1,3600.0,703.0,478.0,225.0,586.7,703.0,1096.7,739.8,503.1,236.8,586.7,739.8,1154.1,,,,,,
2219,40.597538,-7.383301,513.0,2003-05-04 12:00:00,19.2,52,9.1,17.2,0.0,0.0,0.0,0.0,2,1014.2,955.5,70,29,30,85,0.44,1.07,19.1,25.8,216,216,43.2,19.7,14.2,12.2,10.5,0.335,0.361,0.388,0.384,1,3600.0,734.0,473.0,261.0,534.6,734.0,1190.9,749.9,483.2,266.7,534.6,749.9,1216.7,10.172456653662584,86.94384033996757,16.457842029,47.12953125,7.245006519895503,17.573672482720514
2218,40.597538,-7.383301,513.0,2003-05-04 13:00:00,19.5,52,9.3,17.1,0.0,0.0,0.0,0.0,3,1014.1,955.5,81,25,53,88,0.45,1.1,21.4,29.3,221,222,46.1,20.3,14.6,12.2,10.5,0.332,0.361,0.388,0.384,1,3600.0,748.0,475.0,273.0,523.9,748.0,1220.4,743.3,472.0,271.3,523.9,743.3,1212.7,12.036462472756861,86.99218882443576,19.061016236999997,53.04353125,8.191417793708874,20.081490606813027
2217,40.597538,-7.383301,513.0,2003-05-04 14:00:00,19.3,52,9.2,16.3,0.0,0.0,0.0,0.0,2,1014.0,955.3,74,25,39,94,0.39,1.07,21.4,29.5,222,223,46.1,20.2,14.9,12.2,10.5,0.33,0.36,0.388,0.384,1,3600.0,611.0,314.0,297.0,357.3,611.0,1183.0,590.1,303.2,286.8,357.3,590.1,1142.4,12.839721810547882,87.04055327117281,21.638916908999995,58.92153125,8.247994814373353,22.562579916007845
2216,40.597538,-7.383301,513.0,2003-05-04 15:00:00,18.9,53,9.0,15.9,0.0,0.0,0.0,0.0,2,1013.5,954.8,75,24,41,95,0.34,1.03,19.1,26.3,227,228,43.2,19.8,15.1,12.2,10.5,0.328,0.359,0.387,0.384,1,3600.0,506.0,268.0,238.0,333.6,506.0,1081.4,472.9,250.5,222.4,333.6,472.9,1010.7,12.40706767669482,87.08893368544867,24.113617308999995,64.72753125,7.3961659139721165,24.97072649281635
2215,40.597538,-7.383301,513.0,2003-05-04 16:00:00,18.3,54,8.9,15.6,0.0,0.0,0.0,0.0,2,1013.7,954.9,50,11,21,92,0.29,0.97,16.7,23.2,237,237,38.5,19.4,15.4,12.2,10.5,0.326,0.359,0.387,0.384,1,3600.0,428.0,192.0,236.0,280.1,428.0,922.6,383.5,172.0,211.4,280.1,383.5,826.6,11.867547486410427,87.137330072535,26.463003092999994,70.42553125,6.599010968179077,27.289933877276003
2214,40.597538,-7.383301,513.0,2003-05-04 17:00:00,17.4,57,8.8,14.9,0.0,0.0,0.0,0.0,2,1013.3,954.3,54,16,22,87,0.23,0.85,15.3,21.3,251,251,35.3,18.7,15.5,12.2,10.5,0.325,0.359,0.387,0.384,1,3600.0,330.0,177.0,153.0,332.1,330.0,717.3,277.2,148.7,128.5,332.1,277.2,602.5,11.743670669318327,87.18574243770524,28.557284122999995,75.96153125000001,6.192092889991215,29.44262271299791
2213,40.597538,-7.383301,513.0,2003-05-04 18:00:00,16.2,63,9.1,14.0,0.0,0.0,0.0,0.0,2,1013.5,954.3,54,17,18,93,0.15,0.69,13.7,20.2,267,267,32.4,17.7,15.6,12.3,10.5,0.325,0.358,0.387,0.384,1,3600.0,218.0,108.0,110.0,303.1,218.0,479.7,160.9,79.7,81.2,303.1,160.9,353.9,10.338593193413297,86.36030583116192,30.242449788999995,81.28153125,5.080960569845938,31.33646960662214
2212,40.597538,-7.383301,513.0,2003-05-04 19:00:00,15.0,70,9.5,13.1,0.0,0.0,0.0,0.0,1,1014.1,954.6,39,8,8,91,0.07,0.52,12.3,20.6,275,275,28.1,16.4,15.6,12.3,10.5,0.325,0.358,0.387,0.384,1,3025.65,81.0,27.0,54.0,160.9,81.0,225.8,35.0,11.7,23.4,134.0,35.0,97.6,8.61234451076476,85.0769977521434,31.514024568999993,86.38553125,3.9581828430269392,32.964170076164834
2211,40.597538,-7.383301,513.0,2003-05-04 20:00:00,13.6,78,9.8,12.2,0.0,0.0,0.0,0.0,1,1014.3,954.5,39,6,8,95,0.04,0.35,9.5,18.2,279,279,24.5,15.1,15.5,12.3,10.5,0.326,0.358,0.387,0.384,0,0.0,4.0,0.0,4.0,0.0,4.0,38.9,0.0,0.0,0.0,0.0,0.0,0.0,6.340337641552089,83.400588904151,32.36542681299999,91.23753125,2.7444386840907367,34.306393275805846
2210,40.597538,-7.383301,513.0,2003-05-04 21:00:00,13.0,84,10.3,12.1,0.0,0.0,0.0,0.0,1,1015.2,955.2,44,11,11,93,0.0,0.24,6.9,14.3,279,282,18.7,14.3,15.3,12.3,10.5,0.326,0.357,0.387,0.384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.659381434578534,81.77772950656514,32.95935490899999,95.98153125,1.964927130678397,35.46911983569492
2209,40.597538,-7.383301,513.0,2003-05-04 22:00:00,12.6,87,10.6,11.9,0.0,0.0,0.0,0.0,2,1015.4,955.3,68,32,19,92,0.0,0.19,6.5,13.0,267,270,13.7,13.9,15.2,12.3,10.5,0.327,0.357,0.387,0.384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.027789970058532,80.5898381271794,33.42823165499999,100.65353125,1.680523774193089,36.52800442288993
