index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,41.581722,-7.2727356,350.0,2006-05-10 00:00:00,12.3,72,7.3,11.0,0.0,0.0,0.0,0.0,1,1014.5,973.0,37,0,39,46,0.0,0.41,3.7,4.1,281,322,5.8,12.5,15.6,13.4,10.2,0.212,0.264,0.327,0.318,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,41.581722,-7.2727356,350.0,2006-05-10 01:00:00,11.3,77,7.4,10.1,0.0,0.0,0.0,0.0,1,1014.2,972.6,33,0,37,35,0.0,0.31,3.8,4.4,287,325,6.8,11.9,15.3,13.4,10.2,0.213,0.264,0.327,0.318,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,41.581722,-7.2727356,350.0,2006-05-10 02:00:00,10.8,80,7.5,9.6,0.0,0.0,0.0,0.0,1,1013.8,972.2,24,0,32,17,0.0,0.26,4.0,5.2,297,344,7.2,11.6,15.1,13.4,10.2,0.213,0.264,0.327,0.318,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,41.581722,-7.2727356,350.0,2006-05-10 03:00:00,10.3,82,7.4,9.2,0.0,0.0,0.0,0.0,1,1013.6,971.9,30,0,22,57,0.0,0.22,3.1,5.1,306,8,7.2,11.2,14.8,13.4,10.2,0.213,0.264,0.327,0.318,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,41.581722,-7.2727356,350.0,2006-05-10 04:00:00,10.3,82,7.4,9.1,0.0,0.0,0.0,0.0,1,1013.6,971.9,37,0,21,82,0.0,0.22,3.4,5.6,328,27,6.1,11.0,14.6,13.4,10.2,0.213,0.264,0.327,0.318,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,41.581722,-7.2727356,350.0,2006-05-10 05:00:00,10.0,83,7.3,8.8,0.0,0.0,0.0,0.0,1,1013.4,971.7,38,0,19,90,0.0,0.21,4.0,6.0,350,33,5.4,10.7,14.3,13.4,10.2,0.214,0.264,0.327,0.318,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,41.581722,-7.2727356,350.0,2006-05-10 06:00:00,10.2,83,7.4,9.1,0.0,0.0,0.0,0.0,1,1013.7,972.0,37,0,19,84,0.01,0.22,3.0,5.9,14,52,4.3,10.6,14.1,13.4,10.2,0.214,0.264,0.327,0.318,1,0.0,17.0,5.0,12.0,51.6,17.0,71.0,39.0,11.5,27.5,94.5,21.3,162.8,,,,,,
2224,41.581722,-7.2727356,350.0,2006-05-10 07:00:00,12.7,80,9.4,12.3,0.0,0.0,0.0,0.0,0,1013.5,972.1,7,0,4,16,0.06,0.29,2.0,5.6,45,63,9.0,12.3,14.0,13.4,10.2,0.214,0.264,0.327,0.318,1,3600.0,141.0,75.0,66.0,349.6,141.0,288.0,202.1,107.5,94.6,349.6,202.1,412.7,,,,,,
2223,41.581722,-7.2727356,350.0,2006-05-10 08:00:00,16.9,57,8.3,16.0,0.0,0.0,0.0,0.0,0,1013.8,973.0,3,0,3,4,0.19,0.83,3.4,4.5,58,61,13.0,15.8,14.1,13.4,10.2,0.214,0.264,0.327,0.318,1,3600.0,345.0,262.0,83.0,658.0,345.0,534.4,421.5,320.1,101.4,658.0,421.5,652.9,,,,,,
2222,41.581722,-7.2727356,350.0,2006-05-10 09:00:00,18.9,47,7.4,17.6,0.0,0.0,0.0,0.0,0,1013.5,973.0,4,0,2,8,0.3,1.16,4.7,6.2,67,69,16.6,17.7,14.3,13.4,10.2,0.213,0.264,0.326,0.318,1,3600.0,511.0,422.0,89.0,742.6,511.0,762.7,580.7,479.6,101.1,742.6,580.7,866.8,,,,,,
2221,41.581722,-7.2727356,350.0,2006-05-10 10:00:00,20.6,43,7.4,20.2,0.0,0.0,0.0,0.0,0,1012.9,972.6,4,0,4,7,0.44,1.39,5.2,6.6,74,77,19.4,19.7,14.6,13.4,10.2,0.212,0.263,0.326,0.318,1,3600.0,712.0,610.0,102.0,855.1,712.0,957.4,773.4,662.6,110.8,855.1,773.4,1040.1,,,,,,
2220,41.581722,-7.2727356,350.0,2006-05-10 11:00:00,22.0,40,7.6,22.4,0.0,0.0,0.0,0.0,0,1012.1,972.1,0,0,0,0,0.54,1.59,5.4,6.8,90,90,20.2,21.4,14.9,13.4,10.2,0.211,0.263,0.326,0.318,1,3600.0,841.0,728.0,113.0,884.0,841.0,1105.2,883.3,764.6,118.7,884.0,883.3,1160.8,,,,,,
2219,41.581722,-7.2727356,350.0,2006-05-10 12:00:00,23.1,38,7.9,24.3,0.0,0.0,0.0,0.0,0,1011.3,971.4,0,0,0,0,0.6,1.76,4.1,5.4,105,110,19.8,22.8,15.3,13.4,10.2,0.209,0.262,0.326,0.318,1,3600.0,916.0,794.0,122.0,890.9,916.0,1196.1,934.9,810.4,124.5,890.9,934.9,1220.7,13.80263631952924,90.01786158659729,49.70800052249609,121.25574084472656,5.284636404893936,49.69203127977327
2218,41.581722,-7.2727356,350.0,2006-05-10 13:00:00,24.0,36,8.0,25.7,0.0,0.0,0.0,0.0,0,1010.6,970.9,0,0,0,0,0.63,1.91,2.7,3.4,113,122,17.3,24.0,15.8,13.4,10.2,0.207,0.262,0.325,0.318,1,3600.0,950.0,837.0,113.0,917.8,950.0,1223.8,943.9,831.6,112.3,917.8,943.9,1215.9,14.40302401639677,90.48824119067362,53.93710554649609,127.97974084472656,5.267549944013062,53.90165827519012
2217,41.581722,-7.2727356,350.0,2006-05-10 14:00:00,24.5,35,7.9,26.1,0.0,0.0,0.0,0.0,0,1009.9,970.3,8,0,0,26,0.6,2.01,1.6,1.9,153,158,16.2,24.7,16.3,13.4,10.2,0.206,0.261,0.325,0.318,1,3600.0,899.0,780.0,119.0,882.2,899.0,1186.6,868.8,753.8,115.0,882.2,868.8,1146.7,14.923472111792153,90.80714570934387,58.31785178649609,134.79374084472656,5.2157145345126406,58.26219520992844
2216,41.581722,-7.2727356,350.0,2006-05-10 15:00:00,24.7,34,7.8,25.7,0.0,0.0,0.0,0.0,1,1009.1,969.5,30,0,1,99,0.52,2.06,0.8,1.3,243,214,15.8,24.7,16.7,13.5,10.2,0.204,0.261,0.325,0.318,1,3600.0,792.0,669.0,123.0,826.0,792.0,1086.9,741.6,626.4,115.2,826.0,741.6,1017.7,15.486486145701093,91.05479206121964,62.80074523449609,141.64374084472655,5.189655034773437,62.72429535227996
2215,41.581722,-7.2727356,350.0,2006-05-10 16:00:00,24.9,33,7.7,24.4,0.0,0.0,0.0,0.0,1,1008.6,969.1,37,0,12,98,0.42,2.1,3.2,3.6,270,264,16.9,24.6,17.1,13.5,10.2,0.203,0.26,0.325,0.318,1,3600.0,629.0,492.0,137.0,708.7,629.0,931.6,565.7,442.5,123.2,708.7,565.7,837.8,18.093638278907463,91.30424485108625,67.38683895449608,148.52974084472655,6.068456595614399,67.288803547612
2214,41.581722,-7.2727356,350.0,2006-05-10 17:00:00,24.5,34,7.8,23.0,0.2,0.2,0.0,0.0,51,1008.3,968.8,47,0,29,98,0.32,2.02,6.3,8.0,283,280,21.6,23.8,17.4,13.5,10.2,0.202,0.26,0.325,0.318,1,3600.0,449.0,306.0,143.0,561.5,449.0,731.3,380.3,259.2,121.1,561.5,380.3,619.3,21.081556295613158,91.35403292460983,71.83498129049609,155.34374084472654,7.144846633858704,71.71684685314015
2213,41.581722,-7.2727356,350.0,2006-05-10 18:00:00,23.6,39,9.0,22.2,0.0,0.0,0.0,0.0,1,1008.3,968.6,43,0,23,96,0.21,1.76,7.6,11.2,289,291,22.0,22.5,17.6,13.5,10.2,0.202,0.26,0.325,0.318,1,3600.0,257.0,153.0,104.0,410.9,257.0,499.6,194.0,115.5,78.5,410.9,194.0,377.1,22.834527195691624,91.40383743568307,75.80161011249609,161.99574084472653,7.682738893396747,75.66855490236972
2212,41.581722,-7.2727356,350.0,2006-05-10 19:00:00,22.4,44,9.7,21.4,0.0,0.0,0.0,0.0,1,1008.8,968.9,35,0,13,90,0.1,1.5,6.0,13.7,295,300,18.0,21.0,17.7,13.5,10.2,0.201,0.259,0.324,0.318,1,3600.0,108.0,46.0,62.0,244.6,108.0,252.4,54.7,23.3,31.4,244.6,54.7,127.7,20.47388910190105,90.66607269604683,79.2661906724961,168.43174084472653,6.380567844158301,79.12329902592606
2211,41.581722,-7.2727356,350.0,2006-05-10 20:00:00,20.4,51,9.9,19.1,0.0,0.0,0.0,0.0,1,1009.3,969.2,24,0,12,57,0.08,1.17,9.0,13.2,293,305,16.6,19.4,17.7,13.5,10.2,0.201,0.259,0.324,0.318,0,0.0,10.0,2.0,8.0,23.8,10.0,53.7,0.0,0.0,0.0,0.0,0.0,0.0,20.13746479786061,89.27670498388919,82.0396979824961,174.50774084472653,6.082573376562795,81.89363830846375
2210,41.581722,-7.2727356,350.0,2006-05-10 21:00:00,18.1,64,11.2,17.3,0.0,0.0,0.0,0.0,1,1009.8,969.3,25,0,13,58,0.03,0.75,7.7,10.6,281,305,16.6,18.0,17.7,13.6,10.2,0.201,0.259,0.324,0.318,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.20641752829929,86.97900111049005,83.8593925744961,180.16974084472653,4.099511101216603,83.71976816560257
2209,41.581722,-7.2727356,350.0,2006-05-10 22:00:00,16.0,74,11.4,15.5,0.0,0.0,0.0,0.0,0,1010.3,969.5,20,0,5,56,0.01,0.48,6.8,8.9,273,291,15.1,16.6,17.5,13.6,10.2,0.202,0.259,0.324,0.318,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.644869959081426,84.79827840206237,85.02987321049609,185.45374084472652,2.8874935442405594,84.90256106514033
