index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2207,41.300526,-6.5853577,761.0,2001-04-02 00:00:00,9.7,85,7.3,7.5,0.0,0.0,0.0,0.0,0,1016.1,927.6,2,0,4,0,0.0,0.18,10.7,25.2,166,178,20.5,10.1,11.6,9.2,8.3,0.355,0.37,0.379,0.414,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2206,41.300526,-6.5853577,761.0,2001-04-02 01:00:00,9.2,84,6.7,6.6,0.0,0.0,0.0,0.0,0,1015.7,927.1,1,0,1,0,0.01,0.18,11.9,26.0,175,183,23.4,9.4,11.4,9.2,8.3,0.355,0.37,0.379,0.414,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2205,41.300526,-6.5853577,761.0,2001-04-02 02:00:00,8.7,84,6.2,6.0,0.0,0.0,0.0,0.0,0,1015.5,926.8,6,1,1,15,0.0,0.18,11.9,25.8,180,188,24.5,9.0,11.2,9.2,8.3,0.355,0.37,0.378,0.414,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2204,41.300526,-6.5853577,761.0,2001-04-02 03:00:00,8.2,86,6.0,5.5,0.0,0.0,0.0,0.0,0,1015.4,926.5,1,0,1,1,0.0,0.16,11.6,25.2,187,194,24.5,8.6,11.0,9.2,8.3,0.355,0.37,0.378,0.414,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2203,41.300526,-6.5853577,761.0,2001-04-02 04:00:00,7.7,87,5.8,5.0,0.0,0.0,0.0,0.0,0,1015.6,926.6,9,2,0,24,0.0,0.13,11.8,24.8,192,199,23.4,8.3,10.8,9.2,8.3,0.355,0.37,0.378,0.414,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2202,41.300526,-6.5853577,761.0,2001-04-02 05:00:00,7.4,90,5.8,4.6,0.0,0.0,0.0,0.0,0,1015.9,926.7,18,4,0,47,0.0,0.11,11.5,24.1,194,202,22.7,8.1,10.6,9.3,8.3,0.356,0.369,0.378,0.414,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2201,41.300526,-6.5853577,761.0,2001-04-02 06:00:00,7.4,91,6.0,4.7,0.0,0.0,0.0,0.0,1,1016.4,927.2,34,34,0,10,0.0,0.09,11.8,24.4,192,199,22.7,8.0,10.4,9.3,8.3,0.356,0.369,0.378,0.414,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2200,41.300526,-6.5853577,761.0,2001-04-02 07:00:00,9.1,88,7.3,6.4,0.0,0.0,0.0,0.0,2,1016.8,928.1,57,63,1,0,0.02,0.13,13.5,25.0,196,198,28.4,8.5,10.2,9.3,8.3,0.356,0.369,0.378,0.414,1,1019.42,31.0,16.0,15.0,140.3,31.0,96.5,68.4,35.3,33.1,227.2,42.2,212.7,,,,,,
2199,41.300526,-6.5853577,761.0,2001-04-02 08:00:00,10.2,88,8.3,7.2,0.0,0.0,0.0,0.0,3,1017.2,928.8,89,93,9,0,0.05,0.15,17.4,26.7,202,201,31.0,9.5,10.1,9.3,8.3,0.357,0.369,0.378,0.414,1,1667.1,95.0,29.0,66.0,115.6,95.0,343.7,130.3,39.8,90.5,115.6,130.3,471.5,,,,,,
2198,41.300526,-6.5853577,761.0,2001-04-02 09:00:00,11.6,80,8.3,8.1,0.2,0.2,0.0,0.0,51,1017.4,929.3,71,50,31,24,0.12,0.27,20.6,30.5,216,215,46.1,10.8,10.2,9.3,8.3,0.359,0.369,0.378,0.414,1,3600.0,265.0,158.0,107.0,366.5,265.0,590.5,315.7,188.2,127.5,366.5,315.7,703.4,,,,,,
2197,41.300526,-6.5853577,761.0,2001-04-02 10:00:00,12.1,79,8.5,9.0,0.2,0.2,0.0,0.0,51,1017.8,929.9,52,24,36,31,0.18,0.3,18.7,26.6,230,230,46.4,11.5,10.2,9.3,8.3,0.36,0.369,0.378,0.414,1,3600.0,386.0,194.0,192.0,331.2,386.0,802.4,429.5,215.9,213.6,331.2,429.5,892.8,,,,,,
2196,41.300526,-6.5853577,761.0,2001-04-02 11:00:00,13.1,75,8.8,10.2,0.0,0.0,0.0,0.0,2,1017.8,930.2,57,15,49,48,0.25,0.38,18.3,25.6,238,238,45.7,12.8,10.4,9.3,8.3,0.359,0.368,0.377,0.414,1,3600.0,543.0,402.0,141.0,570.6,543.0,965.0,577.8,427.7,150.0,570.6,577.8,1026.7,,,,,,
2195,41.300526,-6.5853577,761.0,2001-04-02 12:00:00,13.7,72,8.8,11.2,0.3,0.3,0.0,0.0,51,1018.0,930.5,70,38,32,56,0.3,0.44,18.2,25.9,243,243,47.9,13.8,10.6,9.3,8.3,0.36,0.368,0.377,0.414,1,3600.0,631.0,462.0,169.0,593.0,631.0,1067.2,648.1,474.5,173.6,593.0,648.1,1096.1,2.804059762731929,80.46948321405178,8.69164992675,20.787679595947267,2.9908260369197164,8.670843504362091
2194,41.300526,-6.5853577,761.0,2001-04-02 13:00:00,12.8,72,7.8,9.6,0.4,0.4,0.0,0.0,51,1018.0,930.3,73,47,43,16,0.25,0.42,18.5,26.0,246,246,51.1,13.7,10.8,9.3,8.3,0.364,0.368,0.377,0.414,1,3600.0,524.0,340.0,184.0,422.6,524.0,1102.0,521.2,338.2,183.0,422.6,521.2,1096.1,2.866713370988377,79.96467800895799,9.63519527075,24.045679595947266,2.878017076081611,9.634366036006282
2193,41.300526,-6.5853577,761.0,2001-04-02 14:00:00,12.0,73,7.2,8.3,0.5,0.5,0.0,0.0,53,1019.2,931.1,71,42,56,0,0.23,0.38,20.4,29.1,261,262,56.2,13.5,10.9,9.3,8.3,0.368,0.368,0.377,0.414,1,3600.0,499.0,296.0,203.0,379.9,499.0,1067.2,480.1,284.8,195.3,379.9,480.1,1026.9,3.2798494743910753,79.54398830208115,10.49267725475,27.159679595947267,3.0345443737382607,10.675048711287543
2192,41.300526,-6.5853577,761.0,2001-04-02 15:00:00,11.8,69,6.2,8.1,0.2,0.2,0.0,0.0,51,1019.5,931.3,88,56,62,0,0.23,0.44,18.8,27.1,274,275,52.6,13.3,11.1,9.3,8.3,0.369,0.368,0.377,0.414,1,3600.0,474.0,301.0,173.0,427.1,474.0,965.1,438.6,278.5,160.1,427.1,438.6,893.1,3.326341739710182,79.91838101604951,11.462162822749999,30.237679595947267,2.90788632081539,11.77011519039761
2191,41.300526,-6.5853577,761.0,2001-04-02 16:00:00,11.5,63,4.6,7.7,0.0,0.0,0.0,0.0,3,1019.6,931.3,88,55,65,0,0.19,0.51,16.9,24.1,272,273,45.0,12.9,11.2,9.3,8.3,0.368,0.367,0.377,0.414,1,3600.0,342.0,215.0,127.0,366.8,342.0,802.7,299.9,188.5,111.4,366.8,299.9,704.0,3.534762079574396,80.78842229026984,12.592380806749999,33.261679595947264,2.901106556691209,12.938730641938331
2190,41.300526,-6.5853577,761.0,2001-04-02 17:00:00,11.2,58,3.3,7.4,0.0,0.0,0.0,0.0,3,1020.1,931.7,80,50,59,0,0.17,0.56,15.5,22.3,270,270,40.7,12.7,11.2,9.3,8.3,0.367,0.367,0.377,0.414,1,3600.0,327.0,247.0,80.0,572.2,327.0,591.2,261.3,197.4,63.9,572.2,261.3,472.3,3.8800254217848043,81.65626802992787,13.844784518749998,36.23167959594726,2.9872483748404246,14.16132176258897
2189,41.300526,-6.5853577,761.0,2001-04-02 18:00:00,10.4,57,2.2,6.7,0.0,0.0,0.0,0.0,1,1020.2,931.6,39,25,27,0,0.11,0.55,13.7,20.2,268,269,37.1,11.9,11.2,9.3,8.3,0.366,0.367,0.376,0.414,1,3600.0,170.0,111.0,59.0,440.9,170.0,344.8,105.5,68.9,36.6,440.9,105.5,214.1,3.7878948141818998,81.84311691081803,15.043610758749999,39.05767959594726,2.789707254820163,15.327866706688706
2188,41.300526,-6.5853577,761.0,2001-04-02 19:00:00,9.3,61,2.0,5.9,0.0,0.0,0.0,0.0,1,1021.0,932.0,31,24,16,0,0.05,0.46,11.2,19.2,274,275,29.2,10.8,11.2,9.3,8.3,0.366,0.367,0.376,0.414,0,1361.95,34.0,19.0,15.0,165.8,34.0,97.2,0.0,0.0,0.0,0.0,0.0,0.0,3.074005201274427,81.07533457861138,16.026914950749998,41.68567959594726,2.2482815952298494,16.3441858145787
