index,index.1,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,2231,39.26186,-7.3140564,467.0,2003-05-01 00:00:00,9.4,79,6.0,7.7,0.0,0.0,0.0,0.0,1,1022.2,966.4,48,5,28,90,0.0,0.24,5.3,8.6,298,327,11.5,10.5,13.3,12.9,11.5,0.355,0.364,0.358,0.348,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,2230,39.26186,-7.3140564,467.0,2003-05-01 01:00:00,9.1,80,5.8,7.3,0.0,0.0,0.0,0.0,2,1021.7,965.8,59,3,45,98,0.0,0.23,4.9,9.7,306,333,11.5,10.0,13.1,12.9,11.5,0.355,0.364,0.358,0.348,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,2229,39.26186,-7.3140564,467.0,2003-05-01 02:00:00,8.8,82,5.9,7.0,0.0,0.0,0.0,0.0,2,1021.2,965.3,70,0,67,98,0.0,0.2,5.2,8.3,304,342,11.5,9.8,12.8,12.9,11.5,0.355,0.364,0.359,0.348,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,2228,39.26186,-7.3140564,467.0,2003-05-01 03:00:00,8.5,85,6.1,7.0,0.0,0.0,0.0,0.0,3,1020.9,965.0,86,1,93,98,0.0,0.16,3.6,6.9,307,351,10.4,9.6,12.6,12.9,11.5,0.355,0.364,0.359,0.348,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,2227,39.26186,-7.3140564,467.0,2003-05-01 04:00:00,8.4,87,6.3,6.9,0.0,0.0,0.0,0.0,3,1020.6,964.7,86,0,95,98,0.0,0.15,3.8,6.5,319,3,9.7,9.6,12.4,12.9,11.5,0.355,0.364,0.359,0.348,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,2226,39.26186,-7.3140564,467.0,2003-05-01 05:00:00,8.4,88,6.4,6.9,0.0,0.0,0.0,0.0,3,1020.5,964.6,85,0,92,100,0.0,0.14,3.9,6.3,338,24,8.6,9.6,12.2,12.9,11.5,0.355,0.364,0.359,0.348,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,2225,39.26186,-7.3140564,467.0,2003-05-01 06:00:00,8.5,88,6.6,7.1,0.0,0.0,0.0,0.0,3,1020.5,964.6,89,0,98,100,0.02,0.14,3.3,6.1,6,45,7.9,9.7,12.1,12.9,11.5,0.355,0.364,0.359,0.348,1,0.0,4.0,0.0,4.0,0.0,4.0,42.2,9.9,0.0,9.9,0.0,4.1,104.4,,,,,,
2224,2224,39.26186,-7.3140564,467.0,2003-05-01 07:00:00,9.7,86,7.5,8.8,0.0,0.0,0.0,0.0,3,1020.5,964.8,87,0,96,98,0.03,0.17,1.8,5.4,323,53,6.1,10.4,12.0,12.9,11.5,0.355,0.364,0.359,0.348,1,0.0,58.0,3.0,55.0,17.1,58.0,236.3,90.3,4.7,85.6,17.1,90.3,367.9,,,,,,
2223,2223,39.26186,-7.3140564,467.0,2003-05-01 08:00:00,11.6,78,7.9,10.9,0.0,0.0,0.0,0.0,2,1020.8,965.5,79,0,83,98,0.08,0.3,0.7,3.1,360,69,6.8,12.0,12.0,12.9,11.5,0.355,0.364,0.359,0.348,1,0.0,150.0,15.0,135.0,40.8,150.0,496.2,187.8,18.8,169.0,40.8,187.8,621.2,,,,,,
2222,2222,39.26186,-7.3140564,467.0,2003-05-01 09:00:00,13.5,65,7.1,12.6,0.0,0.0,0.0,0.0,1,1020.8,965.8,46,0,28,98,0.18,0.54,1.5,1.9,104,112,9.4,13.8,12.1,12.8,11.5,0.354,0.363,0.358,0.348,1,3027.83,322.0,88.0,234.0,160.9,322.0,737.3,370.0,101.1,268.9,160.9,370.0,847.2,,,,,,
2221,2221,39.26186,-7.3140564,467.0,2003-05-01 10:00:00,14.8,58,6.7,13.8,0.0,0.0,0.0,0.0,1,1020.7,966.0,40,0,22,88,0.3,0.7,1.3,1.6,146,153,13.7,15.5,12.4,12.8,11.5,0.353,0.363,0.358,0.348,1,3600.0,542.0,281.0,261.0,401.7,542.0,943.1,592.3,307.1,285.2,401.7,592.3,1030.6,,,,,,
2220,2220,39.26186,-7.3140564,467.0,2003-05-01 11:00:00,16.0,54,6.6,16.1,0.0,0.0,0.0,0.0,3,1020.1,965.6,83,65,13,55,0.43,0.85,3.3,3.8,221,221,16.2,17.2,12.7,12.8,11.5,0.351,0.362,0.358,0.348,1,3600.0,760.0,547.0,213.0,670.6,760.0,1099.7,800.8,576.3,224.4,670.6,800.8,1158.7,,,,,,
2219,2219,39.26186,-7.3140564,467.0,2003-05-01 12:00:00,16.9,51,6.8,17.2,0.0,0.0,0.0,0.0,2,1019.3,965.0,76,70,11,20,0.48,0.94,4.7,6.0,238,237,16.9,18.5,13.1,12.8,11.5,0.349,0.362,0.358,0.348,1,3600.0,832.0,591.0,241.0,666.0,832.0,1196.4,850.4,604.1,246.3,666.0,850.4,1222.9,3.907396605802864,85.05311083948244,14.56370533875,51.33192147827148,2.6899753704327396,17.040640159377972
2218,2218,39.26186,-7.3140564,467.0,2003-05-01 13:00:00,17.9,50,7.2,18.5,0.0,0.0,0.0,0.0,3,1018.4,964.3,92,55,70,2,0.53,1.03,6.1,7.9,230,231,18.7,19.6,13.6,12.8,11.5,0.346,0.361,0.358,0.348,1,3600.0,914.0,725.0,189.0,796.8,914.0,1226.6,908.2,720.4,187.8,796.8,908.2,1218.8,5.625029701604279,86.45361116145952,17.064732338749998,56.95792147827148,3.510363439604658,19.513633830886224
2217,2217,39.26186,-7.3140564,467.0,2003-05-01 14:00:00,18.4,49,7.5,18.7,0.0,0.0,0.0,0.0,0,1018.1,964.2,2,0,3,0,0.51,1.08,7.1,9.2,225,228,20.5,20.1,14.0,12.8,11.5,0.343,0.36,0.358,0.348,1,3600.0,871.0,700.0,171.0,794.1,871.0,1188.4,840.5,675.5,165.0,794.1,840.5,1146.8,6.906384239370386,87.07660384547802,19.68291270875,62.67392147827148,4.033061902420754,22.052056819835002
2216,2216,39.26186,-7.3140564,467.0,2003-05-01 15:00:00,18.7,47,7.1,18.2,0.0,0.0,0.0,0.0,1,1017.4,963.5,26,13,24,0,0.47,1.14,8.7,11.2,228,230,22.3,20.1,14.4,12.8,11.5,0.341,0.36,0.358,0.348,1,3600.0,799.0,658.0,141.0,818.1,799.0,1084.2,745.6,614.0,131.6,818.1,745.6,1011.7,8.419194992680868,87.5529619192407,22.44562611275,68.44392147827148,4.679172661537025,24.667493609221438
2215,2215,39.26186,-7.3140564,467.0,2003-05-01 16:00:00,18.6,47,6.9,16.7,0.0,0.0,0.0,0.0,1,1017.1,963.2,30,4,44,0,0.37,1.14,10.2,13.4,238,239,23.8,19.6,14.7,12.9,11.5,0.339,0.359,0.358,0.348,1,3600.0,612.0,450.0,162.0,658.4,612.0,921.3,546.6,401.9,144.7,658.4,546.6,822.9,9.635226579859507,87.66533389346257,25.19438641875,74.19592147827147,5.128305882389276,27.253170956350107
2214,2214,39.26186,-7.3140564,467.0,2003-05-01 17:00:00,18.2,48,6.9,15.7,0.0,0.0,0.0,0.0,1,1017.0,963.1,26,0,43,0,0.3,1.09,12.0,16.5,249,250,26.6,18.8,14.9,12.9,11.5,0.338,0.359,0.358,0.348,1,3600.0,480.0,392.0,88.0,743.4,480.0,710.8,400.5,327.1,73.4,743.4,400.5,593.1,10.970493802474161,87.71392057927665,27.83652399475,79.87592147827147,5.65436965025948,29.75191261706283
2213,2213,39.26186,-7.3140564,467.0,2003-05-01 18:00:00,17.3,50,6.6,14.7,0.0,0.0,0.0,0.0,1,1017.3,963.2,27,9,31,0,0.18,1.0,11.9,18.4,265,266,27.4,17.7,15.1,12.9,11.5,0.337,0.358,0.357,0.348,1,3600.0,243.0,155.0,88.0,447.3,243.0,467.1,175.9,112.2,63.7,447.3,175.9,338.1,11.454127784582255,87.76252330600182,30.25857119475,85.39392147827147,5.665216681607392,32.09007011262596
2212,2212,39.26186,-7.3140564,467.0,2003-05-01 19:00:00,15.8,55,6.7,13.4,0.0,0.0,0.0,0.0,0,1017.2,962.8,16,4,21,0,0.09,0.82,11.3,20.8,279,280,24.5,16.3,15.1,12.9,11.5,0.336,0.358,0.357,0.348,1,3287.84,94.0,54.0,40.0,333.8,94.0,206.7,34.2,19.7,14.6,225.7,32.4,75.3,11.220409028914625,87.50145820805724,32.26070912475,90.64192147827147,5.295059867722115,34.14221025983391
2211,2211,39.26186,-7.3140564,467.0,2003-05-01 20:00:00,14.2,62,6.9,11.8,0.0,0.0,0.0,0.0,0,1018.0,963.3,0,0,0,0,0.06,0.62,11.3,21.6,287,288,23.0,15.0,15.1,12.9,11.5,0.337,0.358,0.357,0.348,0,0.0,3.0,1.0,2.0,15.6,3.0,27.8,0.0,0.0,0.0,0.0,0.0,0.0,10.121797951509263,86.38272027867336,33.79133764875,95.60192147827146,4.516465534538423,35.878632206314656
2210,2210,39.26186,-7.3140564,467.0,2003-05-01 21:00:00,13.0,69,7.5,10.9,0.0,0.0,0.0,0.0,0,1019.1,964.1,2,0,3,0,0.02,0.46,10.1,21.1,287,290,22.0,14.0,14.9,12.9,11.5,0.337,0.358,0.357,0.348,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.409548728896585,85.05974155479828,34.94207333475,100.34592147827146,3.534425711398961,37.36040393145184
2209,2209,39.26186,-7.3140564,467.0,2003-05-01 22:00:00,12.0,77,8.0,9.9,0.0,0.0,0.0,0.0,0,1019.7,964.5,0,0,0,0,0.02,0.33,10.7,21.5,284,288,20.2,13.3,14.8,12.9,11.5,0.337,0.357,0.357,0.348,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.241140083716599,83.41486736574622,35.73529379275,104.90992147827146,2.9209379683016197,38.59997380432828
