index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2207,39.543056,-7.603882,300.0,2006-04-13 00:00:00,10.6,93,9.4,9.6,0.0,0.0,0.0,0.0,0,1018.3,982.3,0,0,0,0,0.0,0.09,5.8,11.6,270,292,10.8,12.0,15.0,13.0,10.9,0.292,0.331,0.343,0.27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2206,39.543056,-7.603882,300.0,2006-04-13 01:00:00,9.8,93,8.8,8.6,0.0,0.0,0.0,0.0,0,1018.2,982.1,0,0,0,0,0.0,0.08,6.4,10.7,286,310,10.4,11.2,14.7,13.0,10.9,0.292,0.33,0.343,0.27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2205,39.543056,-7.603882,300.0,2006-04-13 02:00:00,9.7,92,8.4,8.5,0.0,0.0,0.0,0.0,0,1018.0,981.9,0,0,0,0,0.0,0.1,5.2,9.3,304,332,9.7,10.6,14.4,13.0,10.9,0.292,0.33,0.343,0.27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2204,39.543056,-7.603882,300.0,2006-04-13 03:00:00,9.6,89,7.8,8.5,0.0,0.0,0.0,0.0,0,1017.7,981.6,0,0,0,0,0.0,0.13,3.1,7.6,324,357,8.6,10.1,14.1,13.0,10.9,0.293,0.33,0.343,0.27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2203,39.543056,-7.603882,300.0,2006-04-13 04:00:00,9.1,87,7.1,7.8,0.0,0.0,0.0,0.0,0,1017.6,981.4,0,0,0,0,0.0,0.15,3.9,6.8,68,25,7.9,9.6,13.8,13.0,10.9,0.293,0.33,0.343,0.27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2202,39.543056,-7.603882,300.0,2006-04-13 05:00:00,8.1,89,6.4,6.3,0.0,0.0,0.0,0.0,0,1017.6,981.3,0,0,0,0,0.0,0.12,6.2,8.4,69,43,9.7,9.2,13.5,13.0,10.9,0.294,0.33,0.343,0.27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2201,39.543056,-7.603882,300.0,2006-04-13 06:00:00,7.9,87,5.9,6.1,0.0,0.0,0.0,0.0,0,1018.0,981.7,0,0,0,0,0.0,0.14,5.6,12.1,63,53,10.8,8.8,13.2,13.0,10.9,0.294,0.33,0.343,0.27,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2200,39.543056,-7.603882,300.0,2006-04-13 07:00:00,9.2,84,6.6,7.0,0.0,0.0,0.0,0.0,0,1018.4,982.2,0,0,0,0,0.02,0.19,9.2,16.5,59,58,15.1,9.5,12.9,13.0,10.9,0.295,0.33,0.343,0.27,1,2233.67,65.0,41.0,24.0,304.9,65.0,131.6,131.8,83.2,48.7,424.1,94.8,267.0,,,,,,
2199,39.543056,-7.603882,300.0,2006-04-13 08:00:00,12.8,68,7.1,10.8,0.0,0.0,0.0,0.0,0,1018.7,983.0,0,0,0,0,0.12,0.47,8.8,16.4,55,61,19.1,12.3,12.9,13.0,10.9,0.295,0.329,0.343,0.27,1,3600.0,252.0,192.0,60.0,654.1,252.0,399.6,333.6,254.2,79.4,654.1,333.6,529.0,,,,,,
2198,39.543056,-7.603882,300.0,2006-04-13 09:00:00,15.3,56,6.7,12.8,0.0,0.0,0.0,0.0,0,1018.7,983.3,0,0,0,0,0.25,0.76,11.3,16.1,63,66,24.8,14.4,13.0,13.0,10.9,0.294,0.329,0.343,0.27,1,3600.0,458.0,380.0,78.0,796.3,458.0,649.6,538.8,447.0,91.8,796.3,538.8,764.2,,,,,,
2197,39.543056,-7.603882,300.0,2006-04-13 10:00:00,17.2,53,7.4,15.4,0.0,0.0,0.0,0.0,0,1018.0,982.8,0,0,0,0,0.36,0.93,11.8,15.8,63,66,28.4,16.4,13.2,13.0,10.9,0.293,0.329,0.343,0.27,1,3600.0,643.0,553.0,90.0,870.7,643.0,864.6,711.4,611.8,99.6,870.7,711.4,956.6,,,,,,
2196,39.543056,-7.603882,300.0,2006-04-13 11:00:00,19.1,48,7.9,18.1,0.0,0.0,0.0,0.0,0,1018.3,983.3,0,0,0,0,0.46,1.14,11.8,15.5,70,72,28.8,18.1,13.5,13.0,10.9,0.29,0.328,0.343,0.27,1,3600.0,787.0,688.0,99.0,909.3,787.0,1030.0,835.2,730.1,105.1,909.3,835.2,1093.0,,,,,,
2195,39.543056,-7.603882,300.0,2006-04-13 12:00:00,20.5,44,7.8,20.1,0.0,0.0,0.0,0.0,0,1017.5,982.7,0,0,0,0,0.54,1.35,11.0,14.6,79,80,28.4,19.7,13.9,13.0,10.9,0.288,0.327,0.343,0.27,1,3600.0,879.0,774.0,105.0,928.8,879.0,1134.5,902.1,794.4,107.8,928.8,902.1,1164.3,11.639424717635425,88.93228957925275,24.64515926948535,78.01949591064454,6.40299826706507,27.540928671338946
2194,39.543056,-7.603882,300.0,2006-04-13 13:00:00,21.5,40,7.4,21.4,0.0,0.0,0.0,0.0,0,1016.6,982.0,0,0,0,0,0.57,1.54,10.5,13.3,86,88,27.4,20.8,14.3,13.0,10.9,0.285,0.327,0.343,0.27,1,3600.0,911.0,803.0,108.0,933.5,911.0,1170.9,906.8,799.3,107.5,933.5,906.8,1165.6,12.589717328301042,89.34387497882037,27.932537189485352,82.84349591064453,6.62369371971692,30.313168133536337
2193,39.543056,-7.603882,300.0,2006-04-13 14:00:00,22.1,39,7.4,21.9,0.0,0.0,0.0,0.0,0,1015.7,981.2,0,0,0,0,0.57,1.64,9.7,13.0,90,92,25.9,21.5,14.8,13.0,10.9,0.282,0.326,0.342,0.27,1,3600.0,880.0,774.0,106.0,926.7,880.0,1136.9,848.9,746.6,102.3,926.7,848.9,1096.7,13.250554473062788,89.65696463184987,31.36343485348535,87.77549591064454,6.654275449022752,33.13122408950626
2192,39.543056,-7.603882,300.0,2006-04-13 15:00:00,22.5,38,7.4,22.1,0.0,0.0,0.0,0.0,0,1014.9,980.4,9,1,14,0,0.51,1.69,7.9,10.6,106,108,23.8,21.8,15.2,13.0,10.9,0.279,0.325,0.342,0.27,1,3600.0,787.0,690.0,97.0,907.6,787.0,1034.8,732.0,641.8,90.2,907.6,732.0,962.5,13.289804490920714,89.92245166610512,34.91069987748535,92.77949591064454,6.313036314901023,35.97761494636537
2191,39.543056,-7.603882,300.0,2006-04-13 16:00:00,22.6,37,7.2,21.2,0.0,0.0,0.0,0.0,1,1014.6,980.2,44,0,74,0,0.41,1.73,7.9,10.5,114,117,21.2,21.6,15.5,13.0,10.9,0.277,0.325,0.342,0.27,1,3600.0,621.0,511.0,110.0,798.0,621.0,871.6,550.1,452.7,97.4,798.0,550.1,772.1,14.189942239861951,90.14211592897702,38.53045206948535,97.80149591064455,6.514819956071593,38.82328266736782
2190,39.543056,-7.603882,300.0,2006-04-13 17:00:00,22.3,37,6.9,20.7,0.0,0.0,0.0,0.0,1,1014.1,979.6,49,0,82,0,0.27,1.7,5.9,8.3,104,108,19.1,20.8,15.8,13.0,10.9,0.276,0.324,0.342,0.27,1,3600.0,394.0,263.0,131.0,543.7,394.0,658.4,322.3,215.1,107.2,543.7,322.3,538.5,13.783966633333508,90.19152032523559,42.10438461348535,102.76949591064455,5.9320620817477066,42.089927358041336
2189,39.543056,-7.603882,300.0,2006-04-13 18:00:00,21.3,45,9.0,20.4,0.0,0.0,0.0,0.0,1,1013.8,979.2,36,0,60,0,0.15,1.39,4.4,7.6,35,59,15.8,19.7,16.0,13.0,10.9,0.275,0.324,0.342,0.27,1,3600.0,225.0,156.0,69.0,518.2,225.0,409.7,152.5,105.7,46.8,518.2,152.5,277.7,13.327176848728532,90.08333153050641,45.09114685348535,107.55749591064455,5.415675051616391,45.06198098057
2188,39.543056,-7.603882,300.0,2006-04-13 19:00:00,19.4,54,9.9,18.1,0.0,0.0,0.0,0.0,1,1013.6,978.8,29,0,49,0,0.07,1.03,8.4,16.6,31,41,12.2,18.2,16.1,13.0,10.9,0.275,0.323,0.342,0.27,1,1961.42,44.0,22.0,22.0,158.9,44.0,142.6,2.3,1.1,1.1,13.1,1.7,7.4,13.6351114871984,88.6385164829077,47.37728061348535,112.00349591064455,5.384795234022297,47.34176547111327
2187,39.543056,-7.603882,300.0,2006-04-13 20:00:00,17.7,54,8.3,15.7,0.0,0.0,0.0,0.0,0,1013.4,978.4,1,0,2,0,0.06,0.93,10.9,23.5,44,49,18.0,16.8,16.1,13.1,10.9,0.275,0.323,0.342,0.27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.459745084189162,88.07375891645334,49.473832549485344,116.14349591064455,5.632403012856195,49.43302722950943
2186,39.543056,-7.603882,300.0,2006-04-13 21:00:00,16.5,54,7.2,14.2,0.0,0.0,0.0,0.0,0,1013.8,978.7,13,0,13,16,0.06,0.86,11.2,25.3,57,60,19.4,15.7,16.0,13.1,10.9,0.275,0.323,0.342,0.27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.483931791419558,87.78989147377386,51.436562021485344,120.06749591064455,5.490336832242077,51.391191254127484
