index,index.1,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,2231,41.792618,-7.8260803,1046.0,2003-05-14 00:00:00,7.9,84,5.3,5.6,0.0,0.0,0.0,0.0,0,1022.5,901.8,0,0,0,0,0.0,0.17,7.9,19.6,30,32,24.8,10.9,13.8,10.5,8.2,0.33,0.394,0.439,0.493,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,2230,41.792618,-7.8260803,1046.0,2003-05-14 01:00:00,6.9,85,4.5,4.4,0.0,0.0,0.0,0.0,0,1022.0,901.0,0,0,0,0,0.0,0.15,8.2,20.5,38,39,25.6,10.2,13.5,10.5,8.2,0.331,0.394,0.439,0.493,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,2229,41.792618,-7.8260803,1046.0,2003-05-14 02:00:00,6.3,87,4.3,3.8,0.0,0.0,0.0,0.0,0,1021.2,900.0,0,0,0,0,0.0,0.13,8.2,21.3,49,53,25.9,9.6,13.3,10.6,8.2,0.331,0.394,0.439,0.493,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,2228,41.792618,-7.8260803,1046.0,2003-05-14 03:00:00,5.9,89,4.2,3.4,0.0,0.0,0.0,0.0,0,1021.2,899.8,0,0,0,0,0.0,0.1,8.1,20.5,58,68,25.6,9.1,13.0,10.6,8.2,0.331,0.394,0.438,0.493,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,2227,41.792618,-7.8260803,1046.0,2003-05-14 04:00:00,5.8,89,4.2,3.3,0.0,0.0,0.0,0.0,0,1021.2,899.8,0,0,0,0,0.0,0.1,7.4,18.6,67,81,24.1,8.6,12.7,10.6,8.2,0.332,0.394,0.438,0.493,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,2226,41.792618,-7.8260803,1046.0,2003-05-14 05:00:00,5.9,88,4.1,3.4,0.0,0.0,0.0,0.0,0,1021.2,899.8,0,0,0,0,0.0,0.11,7.8,16.2,68,86,22.7,8.2,12.5,10.6,8.2,0.332,0.394,0.438,0.493,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,2225,41.792618,-7.8260803,1046.0,2003-05-14 06:00:00,6.2,89,4.5,3.7,0.0,0.0,0.0,0.0,0,1021.7,900.4,0,0,0,0,0.01,0.11,7.6,15.5,71,89,20.9,8.1,12.2,10.6,8.2,0.332,0.393,0.438,0.493,1,447.5,23.0,11.0,12.0,110.4,23.0,74.4,52.5,25.1,27.4,198.1,29.3,169.8,,,,,,
2224,2224,41.792618,-7.8260803,1046.0,2003-05-14 07:00:00,9.4,83,6.6,7.3,0.0,0.0,0.0,0.0,0,1021.7,901.7,0,0,0,0,0.06,0.2,8.6,14.8,75,90,23.4,10.0,12.1,10.6,8.2,0.333,0.393,0.438,0.493,1,3600.0,164.0,113.0,51.0,515.7,164.0,293.6,233.0,160.6,72.5,515.7,233.0,417.2,,,,,,
2223,2223,41.792618,-7.8260803,1046.0,2003-05-14 08:00:00,11.8,70,6.6,9.7,0.0,0.0,0.0,0.0,0,1022.0,902.9,0,0,0,0,0.17,0.41,8.3,11.5,85,86,24.5,12.3,12.1,10.6,8.2,0.332,0.393,0.438,0.492,1,3600.0,355.0,281.0,74.0,700.0,355.0,537.8,432.6,342.5,90.2,700.0,432.6,655.4,,,,,,
2222,2222,41.792618,-7.8260803,1046.0,2003-05-14 09:00:00,13.5,64,6.8,11.4,0.0,0.0,0.0,0.0,0,1021.8,903.3,0,0,0,0,0.28,0.55,8.3,10.8,85,86,24.5,14.2,12.1,10.6,8.2,0.332,0.393,0.438,0.492,1,3600.0,548.0,459.0,89.0,804.2,548.0,764.7,622.3,521.2,101.1,804.2,622.3,868.4,,,,,,
