index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2207,39.753952,-8.88736,100.0,2006-04-08 00:00:00,9.9,96,9.4,9.2,0.0,0.0,0.0,0.0,0,1016.6,1004.4,2,2,0,0,0.0,0.04,4.1,5.8,45,22,9.4,11.1,14.2,14.0,12.1,0.254,0.263,0.255,0.221,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2206,39.753952,-8.88736,100.0,2006-04-08 01:00:00,9.6,97,9.1,8.7,0.0,0.0,0.0,0.0,0,1016.1,1003.9,6,7,0,0,0.0,0.04,4.6,6.3,51,24,9.7,10.5,13.9,14.0,12.1,0.254,0.262,0.255,0.221,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2205,39.753952,-8.88736,100.0,2006-04-08 02:00:00,9.2,98,8.9,8.2,0.0,0.0,0.0,0.0,1,1015.9,1003.7,43,48,0,0,0.0,0.03,5.2,6.6,65,29,9.7,10.0,13.6,14.0,12.1,0.254,0.262,0.255,0.221,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2204,39.753952,-8.88736,100.0,2006-04-08 03:00:00,8.8,99,8.6,7.6,0.0,0.0,0.0,0.0,3,1015.4,1003.2,90,100,0,0,0.0,0.02,5.6,7.6,75,31,9.7,9.6,13.3,14.0,12.1,0.253,0.262,0.255,0.221,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2203,39.753952,-8.88736,100.0,2006-04-08 04:00:00,7.8,100,7.8,6.4,0.0,0.0,0.0,0.0,3,1015.3,1003.0,90,100,0,0,0.0,0.0,5.8,8.7,83,42,10.1,9.6,13.0,14.0,12.1,0.253,0.262,0.255,0.221,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2202,39.753952,-8.88736,100.0,2006-04-08 05:00:00,7.4,100,7.4,5.8,0.0,0.0,0.0,0.0,3,1015.1,1002.8,90,100,0,0,0.0,0.0,6.8,9.7,87,48,10.1,9.5,12.8,13.9,12.1,0.253,0.262,0.255,0.221,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2201,39.753952,-8.88736,100.0,2006-04-08 06:00:00,7.8,100,7.7,6.1,0.0,0.0,0.0,0.0,3,1014.7,1002.4,90,100,0,0,0.0,0.0,7.6,10.5,95,59,12.2,9.8,12.5,13.9,12.1,0.253,0.262,0.255,0.221,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2200,39.753952,-8.88736,100.0,2006-04-08 07:00:00,8.9,98,8.6,7.3,0.0,0.0,0.0,0.0,3,1014.6,1002.4,90,100,0,0,0.01,0.02,8.3,10.6,95,72,15.8,10.5,12.4,13.9,12.1,0.253,0.261,0.256,0.221,1,0.0,21.0,3.0,18.0,26.4,21.0,95.7,46.4,6.6,39.8,42.8,28.6,211.3,,,,,,
2199,39.753952,-8.88736,100.0,2006-04-08 08:00:00,9.7,98,9.4,8.3,0.0,0.0,0.0,0.0,3,1014.5,1002.3,91,100,0,4,0.04,0.03,8.6,10.1,105,86,16.2,11.6,12.4,13.9,12.1,0.252,0.261,0.256,0.221,1,572.47,113.0,20.0,93.0,79.1,113.0,345.3,155.9,27.6,128.3,79.1,155.9,476.3,,,,,,
2198,39.753952,-8.88736,100.0,2006-04-08 09:00:00,11.6,98,11.2,10.8,0.0,0.0,0.0,0.0,3,1014.6,1002.5,100,100,0,50,0.11,0.03,8.0,10.2,108,100,16.9,13.4,12.5,13.9,12.1,0.252,0.261,0.255,0.221,1,3600.0,268.0,89.0,179.0,202.8,268.0,599.2,320.4,106.4,214.0,202.8,320.4,716.3,,,,,,
