index,index.1,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,2231,41.01933,-7.57489,715.0,2002-03-26 00:00:00,8.4,47,-2.2,4.3,0.0,0.0,0.0,0.0,0,1018.5,934.5,2,0,0,7,0.05,0.59,11.8,28.5,67,72,28.1,9.2,12.3,10.1,8.4,0.34,0.353,0.379,0.326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,2230,41.01933,-7.57489,715.0,2002-03-26 01:00:00,7.5,51,-1.9,3.4,0.0,0.0,0.0,0.0,0,1019.0,934.7,5,0,0,16,0.04,0.51,11.8,28.1,63,67,28.4,8.7,12.0,10.1,8.4,0.34,0.353,0.379,0.326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,2229,41.01933,-7.57489,715.0,2002-03-26 02:00:00,6.7,54,-1.9,2.7,0.0,0.0,0.0,0.0,0,1019.1,934.6,10,0,0,32,0.04,0.45,11.7,27.7,56,62,29.2,8.2,11.7,10.1,8.4,0.34,0.353,0.379,0.326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,2228,41.01933,-7.57489,715.0,2002-03-26 03:00:00,5.9,57,-2.0,1.7,0.0,0.0,0.0,0.0,0,1019.4,934.6,10,0,0,35,0.04,0.4,12.3,27.7,52,58,29.9,7.8,11.4,10.1,8.4,0.34,0.353,0.379,0.326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,2227,41.01933,-7.57489,715.0,2002-03-26 04:00:00,5.1,59,-2.3,0.9,0.0,0.0,0.0,0.0,0,1019.8,934.8,11,0,0,37,0.03,0.36,12.0,26.9,49,55,29.5,7.3,11.1,10.1,8.4,0.34,0.353,0.378,0.326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,2226,41.01933,-7.57489,715.0,2002-03-26 05:00:00,4.4,59,-2.9,0.2,0.0,0.0,0.0,0.0,0,1020.0,934.8,11,0,0,36,0.03,0.34,11.8,26.1,50,55,28.4,6.8,10.8,10.1,8.4,0.341,0.353,0.378,0.326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,2225,41.01933,-7.57489,715.0,2002-03-26 06:00:00,3.8,61,-3.1,-0.4,0.0,0.0,0.0,0.0,0,1020.4,935.0,10,0,0,34,0.03,0.32,11.3,25.0,53,57,27.7,6.4,10.5,10.1,8.4,0.341,0.353,0.378,0.326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2224,2224,41.01933,-7.57489,715.0,2002-03-26 07:00:00,3.5,66,-2.2,-0.6,0.0,0.0,0.0,0.0,0,1020.8,935.2,11,0,0,37,0.03,0.27,11.8,23.7,52,57,25.6,6.2,10.3,10.1,8.4,0.341,0.353,0.378,0.326,1,145.23,16.0,8.0,8.0,90.8,16.0,61.3,37.2,18.6,18.6,179.5,18.8,142.5,,,,,,
2223,2223,41.01933,-7.57489,715.0,2002-03-26 08:00:00,6.5,54,-2.2,2.2,0.0,0.0,0.0,0.0,0,1021.2,936.5,11,0,0,37,0.09,0.45,12.9,21.1,54,57,28.4,7.7,10.1,10.1,8.4,0.341,0.353,0.378,0.326,1,3600.0,167.0,120.0,47.0,598.4,167.0,275.8,245.9,176.7,69.2,598.4,245.9,406.1,,,,,,
2222,2222,41.01933,-7.57489,715.0,2002-03-26 09:00:00,8.4,45,-2.8,3.9,0.0,0.0,0.0,0.0,0,1021.1,936.9,10,0,0,35,0.18,0.61,13.8,18.9,57,59,31.0,9.7,10.1,10.1,8.4,0.341,0.352,0.378,0.326,1,3600.0,371.0,302.0,69.0,786.5,371.0,528.2,452.6,368.4,84.2,786.5,452.6,644.3,,,,,,
2221,2221,41.01933,-7.57489,715.0,2002-03-26 10:00:00,10.2,45,-1.3,5.7,0.0,0.0,0.0,0.0,0,1020.5,936.9,16,0,0,52,0.26,0.69,15.6,20.7,52,51,33.8,11.4,10.1,10.1,8.4,0.34,0.352,0.378,0.326,1,3600.0,559.0,473.0,86.0,871.2,559.0,746.8,629.4,532.6,96.8,871.2,629.4,840.9,,,,,,
2220,2220,41.01933,-7.57489,715.0,2002-03-26 11:00:00,12.0,44,0.3,8.6,0.0,0.0,0.0,0.0,0,1020.0,936.9,14,0,0,45,0.34,0.78,15.3,19.8,56,57,34.2,13.1,10.3,10.1,8.4,0.339,0.351,0.378,0.326,1,3600.0,709.0,613.0,96.0,919.5,709.0,916.9,759.8,656.9,102.9,919.5,759.8,982.6,,,,,,
2219,2219,41.01933,-7.57489,715.0,2002-03-26 12:00:00,13.8,44,1.7,11.3,0.0,0.0,0.0,0.0,0,1019.1,936.6,9,0,0,31,0.41,0.88,14.1,18.3,58,58,33.8,14.7,10.6,10.1,8.4,0.337,0.351,0.377,0.326,1,3600.0,807.0,709.0,98.0,949.6,807.0,1026.9,832.7,731.6,101.1,949.6,832.7,1059.7,9.50276250885802,88.57164351255224,14.32222058375,44.5083125,7.1078780299522535,15.874167622116191
2218,2218,41.01933,-7.57489,715.0,2002-03-26 13:00:00,15.3,43,2.8,13.4,0.0,0.0,0.0,0.0,0,1018.4,936.4,5,0,0,18,0.45,0.99,13.0,16.8,62,62,32.8,15.9,10.9,10.1,8.4,0.336,0.35,0.377,0.326,1,3600.0,841.0,734.0,107.0,944.1,841.0,1069.4,839.1,732.4,106.8,944.1,839.1,1067.0,9.514984752590896,88.6205294168001,15.915680663749999,46.9663125,6.771966029398097,17.232353215743423
2217,2217,41.01933,-7.57489,715.0,2002-03-26 14:00:00,16.6,42,3.6,14.9,0.0,0.0,0.0,0.0,0,1017.5,935.9,6,0,0,19,0.46,1.1,11.8,15.2,67,68,30.6,16.8,11.3,10.1,8.4,0.334,0.349,0.377,0.326,1,3600.0,815.0,717.0,98.0,947.0,815.0,1041.3,785.7,691.3,94.5,947.0,785.7,1003.9,9.491414586351958,88.66943146074613,17.665623023749998,49.6583125,6.419517143081411,18.70012509949199
2216,2216,41.01933,-7.57489,715.0,2002-03-26 15:00:00,17.4,41,3.9,15.5,0.0,0.0,0.0,0.0,0,1016.9,935.5,5,0,0,16,0.42,1.18,10.5,13.4,68,70,27.7,17.2,11.7,10.1,8.4,0.333,0.349,0.377,0.326,1,3600.0,728.0,635.0,93.0,924.5,728.0,944.7,674.2,588.1,86.1,924.5,674.2,874.9,9.419356201576528,88.71834964971885,19.526193923749997,52.4943125,6.054840560228145,20.23524186192564
2215,2215,41.01933,-7.57489,715.0,2002-03-26 16:00:00,17.7,40,3.9,15.1,0.0,0.0,0.0,0.0,0,1016.6,935.3,3,0,0,10,0.35,1.21,9.7,12.6,63,66,24.8,17.2,12.0,10.1,8.4,0.331,0.348,0.377,0.326,1,3600.0,584.0,500.0,84.0,874.7,584.0,786.2,511.6,438.0,73.6,874.7,511.6,688.7,9.55873780393334,88.79088768458074,21.448982723749996,55.3843125,5.87648800591745,21.795658554153736
2214,2214,41.01933,-7.57489,715.0,2002-03-26 17:00:00,17.5,40,3.7,14.6,0.0,0.0,0.0,0.0,0,1016.5,935.2,0,0,0,0,0.25,1.2,9.6,12.6,56,59,22.7,16.6,12.3,10.1,8.4,0.331,0.347,0.376,0.326,1,3600.0,403.0,332.0,71.0,791.9,403.0,576.6,320.2,263.8,56.4,791.9,320.2,458.1,9.938818068452443,88.83984597236771,23.351316323749995,58.2383125,5.888190906100698,23.350085498376313
2213,2213,41.01933,-7.57489,715.0,2002-03-26 18:00:00,16.4,45,4.5,14.2,0.0,0.0,0.0,0.0,0,1016.5,934.9,0,0,0,0,0.12,1.02,5.9,14.8,38,45,20.9,15.4,12.4,10.2,8.4,0.33,0.347,0.376,0.326,1,3600.0,195.0,141.0,54.0,587.3,195.0,330.2,117.4,84.9,32.5,587.3,117.4,198.7,8.858079174370282,88.8888204237503,24.991993823749993,60.8943125,4.921122920127312,24.978648987465316
2212,2212,41.01933,-7.57489,715.0,2002-03-26 19:00:00,14.5,44,2.3,11.2,0.0,0.0,0.0,0.0,0,1016.7,934.6,0,0,0,0,0.08,0.93,11.4,17.1,35,42,18.0,13.7,12.5,10.2,8.4,0.331,0.347,0.376,0.326,0,1321.56,34.0,20.0,14.0,184.0,34.0,89.7,0.0,0.0,0.0,0.0,0.0,0.0,11.5865327359945,88.93781104406493,26.481132383749994,63.2083125,6.538547496187675,26.456823429842075
2211,2211,41.01933,-7.57489,715.0,2002-03-26 20:00:00,11.9,55,3.0,8.6,0.0,0.0,0.0,0.0,0,1017.2,934.3,0,0,0,0,0.05,0.63,11.8,18.1,38,46,17.6,12.0,12.4,10.2,8.4,0.331,0.347,0.376,0.326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.094599967874299,87.45626936740682,27.478323383749995,65.0543125,5.395217732382691,27.4494908700771
2210,2210,41.01933,-7.57489,715.0,2002-03-26 21:00:00,11.0,48,0.5,7.3,0.0,0.0,0.0,0.0,0,1017.4,934.3,0,0,0,0,0.05,0.68,11.7,18.7,43,50,18.7,10.6,12.2,10.2,8.4,0.331,0.347,0.376,0.326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.32603811503815,87.50478703049541,28.550857703749994,66.73831249999999,5.405440627630145,28.51497539771034
2209,2209,41.01933,-7.57489,715.0,2002-03-26 22:00:00,10.8,44,-1.1,6.8,0.0,0.0,0.0,0.0,0,1018.0,934.7,0,0,0,0,0.06,0.73,12.0,19.5,46,52,19.4,9.5,12.0,10.2,8.4,0.331,0.347,0.376,0.326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.743877868654915,87.55332071170723,29.686803143749994,68.38631249999999,5.525974439408653,29.642704962003833
2208,2208,41.01933,-7.57489,715.0,2002-03-26 23:00:00,9.7,45,-1.8,5.5,0.0,0.0,0.0,0.0,0,1017.9,934.3,0,0,0,0,0.06,0.67,12.4,20.4,54,58,19.8,8.7,11.8,10.2,8.4,0.332,0.347,0.376,0.326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.188469280259515,87.60187041633066,30.699335543749996,69.83631249999999,5.6777598368823,30.648040423317106
2207,2207,41.01933,-7.57489,715.0,2002-03-27 00:00:00,8.1,49,-1.9,4.0,0.0,0.0,0.0,0.0,0,1018.3,934.3,0,0,0,0,0.05,0.55,12.0,22.4,57,62,20.2,8.1,11.5,10.2,8.4,0.332,0.347,0.376,0.327,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.817325633563946,87.33339963111834,31.499133863749996,70.9983125,5.355086454084287,31.44244958904116
2206,2206,41.01933,-7.57489,715.0,2002-03-27 01:00:00,6.8,54,-1.9,2.8,0.0,0.0,0.0,0.0,0,1018.1,933.7,0,0,0,0,0.04,0.46,10.7,21.9,57,65,20.2,7.6,11.2,10.2,8.4,0.332,0.347,0.376,0.327,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.49415367907885,86.6015279367765,32.11858550375,71.9263125,4.5197064343513045,32.05803319263339
2205,2205,41.01933,-7.57489,715.0,2002-03-27 02:00:00,5.7,59,-1.7,1.9,0.0,0.0,0.0,0.0,0,1018.2,933.5,0,0,0,0,0.02,0.37,9.5,21.6,53,62,19.8,7.1,10.9,10.2,8.4,0.332,0.347,0.376,0.327,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.167510814302279,85.72119001386501,32.593827983749996,72.6563125,3.7587150830870772,32.5304938925627
2204,2204,41.01933,-7.57489,715.0,2002-03-27 03:00:00,4.8,64,-1.5,1.2,0.0,0.0,0.0,0.0,0,1018.2,933.2,0,0,0,0,0.02,0.31,8.7,21.8,48,56,20.5,6.7,10.6,10.2,8.4,0.333,0.347,0.376,0.327,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.068065054110622,84.79243772698385,32.95588502375,73.2243125,3.175075153735942,32.89054725789167
2203,2203,41.01933,-7.57489,715.0,2002-03-27 04:00:00,4.2,67,-1.4,0.6,0.0,0.0,0.0,0.0,0,1018.2,933.1,0,0,0,0,0.01,0.28,8.9,23.3,43,51,22.3,6.3,10.4,10.2,8.4,0.333,0.347,0.376,0.327,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.54062705000344,84.05225449734219,33.25401956375,73.68431249999999,2.9018104577196357,33.18698950729359
2202,2202,41.01933,-7.57489,715.0,2002-03-27 05:00:00,3.6,71,-1.2,-0.1,0.0,0.0,0.0,0.0,0,1018.4,933.1,0,0,0,0,0.01,0.23,9.4,24.1,47,51,23.4,5.9,10.1,10.2,8.4,0.333,0.347,0.375,0.327,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.100331494033185,83.26414929259344,33.48635654375,74.0363125,2.68268902834223,33.417968919360845
