index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,40.808434,-7.542633,690.0,2007-06-19 00:00:00,12.8,92,11.6,11.7,0.0,0.0,0.0,0.0,3,1011.2,931.8,94,98,4,11,0.0,0.11,11.2,18.4,228,228,24.8,14.8,16.2,15.1,12.4,0.333,0.319,0.281,0.331,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,40.808434,-7.542633,690.0,2007-06-19 01:00:00,12.6,92,11.4,11.3,0.0,0.0,0.0,0.0,2,1011.0,931.5,77,78,0,22,0.0,0.11,12.0,19.1,224,224,26.6,14.6,16.0,15.1,12.4,0.333,0.319,0.281,0.331,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,40.808434,-7.542633,690.0,2007-06-19 02:00:00,12.0,94,11.1,10.7,0.0,0.0,0.0,0.0,2,1010.7,931.1,56,58,0,14,0.0,0.09,10.9,18.0,214,217,28.8,14.2,15.9,15.1,12.4,0.333,0.319,0.281,0.331,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,40.808434,-7.542633,690.0,2007-06-19 03:00:00,11.5,95,10.7,10.0,0.0,0.0,0.0,0.0,2,1010.3,930.6,51,51,0,16,0.0,0.07,11.1,20.0,205,208,29.2,13.8,15.8,15.1,12.4,0.332,0.319,0.281,0.331,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,40.808434,-7.542633,690.0,2007-06-19 04:00:00,11.2,95,10.3,9.4,0.0,0.0,0.0,0.0,2,1010.5,930.7,66,61,1,34,0.0,0.07,12.5,21.8,198,202,29.9,13.5,15.6,15.1,12.4,0.332,0.319,0.281,0.331,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,40.808434,-7.542633,690.0,2007-06-19 05:00:00,10.9,93,9.8,8.8,0.0,0.0,0.0,0.0,3,1010.4,930.5,81,76,13,15,0.0,0.09,13.8,23.5,195,198,31.0,13.2,15.4,15.1,12.4,0.332,0.319,0.281,0.331,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,40.808434,-7.542633,690.0,2007-06-19 06:00:00,11.1,91,9.6,8.7,0.0,0.0,0.0,0.0,3,1010.5,930.7,100,83,48,1,0.02,0.12,15.6,24.1,187,190,32.4,13.3,15.3,15.1,12.4,0.332,0.319,0.281,0.331,1,378.62,26.0,10.0,16.0,84.3,26.0,101.3,56.1,21.6,34.5,130.8,36.2,218.5,,,,,,
2224,40.808434,-7.542633,690.0,2007-06-19 07:00:00,11.9,86,9.7,8.7,0.0,0.0,0.0,0.0,3,1010.4,930.8,100,94,67,0,0.06,0.19,21.4,30.7,188,190,42.5,13.6,15.2,15.1,12.4,0.332,0.319,0.281,0.331,1,2426.4,80.0,36.0,44.0,140.9,80.0,338.5,108.4,48.8,59.6,140.9,108.4,458.7,,,,,,
2223,40.808434,-7.542633,690.0,2007-06-19 08:00:00,12.8,84,10.2,9.4,0.0,0.0,0.0,0.0,3,1010.5,931.1,100,100,82,0,0.08,0.23,23.1,33.2,191,193,49.3,14.1,15.1,15.1,12.4,0.333,0.319,0.281,0.331,1,1511.0,134.0,48.0,86.0,110.4,134.0,576.2,160.7,57.6,103.1,110.4,160.7,691.1,,,,,,
2222,40.808434,-7.542633,690.0,2007-06-19 09:00:00,13.1,87,10.9,9.9,0.2,0.2,0.0,0.0,51,1010.7,931.4,100,100,98,0,0.08,0.2,23.1,34.9,195,196,51.5,14.3,15.1,15.1,12.4,0.338,0.319,0.281,0.331,1,0.0,117.0,18.0,99.0,29.9,117.0,798.0,131.9,20.3,111.6,29.9,131.9,899.8,,,,,,
2221,40.808434,-7.542633,690.0,2007-06-19 10:00:00,13.2,88,11.3,11.1,0.6,0.6,0.0,0.0,53,1011.3,932.0,100,100,100,0,0.06,0.18,17.4,28.7,204,205,50.0,14.2,15.0,15.1,12.4,0.349,0.319,0.281,0.331,1,0.0,70.0,0.0,70.0,0.0,70.0,988.9,75.8,0.0,75.8,0.0,75.8,1070.7,,,,,,
2220,40.808434,-7.542633,690.0,2007-06-19 11:00:00,12.8,91,11.4,10.6,1.8,1.8,0.0,0.0,61,1012.3,932.8,100,63,98,0,0.05,0.13,18.3,29.0,225,226,50.8,14.0,15.0,15.1,12.4,0.377,0.32,0.281,0.331,1,0.0,59.0,0.0,59.0,0.0,59.0,1135.8,61.9,0.0,61.9,0.0,61.9,1192.0,,,,,,
2219,40.808434,-7.542633,690.0,2007-06-19 12:00:00,12.7,91,11.4,11.0,1.9,1.9,0.0,0.0,61,1013.3,933.7,100,85,100,0,0.06,0.13,14.7,23.5,248,249,42.5,14.0,14.9,15.1,12.4,0.394,0.322,0.281,0.331,1,0.0,87.0,0.0,87.0,0.0,87.0,1228.8,88.9,0.0,88.9,0.0,88.9,1255.6,0.005384592143087552,32.09871415327491,2.5403112441137052,193.30348466665725,0.012605998040641947,4.9190135867390365
2218,40.808434,-7.542633,690.0,2007-06-19 13:00:00,13.5,83,10.6,12.0,1.0,1.0,0.0,0.0,55,1013.7,934.3,100,82,95,0,0.13,0.27,11.5,16.7,250,251,36.0,14.6,14.9,15.0,12.4,0.392,0.325,0.281,0.331,1,1570.88,226.0,107.0,119.0,112.4,226.0,1261.6,225.2,106.6,118.6,112.4,225.2,1257.1,0.006814914201322939,34.51937827827102,1.5181665444288233,191.34649568411965,0.019398066135704713,2.9772778702101736
2217,40.808434,-7.542633,690.0,2007-06-19 14:00:00,14.5,73,9.7,12.6,0.3,0.3,0.0,0.0,51,1014.0,934.8,97,48,89,0,0.18,0.45,12.0,16.5,237,238,33.1,15.1,14.9,15.0,12.4,0.387,0.326,0.281,0.331,1,3394.68,296.0,161.0,135.0,173.2,296.0,1231.8,287.5,156.4,131.1,173.2,287.5,1196.3,0.03906105953553094,43.38817984262025,1.3270400370371798,189.60716466719037,0.11626534429014941,2.60843960738538
2216,40.808434,-7.542633,690.0,2007-06-19 15:00:00,15.1,67,8.9,12.9,0.0,0.0,0.0,0.0,3,1014.4,935.3,84,43,76,0,0.2,0.57,12.6,17.3,233,234,33.5,15.8,15.0,15.0,12.4,0.382,0.327,0.281,0.331,1,2969.82,302.0,137.0,165.0,159.0,302.0,1141.5,285.1,129.3,155.8,159.0,285.1,1077.6,0.11088287742819068,50.18167471538301,1.5065649977398246,188.0091519277625,0.3164831589598565,2.953953058645847
2215,40.808434,-7.542633,690.0,2007-06-19 16:00:00,15.5,63,8.4,13.1,0.0,0.0,0.0,0.0,2,1014.7,935.7,54,27,49,0,0.22,0.65,13.4,18.4,234,235,34.2,16.4,15.1,15.0,12.4,0.378,0.328,0.281,0.331,1,3600.0,350.0,169.0,181.0,224.6,350.0,996.9,319.1,154.1,165.0,224.6,319.1,908.8,0.1994671236477926,54.665477869746525,1.8279009797710084,186.51362539456613,0.5316352440865624,3.568373580644097
2214,40.808434,-7.542633,690.0,2007-06-19 17:00:00,15.7,61,8.2,13.2,0.0,0.0,0.0,0.0,2,1014.6,935.7,52,40,26,0,0.24,0.7,14.1,19.1,238,238,36.7,16.7,15.2,15.0,12.4,0.374,0.328,0.281,0.331,1,3600.0,408.0,269.0,139.0,441.1,408.0,807.9,354.3,233.6,120.7,441.1,354.3,701.6,0.2715781705784377,57.16396440950914,2.137270322486486,185.08252185572667,0.6821232267724822,4.154600834131612
2213,40.808434,-7.542633,690.0,2007-06-19 18:00:00,15.2,62,8.0,12.6,0.0,0.0,0.0,0.0,1,1014.6,935.5,45,42,12,0,0.17,0.65,14.2,19.3,243,243,35.6,16.4,15.2,15.0,12.4,0.37,0.329,0.281,0.331,1,3600.0,269.0,169.0,100.0,381.3,269.0,587.2,215.3,135.3,80.0,381.3,215.3,470.0,0.2730481869442417,56.93863561636109,2.2385246743344944,183.58851949115214,0.6734678685794347,4.344612919003112
2212,40.808434,-7.542633,690.0,2007-06-19 19:00:00,14.4,65,7.8,12.0,0.0,0.0,0.0,0.0,1,1015.2,935.9,35,35,6,0,0.11,0.58,12.6,18.7,246,247,29.9,15.7,15.3,15.0,12.4,0.368,0.329,0.281,0.331,1,3600.0,141.0,66.0,75.0,249.8,141.0,350.0,92.6,43.3,49.3,249.8,92.6,229.9,0.1919465735788538,54.131783678336944,2.100382002138959,181.9787081231298,0.4854889225882418,4.082951354263106
