latitude,longitude,altitude,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
39.683655,-8.875,52.0,2001-05-28 00:00:00,18.7,91,17.2,20.3,0.0,0.0,0.0,0.0,0,1020.7,1014.5,0,0,0,0,0.0,0.2,6.6,18.2,22,27,12.2,19.1,21.4,16.9,14.6,0.067,0.14,0.154,0.26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.683655,-8.875,52.0,2001-05-28 01:00:00,18.5,92,17.2,20.1,0.0,0.0,0.0,0.0,0,1020.7,1014.5,0,0,0,0,0.0,0.17,7.1,18.4,15,23,11.9,18.6,21.2,16.9,14.6,0.067,0.14,0.154,0.26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.683655,-8.875,52.0,2001-05-28 02:00:00,18.5,93,17.3,20.0,0.0,0.0,0.0,0.0,0,1020.5,1014.3,0,0,0,0,0.0,0.15,7.5,19.1,17,22,12.2,18.4,21.0,16.9,14.6,0.067,0.14,0.154,0.26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.683655,-8.875,52.0,2001-05-28 03:00:00,18.6,92,17.4,20.1,0.0,0.0,0.0,0.0,0,1020.5,1014.3,0,0,0,0,0.0,0.16,7.7,19.2,28,30,12.2,18.4,20.8,17.0,14.6,0.067,0.14,0.154,0.26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.683655,-8.875,52.0,2001-05-28 04:00:00,18.6,92,17.3,20.1,0.0,0.0,0.0,0.0,0,1020.5,1014.3,0,0,0,0,0.0,0.17,7.7,19.1,49,44,11.9,18.3,20.6,17.0,14.6,0.067,0.14,0.154,0.26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.683655,-8.875,52.0,2001-05-28 05:00:00,18.6,92,17.2,20.0,0.0,0.0,0.0,0.0,0,1020.7,1014.5,0,0,0,0,0.0,0.17,7.9,19.3,66,61,11.5,18.2,20.4,17.0,14.6,0.067,0.14,0.154,0.26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.683655,-8.875,52.0,2001-05-28 06:00:00,18.6,91,17.2,19.9,0.0,0.0,0.0,0.0,0,1021.1,1014.9,0,0,0,0,0.02,0.19,9.1,20.1,83,81,12.6,18.3,20.3,17.0,14.6,0.067,0.14,0.154,0.26,1,553.43,25.0,12.0,13.0,117.5,25.0,77.2,56.8,27.3,29.6,207.0,32.3,175.6,,,,,,
39.683655,-8.875,52.0,2001-05-28 07:00:00,21.0,79,17.3,22.1,0.0,0.0,0.0,0.0,0,1021.5,1015.4,0,0,0,0,0.1,0.52,10.2,18.5,98,98,18.0,19.6,20.2,17.0,14.6,0.067,0.14,0.154,0.26,1,3600.0,164.0,110.0,54.0,488.3,164.0,300.1,232.1,155.7,76.4,488.3,232.1,424.6,,,,,,
39.683655,-8.875,52.0,2001-05-28 08:00:00,24.7,63,17.2,26.1,0.0,0.0,0.0,0.0,0,1021.8,1015.7,0,0,0,0,0.24,1.14,7.9,15.5,106,108,18.0,23.1,20.2,17.0,14.6,0.067,0.14,0.154,0.259,1,3600.0,352.0,273.0,79.0,665.2,352.0,546.7,428.8,332.6,96.2,665.2,428.8,666.0,,,,,,
39.683655,-8.875,52.0,2001-05-28 09:00:00,26.6,53,16.2,27.6,0.0,0.0,0.0,0.0,0,1021.9,1015.9,0,0,0,0,0.39,1.64,8.3,11.8,108,110,19.1,25.9,20.4,17.0,14.6,0.066,0.139,0.154,0.259,1,3600.0,543.0,448.0,95.0,767.8,543.0,777.3,617.0,509.0,107.9,767.8,617.0,883.2,,,,,,
