latitude,longitude,altitude,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
39.121265,-8.035706,120.0,2001-02-27 00:00:00,7.7,77,4.0,4.5,0.0,0.0,0.0,0.0,2,1011.3,996.7,59,20,53,30,0.01,0.24,12.4,23.6,253,262,27.4,8.8,10.8,11.9,13.1,0.206,0.213,0.255,0.257,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.121265,-8.035706,120.0,2001-02-27 01:00:00,7.6,78,4.1,3.9,0.1,0.1,0.0,0.0,51,1010.8,996.2,95,73,49,0,0.02,0.23,15.7,28.9,259,266,31.3,8.6,10.7,11.9,13.1,0.206,0.213,0.255,0.257,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.121265,-8.035706,120.0,2001-02-27 02:00:00,7.6,83,4.9,4.0,0.2,0.2,0.0,0.0,51,1010.4,995.8,73,60,32,0,0.01,0.18,16.6,28.8,272,279,33.8,8.6,10.6,11.9,13.1,0.207,0.213,0.254,0.257,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.121265,-8.035706,120.0,2001-02-27 03:00:00,7.6,86,5.4,4.0,0.0,0.0,0.0,0.0,1,1010.1,995.5,44,24,38,0,0.01,0.15,17.4,29.9,292,296,33.8,8.5,10.5,11.9,13.1,0.208,0.213,0.254,0.257,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.121265,-8.035706,120.0,2001-02-27 04:00:00,7.2,89,5.5,3.8,0.0,0.0,0.0,0.0,1,1010.0,995.4,43,24,35,0,0.0,0.11,15.9,28.4,298,303,33.5,8.2,10.3,11.9,13.1,0.208,0.213,0.254,0.257,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.121265,-8.035706,120.0,2001-02-27 05:00:00,7.0,88,5.1,3.7,0.0,0.0,0.0,0.0,1,1010.2,995.5,32,18,26,0,0.0,0.12,14.8,27.1,296,303,29.5,8.0,10.2,11.9,13.1,0.208,0.213,0.254,0.257,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.121265,-8.035706,120.0,2001-02-27 06:00:00,7.0,86,4.8,3.8,0.0,0.0,0.0,0.0,1,1010.2,995.5,39,23,30,0,0.01,0.15,13.5,25.6,286,294,27.4,7.9,10.1,11.9,13.1,0.209,0.213,0.254,0.257,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.121265,-8.035706,120.0,2001-02-27 07:00:00,7.0,84,4.4,3.6,0.0,0.0,0.0,0.0,1,1010.3,995.6,35,30,14,0,0.01,0.16,14.2,27.0,277,286,26.6,7.8,10.0,11.9,13.1,0.209,0.213,0.254,0.257,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.121265,-8.035706,120.0,2001-02-27 08:00:00,7.4,83,4.6,3.6,0.1,0.1,0.0,0.0,51,1010.4,995.8,57,45,28,0,0.03,0.18,17.2,29.5,281,288,32.0,7.9,9.9,11.8,13.1,0.21,0.213,0.254,0.257,1,578.44,28.0,12.0,16.0,104.7,28.0,99.8,61.1,26.2,34.9,167.8,38.1,217.9,,,,,,
39.121265,-8.035706,120.0,2001-02-27 09:00:00,8.4,80,5.2,4.2,0.1,0.1,0.0,0.0,51,1010.5,995.9,80,56,49,2,0.07,0.22,20.9,32.1,294,295,36.0,8.8,9.8,11.8,13.1,0.21,0.213,0.254,0.257,1,3600.0,156.0,104.0,52.0,419.1,156.0,346.2,211.3,140.8,70.4,419.1,211.3,468.9,,,,,,
