latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
38.418278,-8.658539,0.0,2017-05-28 00:00:00,18.2,83,15.4,18.9,0.0,0.0,0.0,0.0,3,1015.2,1015.2,81,45,19,97,0.0,0.35,8.0,10.5,243,248,22.3,20.9,22.2,20.9,17.3,0.101,0.139,0.157,0.185,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
38.418278,-8.658539,0.0,2017-05-28 01:00:00,17.8,88,15.8,18.7,0.0,0.0,0.0,0.0,1,1015.2,1015.2,43,13,8,87,0.0,0.24,7.4,11.8,227,230,14.8,20.4,22.1,20.9,17.3,0.101,0.139,0.157,0.185,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
38.418278,-8.658539,0.0,2017-05-28 02:00:00,17.3,94,16.2,18.5,0.0,0.0,0.0,0.0,2,1014.8,1014.8,55,25,14,81,0.0,0.13,6.7,12.5,216,221,14.0,19.9,21.9,20.9,17.3,0.101,0.139,0.157,0.185,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
38.418278,-8.658539,0.0,2017-05-28 03:00:00,16.9,96,16.2,18.2,0.0,0.0,0.0,0.0,2,1014.8,1014.8,58,33,4,87,0.0,0.08,5.8,12.1,202,210,12.6,19.4,21.7,20.9,17.3,0.101,0.139,0.157,0.185,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
38.418278,-8.658539,0.0,2017-05-28 04:00:00,16.7,97,16.3,18.1,0.0,0.0,0.0,0.0,2,1014.9,1014.9,50,26,2,86,0.0,0.05,5.7,12.6,198,207,11.5,19.1,21.5,20.9,17.3,0.101,0.139,0.157,0.185,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
38.418278,-8.658539,0.0,2017-05-28 05:00:00,16.6,97,16.1,18.0,0.0,0.0,0.0,0.0,1,1015.1,1015.1,43,23,2,70,0.0,0.06,5.4,12.2,200,208,11.2,18.8,21.3,20.9,17.4,0.101,0.139,0.157,0.185,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
38.418278,-8.658539,0.0,2017-05-28 06:00:00,17.3,94,16.3,18.4,0.0,0.0,0.0,0.0,2,1015.2,1015.2,50,27,0,86,0.01,0.12,7.6,12.2,188,199,13.3,18.8,21.1,20.9,17.4,0.101,0.139,0.157,0.185,1,0.0,15.0,4.0,11.0,40.2,15.0,73.8,34.2,9.1,25.1,72.2,19.1,168.6,,,,,,
38.418278,-8.658539,0.0,2017-05-28 07:00:00,18.4,85,15.7,19.1,0.0,0.0,0.0,0.0,0,1015.4,1015.4,20,22,0,0,0.07,0.33,8.4,11.4,190,191,18.0,19.4,20.9,20.9,17.4,0.101,0.139,0.157,0.185,1,3600.0,107.0,46.0,61.0,207.5,107.0,295.3,152.9,65.7,87.2,207.5,152.9,422.1,,,,,,
38.418278,-8.658539,0.0,2017-05-28 08:00:00,19.7,73,14.8,19.7,0.0,0.0,0.0,0.0,1,1015.6,1015.6,33,34,4,0,0.17,0.62,11.1,14.5,193,194,23.8,20.4,20.9,20.9,17.4,0.101,0.139,0.157,0.185,1,3600.0,269.0,177.0,92.0,431.6,269.0,546.3,328.7,216.3,112.4,431.6,328.7,667.6,,,,,,
38.418278,-8.658539,0.0,2017-05-28 09:00:00,21.2,65,14.2,20.6,0.0,0.0,0.0,0.0,1,1015.8,1015.8,27,21,13,0,0.29,0.89,13.8,17.5,200,199,29.2,21.7,20.9,20.9,17.4,0.101,0.139,0.157,0.185,1,3600.0,462.0,305.0,157.0,520.5,462.0,780.6,525.7,347.0,178.6,520.5,525.7,888.2,,,,,,
38.418278,-8.658539,0.0,2017-05-28 10:00:00,22.0,59,13.5,20.8,0.0,0.0,0.0,0.0,2,1015.6,1015.6,63,57,19,0,0.37,1.1,16.6,20.8,219,217,34.2,23.0,21.0,20.9,17.4,0.1,0.139,0.156,0.185,1,3600.0,564.0,385.0,179.0,522.0,564.0,982.5,613.6,418.9,194.8,522.0,613.6,1068.9,,,,,,
38.418278,-8.658539,0.0,2017-05-28 11:00:00,21.8,64,14.7,20.7,0.0,0.0,0.0,0.0,3,1015.9,1015.9,100,90,0,65,0.39,0.95,20.9,27.2,234,231,41.8,23.9,21.2,20.8,17.4,0.099,0.138,0.156,0.185,1,3600.0,622.0,338.0,284.0,395.6,622.0,1138.0,654.5,355.7,298.9,395.6,654.5,1197.5,,,,,,
38.418278,-8.658539,0.0,2017-05-28 12:00:00,21.9,66,15.3,21.6,0.0,0.0,0.0,0.0,2,1016.2,1016.2,52,25,5,90,0.46,0.88,22.8,30.1,239,236,44.3,24.4,21.5,20.8,17.4,0.1,0.138,0.156,0.185,1,3600.0,809.0,490.0,319.0,527.8,809.0,1236.7,827.6,501.3,326.3,527.8,827.6,1265.2,,,,,,
38.418278,-8.658539,0.0,2017-05-28 13:00:00,21.6,62,14.1,19.3,0.0,0.0,0.0,0.0,1,1016.0,1016.0,31,7,1,81,0.34,0.97,25.1,34.0,235,234,48.2,24.4,21.7,20.8,17.4,0.1,0.138,0.156,0.185,1,1656.15,487.0,110.0,377.0,115.2,487.0,1271.8,485.3,109.6,375.7,115.2,485.3,1267.4,,,,,,
38.418278,-8.658539,0.0,2017-05-28 14:00:00,23.2,50,12.4,21.5,0.0,0.0,0.0,0.0,0,1015.8,1015.8,7,4,5,0,0.51,1.41,23.7,31.1,226,223,49.3,25.3,21.9,20.8,17.4,0.099,0.137,0.156,0.185,1,3600.0,758.0,454.0,304.0,487.3,758.0,1241.0,735.3,440.4,294.9,487.3,735.3,1203.9,,,,,,
38.418278,-8.658539,0.0,2017-05-28 15:00:00,23.2,54,13.5,22.2,0.0,0.0,0.0,0.0,0,1015.5,1015.5,17,11,12,0,0.54,1.29,25.1,33.2,231,229,49.3,26.2,22.2,20.8,17.4,0.098,0.137,0.156,0.185,1,3600.0,885.0,756.0,129.0,878.4,885.0,1146.3,833.1,711.7,121.4,878.4,833.1,1079.1,,,,,,
38.418278,-8.658539,0.0,2017-05-28 16:00:00,22.3,61,14.3,20.7,0.0,0.0,0.0,0.0,0,1015.3,1015.3,8,6,4,0,0.43,1.06,26.1,34.7,231,228,50.8,26.2,22.4,20.8,17.4,0.097,0.136,0.156,0.185,1,3600.0,707.0,597.0,110.0,799.7,707.0,994.3,641.0,541.3,99.7,799.7,641.0,901.5,,,,,,
38.418278,-8.658539,0.0,2017-05-28 17:00:00,21.4,66,14.9,19.3,0.0,0.0,0.0,0.0,1,1015.4,1015.4,21,5,28,0,0.32,0.86,25.8,34.9,230,228,50.8,25.6,22.6,20.8,17.4,0.097,0.136,0.156,0.185,1,3600.0,530.0,430.0,100.0,720.2,530.0,795.3,455.4,369.5,85.9,720.2,455.4,683.3,,,,,,
38.418278,-8.658539,0.0,2017-05-28 18:00:00,20.1,76,15.6,18.7,0.0,0.0,0.0,0.0,1,1015.4,1015.4,44,4,67,0,0.16,0.57,22.5,31.6,229,228,49.3,24.5,22.8,20.8,17.4,0.096,0.136,0.156,0.185,1,3600.0,236.0,147.0,89.0,347.9,236.0,562.8,184.2,114.7,69.5,347.9,184.2,439.2,,,,,,
38.418278,-8.658539,0.0,2017-05-28 19:00:00,19.4,79,15.7,18.7,0.1,0.1,0.0,0.0,51,1015.5,1015.5,45,0,75,0,0.09,0.48,18.6,27.3,221,220,41.8,23.3,22.8,20.9,17.4,0.097,0.136,0.156,0.185,1,2927.91,79.0,37.0,42.0,157.6,79.0,312.7,47.0,22.0,25.0,157.6,47.0,186.0,,,,,,
38.418278,-8.658539,0.0,2017-05-28 20:00:00,19.1,82,16.0,19.0,0.0,0.0,0.0,0.0,1,1015.5,1015.5,41,27,28,0,0.05,0.39,15.3,23.4,214,214,34.2,22.3,22.7,20.9,17.4,0.097,0.136,0.156,0.185,0,0.0,11.0,2.0,9.0,18.8,11.0,82.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
38.418278,-8.658539,0.0,2017-05-28 21:00:00,18.9,85,16.3,19.4,0.0,0.0,0.0,0.0,2,1016.1,1016.1,76,31,80,0,0.01,0.33,11.6,22.4,206,208,27.4,21.6,22.6,20.9,17.4,0.097,0.136,0.156,0.185,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
