latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
37.855885,-7.7211914,146.0,2020-04-21 00:00:00,10.7,91,9.2,9.2,0.7,0.7,0.0,0.0,53,1009.9,992.3,83,23,72,65,0.0,0.12,8.9,17.6,227,239,32.0,12.9,14.8,15.9,15.6,0.401,0.346,0.184,0.17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
37.855885,-7.7211914,146.0,2020-04-21 01:00:00,10.9,92,9.7,9.1,0.3,0.3,0.0,0.0,51,1009.5,992.0,96,44,72,44,0.0,0.1,11.7,21.0,227,235,22.0,12.4,14.7,15.9,15.6,0.401,0.347,0.184,0.17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
37.855885,-7.7211914,146.0,2020-04-21 02:00:00,10.6,92,9.4,8.8,0.4,0.4,0.0,0.0,51,1008.5,991.0,100,80,48,78,0.0,0.1,11.5,21.6,219,226,22.7,12.0,14.5,15.8,15.6,0.402,0.348,0.184,0.17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
37.855885,-7.7211914,146.0,2020-04-21 03:00:00,10.7,92,9.5,8.7,0.3,0.3,0.0,0.0,51,1007.4,989.9,87,10,95,71,0.0,0.1,13.3,23.7,199,208,24.8,11.8,14.4,15.8,15.6,0.402,0.349,0.184,0.17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
37.855885,-7.7211914,146.0,2020-04-21 04:00:00,10.6,93,9.5,8.6,0.5,0.5,0.0,0.0,53,1006.8,989.3,100,100,97,37,0.0,0.09,13.0,22.4,182,191,28.4,11.7,14.2,15.8,15.6,0.404,0.35,0.184,0.17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
37.855885,-7.7211914,146.0,2020-04-21 05:00:00,10.5,94,9.5,9.0,0.3,0.3,0.0,0.0,51,1006.4,988.9,100,97,39,55,0.0,0.08,9.2,16.0,154,171,24.5,11.6,14.0,15.8,15.6,0.403,0.351,0.184,0.17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
37.855885,-7.7211914,146.0,2020-04-21 06:00:00,10.3,95,9.5,9.0,0.3,0.3,0.0,0.0,51,1006.5,989.0,100,100,29,48,0.01,0.07,7.7,11.9,118,145,17.3,11.5,13.9,15.8,15.6,0.402,0.352,0.184,0.17,1,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,38.9,,,,,,
37.855885,-7.7211914,146.0,2020-04-21 07:00:00,10.9,91,9.4,10.0,0.2,0.2,0.0,0.0,51,1007.2,989.7,52,36,23,21,0.02,0.12,5.1,6.8,98,122,15.1,11.7,13.8,15.8,15.6,0.401,0.353,0.184,0.17,1,0.0,41.0,9.0,32.0,59.4,41.0,175.7,72.9,16.0,56.9,69.4,62.3,312.3,,,,,,
37.855885,-7.7211914,146.0,2020-04-21 08:00:00,12.2,82,9.3,11.4,0.1,0.1,0.0,0.0,51,1008.1,990.7,100,94,37,13,0.09,0.25,3.8,4.7,343,337,11.5,12.5,13.7,15.8,15.6,0.399,0.354,0.185,0.17,1,3600.0,178.0,75.0,103.0,227.9,178.0,445.9,230.0,96.9,133.1,227.9,230.0,576.1,,,,,,
37.855885,-7.7211914,146.0,2020-04-21 09:00:00,12.7,88,10.7,11.4,0.1,0.1,0.0,0.0,51,1009.2,991.8,100,99,89,3,0.12,0.18,10.1,13.7,2,3,23.4,13.2,13.7,15.8,15.6,0.397,0.354,0.185,0.17,1,3600.0,262.0,126.0,136.0,244.8,262.0,697.4,305.2,146.8,158.4,244.8,305.2,812.6,,,,,,
