latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
40.94903,-7.8204956,1020.0,2008-06-27 00:00:00,17.2,89,15.4,17.9,0.0,0.0,0.0,0.0,0,1019.7,905.6,0,0,0,0,0.0,0.21,8.3,13.6,5,17,13.3,17.3,19.8,15.4,10.6,0.202,0.263,0.331,0.369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
40.94903,-7.8204956,1020.0,2008-06-27 01:00:00,15.7,93,14.6,16.1,0.0,0.0,0.0,0.0,0,1019.7,905.0,0,0,0,0,0.0,0.12,7.3,16.6,11,22,14.0,16.6,19.6,15.4,10.6,0.202,0.263,0.331,0.369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
40.94903,-7.8204956,1020.0,2008-06-27 02:00:00,14.4,95,13.6,14.3,0.0,0.0,0.0,0.0,0,1020.1,904.9,0,0,0,0,0.0,0.09,8.7,21.8,24,34,17.6,16.1,19.3,15.4,10.6,0.203,0.263,0.331,0.369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
40.94903,-7.8204956,1020.0,2008-06-27 03:00:00,13.8,94,12.9,13.0,0.0,0.0,0.0,0.0,0,1020.2,904.8,0,0,0,0,0.0,0.09,11.3,24.7,37,44,22.3,15.7,19.0,15.4,10.6,0.203,0.263,0.331,0.369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
40.94903,-7.8204956,1020.0,2008-06-27 04:00:00,13.6,92,12.4,12.6,0.0,0.0,0.0,0.0,0,1021.0,905.4,0,0,0,0,0.0,0.12,12.2,25.0,43,49,24.5,15.4,18.8,15.4,10.6,0.203,0.263,0.331,0.369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
40.94903,-7.8204956,1020.0,2008-06-27 05:00:00,13.5,92,12.1,12.4,0.0,0.0,0.0,0.0,0,1021.1,905.5,0,0,0,0,0.0,0.13,12.2,24.5,45,50,25.6,15.1,18.5,15.4,10.7,0.204,0.263,0.331,0.369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
40.94903,-7.8204956,1020.0,2008-06-27 06:00:00,14.2,90,12.5,12.9,0.0,0.0,0.0,0.0,0,1021.6,906.2,0,0,0,0,0.02,0.17,14.3,24.8,45,49,28.1,15.3,18.3,15.4,10.7,0.204,0.263,0.331,0.369,1,1687.3,40.0,21.0,19.0,184.1,40.0,92.1,89.6,47.0,42.5,301.7,54.6,206.2,,,,,,
40.94903,-7.8204956,1020.0,2008-06-27 07:00:00,16.3,78,12.5,14.6,0.0,0.0,0.0,0.0,0,1021.9,907.2,1,1,0,0,0.11,0.4,17.1,23.7,48,49,36.0,16.7,18.1,15.4,10.7,0.204,0.263,0.331,0.369,1,3600.0,189.0,131.0,58.0,532.0,189.0,325.9,258.5,179.2,79.3,532.0,258.5,445.8,,,,,,
40.94903,-7.8204956,1020.0,2008-06-27 08:00:00,17.5,72,12.3,15.8,0.0,0.0,0.0,0.0,0,1021.8,907.6,1,1,0,0,0.21,0.57,16.8,22.7,48,49,37.8,18.2,18.1,15.4,10.7,0.204,0.263,0.331,0.369,1,3600.0,379.0,298.0,81.0,700.1,379.0,563.3,456.4,358.9,97.5,700.1,456.4,678.4,,,,,,
40.94903,-7.8204956,1020.0,2008-06-27 09:00:00,19.1,66,12.6,17.6,0.0,0.0,0.0,0.0,0,1021.8,908.2,0,0,0,0,0.33,0.75,16.6,21.7,49,50,38.2,19.9,18.1,15.4,10.7,0.203,0.262,0.331,0.369,1,3600.0,567.0,471.0,96.0,793.3,567.0,785.7,640.9,532.4,108.5,793.3,640.9,888.1,,,,,,
