latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
39.050964,-8.8888855,2.0,2010-05-31 00:00:00,17.6,89,15.8,17.7,0.0,0.0,0.0,0.0,0,1023.5,1023.3,0,0,0,0,0.0,0.21,13.0,24.5,336,343,23.4,19.5,21.5,18.6,15.4,0.202,0.341,0.413,0.441,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.050964,-8.8888855,2.0,2010-05-31 01:00:00,17.4,92,16.1,17.6,0.0,0.0,0.0,0.0,0,1023.2,1023.0,14,15,0,0,0.0,0.15,12.9,24.0,337,343,22.7,19.0,21.4,18.6,15.4,0.203,0.341,0.413,0.441,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.050964,-8.8888855,2.0,2010-05-31 02:00:00,17.1,94,16.2,17.5,0.0,0.0,0.0,0.0,1,1022.7,1022.5,27,30,0,0,0.0,0.11,12.0,22.6,339,346,22.0,18.6,21.2,18.6,15.4,0.203,0.341,0.413,0.441,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.050964,-8.8888855,2.0,2010-05-31 03:00:00,16.9,96,16.2,17.4,0.0,0.0,0.0,0.0,1,1022.4,1022.2,36,40,0,0,0.0,0.08,10.9,20.5,343,350,20.5,18.3,21.0,18.6,15.4,0.203,0.341,0.413,0.441,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.050964,-8.8888855,2.0,2010-05-31 04:00:00,16.8,96,16.2,17.6,0.0,0.0,0.0,0.0,1,1022.2,1022.0,32,35,0,0,0.0,0.07,9.7,18.9,345,352,18.7,18.2,20.9,18.6,15.5,0.203,0.341,0.413,0.441,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.050964,-8.8888855,2.0,2010-05-31 05:00:00,16.8,97,16.3,17.8,0.0,0.0,0.0,0.0,1,1022.1,1021.9,22,24,0,0,0.0,0.06,8.2,16.2,345,356,16.2,18.0,20.7,18.6,15.5,0.203,0.341,0.413,0.441,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.050964,-8.8888855,2.0,2010-05-31 06:00:00,17.1,96,16.5,18.2,0.0,0.0,0.0,0.0,1,1022.0,1021.8,31,34,0,0,0.01,0.08,8.2,14.4,345,359,14.8,18.1,20.6,18.6,15.5,0.203,0.341,0.413,0.441,1,83.07,19.0,7.0,12.0,68.8,19.0,76.6,43.2,15.9,27.3,121.6,24.5,174.3,,,,,,
39.050964,-8.8888855,2.0,2010-05-31 07:00:00,18.1,90,16.5,19.2,0.0,0.0,0.0,0.0,1,1022.1,1021.9,22,25,0,0,0.07,0.2,7.8,11.2,347,354,17.6,18.8,20.5,18.6,15.5,0.203,0.341,0.413,0.441,1,3600.0,128.0,62.0,66.0,275.5,128.0,299.5,181.5,87.9,93.6,275.5,181.5,424.7,,,,,,
39.050964,-8.8888855,2.0,2010-05-31 08:00:00,20.6,79,16.8,22.0,0.0,0.0,0.0,0.0,0,1021.9,1021.7,0,0,0,0,0.19,0.52,7.3,9.8,351,354,19.1,20.8,20.4,18.6,15.5,0.203,0.341,0.413,0.441,1,3600.0,335.0,241.0,94.0,585.9,335.0,547.4,408.4,293.8,114.6,585.9,408.4,667.4,,,,,,
39.050964,-8.8888855,2.0,2010-05-31 09:00:00,23.4,68,17.1,24.9,0.0,0.0,0.0,0.0,0,1021.7,1021.5,0,0,0,0,0.34,0.93,6.8,8.6,357,358,19.4,23.3,20.5,18.7,15.5,0.203,0.341,0.413,0.441,1,3600.0,527.0,412.0,115.0,703.5,527.0,779.4,599.1,468.3,130.7,703.5,599.1,886.0,,,,,,
