latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
39.543056,-7.4792175,315.0,2013-04-13 00:00:00,8.8,90,7.3,7.2,0.0,0.0,0.0,0.0,0,1020.4,982.3,0,0,0,0,0.0,0.11,6.6,16.2,299,307,11.2,9.4,12.2,11.6,10.9,0.358,0.364,0.399,0.398,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.543056,-7.4792175,315.0,2013-04-13 01:00:00,8.8,91,7.3,7.0,0.0,0.0,0.0,0.0,0,1020.4,982.3,0,0,0,0,0.0,0.11,7.1,12.2,300,313,11.5,8.8,12.0,11.6,10.9,0.358,0.364,0.399,0.398,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.543056,-7.4792175,315.0,2013-04-13 02:00:00,9.4,89,7.7,8.6,0.0,0.0,0.0,0.0,0,1020.0,982.0,0,0,0,0,0.0,0.13,1.5,5.4,135,340,9.0,8.3,11.7,11.6,10.9,0.358,0.364,0.399,0.398,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.543056,-7.4792175,315.0,2013-04-13 03:00:00,8.6,92,7.4,7.5,0.0,0.0,0.0,0.0,0,1019.3,981.2,0,0,0,0,0.0,0.09,2.4,2.9,117,30,4.3,7.8,11.4,11.6,10.9,0.358,0.364,0.399,0.398,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.543056,-7.4792175,315.0,2013-04-13 04:00:00,8.4,93,7.4,7.5,0.0,0.0,0.0,0.0,1,1019.9,981.8,32,36,0,0,0.0,0.07,1.8,3.8,101,17,3.2,7.4,11.2,11.6,10.9,0.358,0.364,0.399,0.398,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.543056,-7.4792175,315.0,2013-04-13 05:00:00,7.5,97,7.0,6.3,0.0,0.0,0.0,0.0,1,1020.1,981.9,32,35,0,0,0.0,0.03,2.9,5.0,83,30,5.0,7.1,10.9,11.6,10.9,0.358,0.364,0.399,0.398,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.543056,-7.4792175,315.0,2013-04-13 06:00:00,6.0,98,5.8,4.2,0.0,0.0,0.0,0.0,1,1020.4,982.0,31,34,0,0,0.0,0.02,5.0,6.6,90,61,6.8,6.9,10.6,11.6,10.9,0.358,0.364,0.399,0.398,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,,,,,
39.543056,-7.4792175,315.0,2013-04-13 07:00:00,6.9,99,6.7,5.1,0.0,0.0,0.0,0.0,3,1021.2,982.8,90,100,0,0,0.01,0.01,6.1,8.9,90,76,10.1,7.6,10.5,11.6,10.9,0.358,0.364,0.399,0.398,1,2288.69,56.0,29.0,27.0,213.3,56.0,135.7,111.8,57.9,53.9,290.8,82.0,271.0,,,,,,
39.543056,-7.4792175,315.0,2013-04-13 08:00:00,11.0,88,9.1,10.0,0.0,0.0,0.0,0.0,1,1021.4,983.6,34,38,0,0,0.09,0.16,5.1,11.2,86,86,13.7,10.7,10.5,11.6,10.9,0.358,0.364,0.399,0.398,1,3600.0,228.0,146.0,82.0,492.5,228.0,403.5,301.0,192.7,108.3,492.5,301.0,532.7,,,,,,
39.543056,-7.4792175,315.0,2013-04-13 09:00:00,13.6,72,8.7,12.3,0.0,0.0,0.0,0.0,0,1021.5,984.0,0,0,0,0,0.21,0.43,6.5,9.0,90,90,18.0,12.8,10.7,11.6,10.9,0.357,0.363,0.399,0.398,1,3600.0,423.0,332.0,91.0,691.9,423.0,653.2,497.0,390.1,106.9,691.9,497.0,767.5,,,,,,
