latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
40.597538,-7.892517,368.0,2010-03-18T00:00,10.4,72,5.6,7.9,0.0,0.0,0.0,0.0,3,1021.1,977.0,88,0,99,96,0.02,0.35,9.8,19.2,156,172,18.4,9.3,10.3,8.8,10.0,0.327,0.349,0.382,0.418,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.597538,-7.892517,368.0,2010-03-18T01:00,10.8,72,5.9,8.6,0.0,0.0,0.0,0.0,2,1021.0,977.0,64,1,100,11,0.01,0.37,8.3,21.5,162,171,20.5,9.3,10.2,8.8,10.0,0.328,0.349,0.382,0.418,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.597538,-7.892517,368.0,2010-03-18T02:00,10.6,79,7.1,8.5,0.0,0.0,0.0,0.0,3,1020.5,976.5,84,3,98,75,0.01,0.27,9.2,17.7,138,156,20.2,9.4,10.1,8.8,10.0,0.329,0.349,0.382,0.418,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.597538,-7.892517,368.0,2010-03-18T03:00,11.5,74,7.0,9.7,0.0,0.0,0.0,0.0,3,1019.9,976.0,90,2,98,98,0.01,0.35,7.2,15.4,117,147,17.3,9.4,10.0,8.8,10.0,0.329,0.349,0.382,0.418,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.597538,-7.892517,368.0,2010-03-18T04:00,10.4,79,6.9,8.4,0.0,0.0,0.0,0.0,3,1020.3,976.2,84,0,92,97,0.01,0.26,8.3,16.6,178,176,20.2,9.2,10.0,8.8,10.0,0.33,0.349,0.382,0.418,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.597538,-7.892517,368.0,2010-03-18T05:00,10.1,82,7.1,8.1,0.1,0.1,0.0,0.0,51,1020.4,976.3,89,0,98,100,0.0,0.23,8.8,17.9,161,170,20.5,9.0,9.9,8.8,10.0,0.331,0.349,0.382,0.418,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.597538,-7.892517,368.0,2010-03-18T06:00,9.6,84,7.0,7.6,0.0,0.0,0.0,0.0,2,1020.4,976.2,79,0,85,92,0.0,0.19,8.7,17.1,128,152,18.7,8.8,9.8,8.8,10.0,0.331,0.349,0.382,0.418,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.597538,-7.892517,368.0,2010-03-18T07:00,9.8,85,7.4,7.9,0.0,0.0,0.0,0.0,2,1020.6,976.4,72,0,86,67,0.03,0.19,8.7,17.1,132,152,18.4,8.8,9.7,8.8,10.0,0.331,0.349,0.382,0.418,1,0.0,2.0,0.0,2.0,0.0,2.0,28.9,5.4,0.0,5.4,0.0,1.7,77.7
40.597538,-7.892517,368.0,2010-03-18T08:00,11.1,83,8.4,9.6,0.0,0.0,0.0,0.0,2,1021.0,977.0,64,15,83,1,0.04,0.22,7.9,18.5,141,156,19.4,9.5,9.7,8.8,10.0,0.332,0.349,0.381,0.418,1,1575.58,51.0,19.0,32.0,117.2,51.0,213.0,82.7,30.8,51.9,123.3,78.6,345.3
40.597538,-7.892517,368.0,2010-03-18T09:00,12.9,77,9.0,11.2,0.0,0.0,0.0,0.0,2,1021.5,977.8,64,27,67,0,0.08,0.34,9.8,18.5,152,156,23.4,10.6,9.7,8.9,10.0,0.332,0.349,0.381,0.418,1,1111.9,114.0,33.0,81.0,97.1,114.0,469.8,142.8,41.3,101.4,97.1,142.8,588.3
40.597538,-7.892517,368.0,2010-03-18T10:00,14.4,73,9.6,12.3,0.0,0.0,0.0,0.0,2,1021.8,978.3,55,31,45,0,0.17,0.44,13.6,19.0,169,170,31.0,12.6,9.9,8.9,10.0,0.332,0.349,0.381,0.418,1,3600.0,312.0,184.0,128.0,366.6,312.0,693.5,355.5,209.7,145.9,366.6,355.5,790.3
40.597538,-7.892517,368.0,2010-03-18T11:00,15.6,72,10.7,13.5,0.0,0.0,0.0,0.0,1,1021.7,978.4,34,23,22,0,0.24,0.49,16.2,22.3,177,177,41.8,13.8,10.1,8.9,10.0,0.331,0.349,0.381,0.418,1,3600.0,448.0,261.0,187.0,415.0,448.0,869.0,483.2,281.5,201.7,415.0,483.2,937.3
40.597538,-7.892517,368.0,2010-03-18T12:00,16.3,67,10.2,13.7,0.0,0.0,0.0,0.0,2,1021.7,978.5,54,40,30,0,0.26,0.61,18.6,25.2,190,190,43.2,14.4,10.4,8.9,10.0,0.33,0.348,0.381,0.418,1,3600.0,462.0,233.0,229.0,327.1,462.0,984.2,478.5,241.3,237.2,327.1,478.5,1019.5
40.597538,-7.892517,368.0,2010-03-18T13:00,17.0,62,9.7,14.2,0.0,0.0,0.0,0.0,2,1021.0,977.9,53,39,21,19,0.29,0.73,18.4,25.1,197,196,42.8,15.0,10.6,8.9,10.0,0.329,0.348,0.381,0.418,1,3600.0,497.0,315.0,182.0,421.9,497.0,1031.5,496.9,314.9,182.0,421.9,496.9,1031.2
40.597538,-7.892517,368.0,2010-03-18T14:00,17.3,61,9.8,14.4,0.0,0.0,0.0,0.0,3,1020.6,977.5,100,88,37,87,0.28,0.77,19.8,26.9,207,206,42.8,15.3,10.9,8.9,10.0,0.328,0.348,0.381,0.418,1,3600.0,444.0,228.0,216.0,312.7,444.0,1007.4,428.3,219.9,208.3,312.7,428.3,971.7
40.597538,-7.892517,368.0,2010-03-18T15:00,17.3,63,10.2,14.7,0.0,0.0,0.0,0.0,3,1020.6,977.5,100,97,46,45,0.24,0.74,18.3,25.9,212,212,40.7,15.4,11.2,8.9,10.0,0.328,0.347,0.381,0.418,1,3600.0,360.0,135.0,225.0,204.1,360.0,913.8,332.9,124.8,208.1,204.1,332.9,845.1
40.597538,-7.892517,368.0,2010-03-18T16:00,17.0,65,10.4,15.1,0.0,0.0,0.0,0.0,3,1021.0,977.9,100,92,43,98,0.18,0.67,14.0,21.7,224,223,36.0,15.2,11.4,8.9,10.0,0.327,0.347,0.38,0.417,1,3600.0,262.0,101.0,161.0,184.3,262.0,757.0,228.4,88.0,140.4,184.3,228.4,660.0
40.597538,-7.892517,368.0,2010-03-18T17:00,16.3,70,10.8,14.9,0.0,0.0,0.0,0.0,3,1020.9,977.7,100,56,39,100,0.1,0.55,11.3,19.5,233,231,32.0,14.6,11.5,9.0,10.0,0.327,0.347,0.38,0.417,1,0.0,110.0,12.0,98.0,30.3,110.0,547.8,86.1,9.4,76.7,30.3,86.1,429.0
40.597538,-7.892517,368.0,2010-03-18T18:00,15.5,74,10.9,14.6,0.0,0.0,0.0,0.0,3,1021.4,978.0,90,30,55,100,0.06,0.45,8.2,17.1,232,229,23.4,14.0,11.6,9.0,10.0,0.327,0.347,0.38,0.417,1,0.0,66.0,5.0,61.0,23.0,66.0,300.3,36.9,2.8,34.1,23.0,36.9,167.9
40.597538,-7.892517,368.0,2010-03-18T19:00,14.4,80,10.9,13.8,0.0,0.0,0.0,0.0,2,1021.5,978.0,74,31,27,100,0.03,0.34,6.6,16.5,225,224,18.7,13.2,11.7,9.0,10.0,0.327,0.347,0.38,0.417,0,0.0,13.0,1.0,12.0,10.3,13.0,74.2,0.0,0.0,0.0,0.0,0.0,0.0
40.597538,-7.892517,368.0,2010-03-18T20:00,13.6,84,10.9,12.9,0.0,0.0,0.0,0.0,3,1022.1,978.4,100,87,42,100,0.0,0.25,6.7,15.2,216,216,15.5,12.6,11.7,9.0,10.0,0.327,0.347,0.38,0.417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.597538,-7.892517,368.0,2010-03-18T21:00,13.1,87,11.0,12.7,0.2,0.2,0.0,0.0,51,1022.5,978.7,100,92,83,99,0.0,0.19,5.2,14.7,205,208,14.4,12.2,11.7,9.0,10.0,0.33,0.347,0.38,0.417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.597538,-7.892517,368.0,2010-03-18T22:00,12.8,90,11.2,12.4,0.3,0.3,0.0,0.0,51,1022.3,978.5,100,93,71,100,0.0,0.15,5.9,12.0,191,196,14.8,12.1,11.6,9.1,10.0,0.333,0.347,0.38,0.417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.597538,-7.892517,368.0,2010-03-18T23:00,13.0,85,10.6,12.3,0.2,0.2,0.0,0.0,51,1021.9,978.2,100,99,43,100,0.0,0.22,6.2,16.7,159,174,16.6,11.9,11.6,9.1,10.0,0.335,0.347,0.38,0.417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.597538,-7.892517,368.0,2010-03-19T00:00,13.2,81,10.0,12.1,0.0,0.0,0.0,0.0,3,1021.0,977.3,100,93,54,100,0.0,0.29,7.4,19.5,157,168,21.6,11.8,11.6,9.1,10.0,0.336,0.347,0.38,0.417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.597538,-7.892517,368.0,2010-03-19T01:00,13.2,79,9.7,11.8,0.0,0.0,0.0,0.0,3,1021.4,977.7,100,89,93,100,0.01,0.31,9.6,22.1,167,173,26.6,11.7,11.5,9.1,10.0,0.338,0.347,0.38,0.417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.597538,-7.892517,368.0,2010-03-19T02:00,12.7,86,10.4,11.1,0.7,0.7,0.0,0.0,53,1020.3,976.6,100,19,99,100,0.0,0.2,12.0,24.7,164,167,28.8,11.6,11.5,9.1,10.0,0.346,0.347,0.379,0.417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.597538,-7.892517,368.0,2010-03-19T03:00,12.6,89,10.9,10.8,1.3,1.3,0.0,0.0,61,1019.9,976.2,100,13,100,100,0.0,0.16,14.8,28.0,167,168,33.5,11.6,11.5,9.1,10.0,0.365,0.347,0.379,0.417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.597538,-7.892517,368.0,2010-03-19T04:00,12.5,91,11.0,10.4,1.3,1.3,0.0,0.0,61,1019.9,976.2,100,40,100,100,0.0,0.14,16.6,29.9,180,179,36.4,11.5,11.4,9.2,10.0,0.382,0.348,0.379,0.417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.597538,-7.892517,368.0,2010-03-19T05:00,12.3,91,10.8,10.2,1.4,1.4,0.0,0.0,61,1020.1,976.3,100,62,100,100,0.0,0.14,16.2,29.6,183,183,37.4,11.5,11.4,9.2,10.0,0.4,0.349,0.379,0.417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.597538,-7.892517,368.0,2010-03-19T06:00,12.1,89,10.3,10.2,1.8,1.8,0.0,0.0,61,1020.1,976.3,100,74,100,100,0.0,0.16,13.7,26.6,177,180,35.3,11.3,11.3,9.2,10.0,0.419,0.351,0.379,0.417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.597538,-7.892517,368.0,2010-03-19T07:00,11.7,88,9.7,9.5,1.6,1.6,0.0,0.0,61,1019.9,976.0,100,78,100,100,0.03,0.17,14.2,27.1,173,176,32.0,11.1,11.3,9.2,10.0,0.424,0.357,0.379,0.417,1,0.0,0.0,0.0,0.0,0.0,0.0,32.7,0.0,0.0,0.0,0.0,0.0,85.3
40.597538,-7.892517,368.0,2010-03-19T08:00,11.7,88,9.8,9.6,1.4,1.4,0.0,0.0,61,1020.5,976.6,100,19,100,100,0.03,0.17,14.6,27.9,170,173,33.5,11.1,11.2,9.2,10.0,0.421,0.365,0.379,0.417,1,0.0,8.0,0.0,8.0,0.0,8.0,220.5,12.8,0.0,12.8,0.0,12.4,352.7
40.597538,-7.892517,368.0,2010-03-19T09:00,12.0,89,10.2,10.2,1.1,1.1,0.0,0.0,55,1020.7,976.9,92,2,100,100,0.04,0.16,12.9,25.4,162,168,33.5,11.2,11.2,9.2,10.0,0.421,0.37,0.379,0.417,1,0.0,27.0,0.0,27.0,0.0,27.0,477.0,33.7,0.0,33.7,0.0,33.7,595.4
40.597538,-7.892517,368.0,2010-03-19T10:00,12.5,88,10.7,11.2,0.7,0.7,0.0,0.0,53,1021.2,977.4,86,2,94,93,0.05,0.17,10.5,20.1,149,159,29.9,11.4,11.2,9.3,10.0,0.418,0.375,0.379,0.417,1,0.0,54.0,0.0,54.0,0.0,54.0,700.4,61.4,0.0,61.4,0.0,61.4,797.0
40.597538,-7.892517,368.0,2010-03-19T11:00,13.5,87,11.4,12.3,0.1,0.1,0.0,0.0,51,1020.5,976.9,70,8,78,55,0.09,0.19,11.3,22.2,143,155,28.1,12.0,11.2,9.3,10.0,0.411,0.377,0.379,0.417,1,0.0,140.0,8.0,132.0,12.6,140.0,875.5,150.9,8.6,142.3,12.6,150.9,943.7
40.597538,-7.892517,368.0,2010-03-19T12:00,15.1,81,11.9,12.6,0.0,0.0,0.0,0.0,3,1020.0,976.6,87,19,91,50,0.16,0.32,21.1,30.7,166,166,37.8,13.3,11.3,9.3,10.0,0.407,0.379,0.379,0.417,1,876.82,287.0,64.0,223.0,89.2,287.0,990.4,297.2,66.3,230.9,89.2,297.2,1025.5
40.597538,-7.892517,368.0,2010-03-19T13:00,15.8,78,11.9,12.9,0.4,0.4,0.0,0.0,51,1018.6,975.4,62,6,83,21,0.19,0.4,23.7,35.3,171,172,45.0,13.8,11.4,9.3,10.0,0.409,0.38,0.379,0.417,1,3271.8,345.0,127.0,218.0,169.1,345.0,1037.3,344.9,126.9,217.9,169.1,344.9,1036.9
40.597538,-7.892517,368.0,2010-03-19T14:00,16.9,71,11.7,14.3,0.0,0.0,0.0,0.0,2,1017.5,974.5,58,8,80,8,0.24,0.55,21.0,31.6,173,173,53.6,14.4,11.6,9.3,10.0,0.404,0.381,0.379,0.417,1,3600.0,424.0,191.0,233.0,260.4,424.0,1012.9,409.0,184.2,224.8,260.4,409.0,977.1
40.597538,-7.892517,368.0,2010-03-19T15:00,17.8,67,11.6,15.5,0.0,0.0,0.0,0.0,3,1017.5,974.6,90,9,87,98,0.27,0.67,19.5,29.5,183,182,52.9,15.4,11.8,9.3,10.0,0.4,0.382,0.379,0.417,1,3600.0,467.0,297.0,170.0,446.2,467.0,919.0,432.0,274.7,157.3,446.2,432.0,850.1
40.597538,-7.892517,368.0,2010-03-19T16:00,17.3,71,11.9,15.4,0.4,0.4,0.0,0.0,51,1017.5,974.6,100,14,100,100,0.18,0.58,17.1,29.2,188,189,51.8,15.3,12.0,9.3,10.0,0.399,0.382,0.379,0.417,1,3600.0,270.0,125.0,145.0,226.5,270.0,762.0,235.6,109.1,126.5,226.5,235.6,664.8
40.597538,-7.892517,368.0,2010-03-19T17:00,16.3,77,12.2,15.1,0.6,0.6,0.0,0.0,53,1017.1,974.0,94,19,80,98,0.1,0.43,13.0,25.5,199,199,49.0,14.7,12.1,9.4,10.0,0.401,0.383,0.379,0.417,1,223.83,125.0,27.0,98.0,67.5,125.0,552.6,98.1,21.2,76.9,67.5,98.1,433.8
40.597538,-7.892517,368.0,2010-03-19T18:00,15.5,80,12.1,14.5,0.3,0.3,0.0,0.0,51,1017.2,974.0,79,10,67,99,0.06,0.35,11.7,24.0,198,199,46.8,14.1,12.2,9.4,10.0,0.401,0.383,0.379,0.417,1,372.1,71.0,16.0,55.0,72.4,71.0,305.1,40.2,9.1,31.1,72.4,40.2,172.7
40.597538,-7.892517,368.0,2010-03-19T19:00,15.1,86,12.9,14.2,0.3,0.3,0.0,0.0,51,1017.3,974.1,84,2,88,99,0.03,0.23,13.0,26.2,199,198,29.5,13.5,12.2,9.4,10.0,0.4,0.384,0.379,0.417,0,0.0,8.0,0.0,8.0,0.0,8.0,76.6,0.0,0.0,0.0,0.0,0.0,0.0
40.597538,-7.892517,368.0,2010-03-19T20:00,14.5,89,12.8,13.1,1.2,1.2,0.0,0.0,55,1017.6,974.3,100,41,98,99,0.01,0.18,15.6,29.2,195,196,36.4,13.2,12.2,9.4,10.0,0.412,0.385,0.379,0.417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.597538,-7.892517,368.0,2010-03-19T21:00,14.3,89,12.6,12.9,1.5,1.5,0.0,0.0,61,1017.9,974.5,100,100,94,100,0.01,0.18,15.4,28.8,191,193,45.4,13.0,12.2,9.4,10.0,0.426,0.387,0.379,0.417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
