year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,scientificNames,tri,roughness,aspect,slope,CLC_CODE,altitude,mean_elev,fwix,ffmc,dmc,dc,isi,bui
2010,2010-07-31,Coimbra,Oliveira do Hospital,Lajeosa,LAJEOSA,40.384032700000006,-7.842421757985527,Natural,25.022,2010-07-31T20:00,25.6,55,15.8,26.9,0.0,0.0,0.0,0.0,0,1013.3,968.7,0,0,0,0,0.04,1.5,4.7,9.7,266,274,20.9,31.2,30.2,24.3,18.0,0.074,0.165,0.254,0.354,0,727.54,0.0,0.0,0.0,0.0,0.0,0.0,26.0,14.0,12.0,137.1,26.0,77.1,Pinus pinaster Aiton; Magnoliopsida; Quercus L.; Tracheophyta; Olea europaea L.; Vitis vinifera L.; Eucalyptus L'Hér.; Pinus pinea L.; ,12.0,339.1296081542969,339.1296081542969,9.211189270019531,241.0,25.022,25.022,24.599821355789786,89.40714841896633,209.767278188,573.4230473632812,4.990176530914464,219.13075807797964
2010,2010-07-28,Coimbra,Oliveira do Hospital,Lourosa,QT DA GALVA (TÁBUA),40.3177699,-7.9312021,Natural,25.022,2010-07-28T17:00,35.1,24,11.6,33.2,0.0,0.0,0.0,0.0,0,1015.0,967.8,0,0,0,0,0.56,4.28,16.3,21.4,305,306,35.3,38.3,29.0,22.6,17.4,0.096,0.146,0.229,0.343,1,3600.0,474.7,400.6,74.1,785.8,474.7,676.2,551.0,465.0,86.0,785.8,551.0,785.0,Tracheophyta; Olea europaea L.; Pinus pinaster Aiton; Magnoliopsida; Eucalyptus L'Hér.; Quercus L.; ,8.0,178.9793701171875,178.9793701171875,4.437107563018799,242.0,25.022,25.022,66.26424258096469,96.20006883636287,210.278724384,551.7046625976564,23.17216054416504,215.3547317967948
2010,2010-06-19,Vila Real,Mondim de Basto,Mondim de Basto,RIBEIRA _Pedra Vedra,41.403339,-7.947090188751002,Natural,25.022,2010-06-19T16:00,23.2,46,11.1,22.8,0.0,0.0,0.0,0.0,0,1016.3,989.2,1,1,0,0,0.5,1.52,12.9,16.9,333,336,29.9,24.5,19.5,16.6,13.9,0.278,0.31,0.331,0.38,1,3600.0,693.3,591.9,101.4,857.9,693.3,914.0,759.0,648.0,111.0,857.9,759.0,1000.6,Tracheophyta; Pinus pinaster Aiton; Eucalyptus L'Hér.; Magnoliopsida; Vitis vinifera L.; Castanea sativa Mill.,17.0,168.6533203125,168.6533203125,6.460867881774902,241.0,25.022,25.022,14.690933385882987,87.9729954965198,34.578914055,161.5865611572266,6.1403146934894295,45.05423670331991
2010,2010-07-29,Coimbra,Oliveira do Hospital,Lourosa,BARRIL DO ALVA (LAGARES),40.3177699,-7.9312021,Natural,25.022,2010-07-29T11:00,32.0,31,12.8,33.4,0.0,0.0,0.0,0.0,0,1014.8,967.1,0,0,0,0,0.64,3.27,7.6,9.2,335,339,22.7,34.4,27.0,22.9,17.5,0.096,0.146,0.228,0.343,1,3600.0,869.9,763.1,106.8,882.9,869.9,1146.7,823.0,722.0,101.0,882.9,823.0,1084.9,Tracheophyta; Olea europaea L.; Pinus pinaster Aiton; Magnoliopsida; Eucalyptus L'Hér.; Quercus L.; ,8.0,178.9793701171875,178.9793701171875,4.437107563018799,242.0,25.022,25.022,38.37396508968233,92.88219004992226,267.5861718,701.8066625976562,9.466136130714846,273.9970550478092
2010,2010-06-27,Viseu,Penedono,Souto,Arcas,41.0192941,-7.3545603,Natural,25.022,2010-06-27T18:00,22.9,59,14.5,23.2,0.0,0.0,0.0,0.0,1,1016.2,928.6,33,0,23,64,0.19,1.14,7.9,10.7,313,315,24.8,24.7,21.8,16.9,12.3,0.255,0.201,0.256,0.348,1,3600.0,192.7,81.9,110.8,228.3,192.7,474.7,240.0,102.0,138.0,228.3,240.0,591.3,Pinales; Magnoliopsida; Tracheophyta; Pinus pinaster Aiton; Castanea sativa Mill.; Eucalyptus L'Hér.; ; Vitis vinifera L.; Olea europaea L.,15.0,38.60422897338867,38.60422897338867,9.32003402709961,221.0,25.022,25.022,1.665082289117502,74.93075285525092,14.103729506879413,276.12394788289856,1.1361898636152847,25.013401976765152
2010,2010-06-27,Beja,Ourique,Conceição,A2-N-S Km 166,37.7760868,-8.2424634,Natural,336.807,2010-06-27T16:00,27.4,53,16.8,29.0,1.6,1.6,0.0,0.0,61,1014.9,994.8,57,8,33,99,0.36,1.73,5.5,6.8,247,252,22.3,31.6,25.1,20.9,17.2,0.158,0.176,0.241,0.258,1,3600.0,426.4,216.8,209.5,310.3,426.4,924.8,468.0,238.0,230.0,310.3,468.0,1015.2,Tracheophyta; Quercus suber L.,7.0,333.3651733398437,333.3651733398437,1.839998364448548,211.0,336.807,336.807,9.890713565377556,81.03443774232977,120.71883979032332,473.15465087890624,1.679164170579586,147.4122239722729
2010,2010-06-27,Beja,Ourique,Ourique,Pego da Volta,37.5942834,-8.2104572,Natural,336.807,2010-06-27T17:00,28.3,48,16.3,29.1,0.0,0.0,0.0,0.0,1,1014.8,992.0,31,0,9,85,0.38,1.98,9.0,11.6,286,286,25.6,30.0,25.2,20.9,17.1,0.174,0.17,0.232,0.276,1,3600.0,414.7,253.6,161.0,472.8,414.7,710.0,479.0,293.0,186.0,472.8,479.0,820.2,Tracheophyta; Quercus rotundifolia Lam.; Quercus suber L.,4.0,318.3742980957031,318.3742980957031,2.9041285514831543,231.0,336.807,336.807,9.471557852501782,80.50733693023449,75.63263455966157,480.91465087890623,1.889049053031012,108.57625765804468
2010,2010-06-27,Viseu,Viseu,Couto de Cima,Sequeiros,40.6744218,-8.0119608,Natural,29.874,2010-06-27T17:00,24.8,65,17.8,26.7,0.0,0.0,0.0,0.0,1,1015.7,964.2,26,1,16,50,0.24,1.1,6.5,8.4,326,329,24.1,26.4,22.7,18.1,13.9,0.242,0.241,0.295,0.37,1,3600.0,276.1,148.1,128.0,274.8,276.1,713.3,317.0,170.0,147.0,274.8,317.0,818.8,Pinus pinaster Aiton; Magnoliopsida; Tracheophyta; Eucalyptus L'Hér.,15.0,10.532958984375,10.532958984375,4.822669506072998,312.0,29.874,29.874,0.9047949936186194,69.26048948604118,15.288121149326855,204.72328246676912,0.8478353460119865,25.765935248370592
2010,2010-07-03,Viseu,Viseu,Mundão,BRITAMONTES (Brita Montes),40.6946192,-7.8661269,Natural,25.022,2010-07-03T18:00,27.0,47,14.6,27.3,0.0,0.0,0.0,0.0,1,1015.7,952.5,24,0,28,25,0.26,1.9,8.5,11.0,298,302,21.2,29.3,23.6,19.1,14.1,0.115,0.223,0.292,0.37,1,3600.0,244.9,170.2,74.7,471.3,244.9,478.0,305.0,212.0,93.0,471.3,305.0,595.2,Magnoliopsida; Tracheophyta; Pinus pinaster Aiton,11.0,116.0083465576172,116.0083465576172,1.793274164199829,242.0,25.022,25.022,24.601881189194472,90.69232301660364,74.252621458,323.11372241210944,7.264358665519553,94.31848135906196
2010,2010-06-30,Guarda,Mêda,Pai Penela,PAI PENELA,40.9032034,-7.2975459,Natural,25.022,2010-06-30T19:00,26.6,43,12.9,26.3,0.0,0.0,0.0,0.0,0,1016.7,931.8,5,0,8,0,0.17,2.0,8.7,15.3,287,289,23.4,26.2,22.8,17.4,12.4,0.204,0.221,0.272,0.329,1,3600.0,112.6,73.8,38.9,421.1,112.6,231.8,171.0,112.0,59.0,421.1,171.0,352.0,Pinus pinaster Aiton; Tracheophyta; Vitis vinifera L.; Magnoliopsida; Olea europaea L.; Pinales; Quercus L.; ,15.0,202.98660278320312,202.98660278320312,6.487881183624268,242.0,25.022,25.022,28.33002184436096,91.53574031911546,82.43328055314258,360.28530737304686,8.274157040302967,104.87694623804602
2010,2010-06-30,Guarda,Mêda,Prova,Quinta do Botelho,40.9138687,-7.3420571,Natural,25.022,2010-06-30T20:00,25.4,50,14.1,25.7,0.0,0.0,0.0,0.0,0,1017.0,940.1,4,0,7,0,0.08,1.64,7.4,15.0,284,291,17.6,25.3,23.3,18.0,13.0,0.203,0.221,0.272,0.329,1,2067.85,0.0,0.0,0.0,0.0,0.0,0.0,47.0,25.0,22.0,202.2,47.0,114.1,Tracheophyta; Pinus pinaster Aiton; Quercus L.; Olea europaea L.; Castanea sativa Mill.; Magnoliopsida; Pinales; Vitis vinifera L.; ,13.0,177.47605895996094,177.47605895996094,7.3192667961120605,242.0,25.022,25.022,24.17020330601386,90.1967717035201,86.62684466714256,368.9993073730469,6.402628068256982,109.17718175999184
2010,2010-08-15,Coimbra,Vila Nova de Poiares,Poiares (Santo André),Penedos Altos,40.2083219,-8.239723829046113,Natural,29.874,2010-08-15T12:00,30.5,22,6.6,30.9,0.0,0.0,0.0,0.0,0,1014.5,999.6,0,0,0,0,0.67,3.39,5.9,6.6,313,315,20.5,36.2,25.7,24.5,19.8,0.069,0.09,0.123,0.245,1,3600.0,919.0,811.1,107.9,914.1,919.0,1183.3,894.0,789.0,105.0,914.1,894.0,1151.0,Magnoliopsida; Eucalyptus L'Hér.; Tracheophyta; Acacia Mill.; Olea europaea L.; Quercus suber L.,2.0,332.7334289550781,332.7334289550781,0.6196773052215576,312.0,29.874,29.874,43.763671875,94.474609375,282.3114013671875,708.899169921875,11.59814453125,283.548583984375
2010,2010-07-31,Coimbra,Oliveira do Hospital,Lagos da Beira,LAGOS DA BEIRA,40.3682142,-7.822223511812588,Natural,25.022,2010-07-31T16:00,31.5,33,13.1,31.6,0.0,0.0,0.0,0.0,0,1012.5,952.5,0,0,0,0,0.6,3.13,13.3,16.9,257,258,35.3,37.4,28.0,22.7,16.9,0.093,0.151,0.234,0.346,1,3600.0,660.6,578.1,82.6,873.2,660.6,878.7,728.0,637.0,91.0,873.2,728.0,968.3,Pinus pinaster Aiton; Magnoliopsida; Quercus L.; Tracheophyta; Olea europaea L.; Vitis vinifera L.; Eucalyptus L'Hér.; Pinus pinea L.; ,14.0,197.889404296875,197.889404296875,7.482831478118896,312.0,25.022,25.022,49.83445251668088,93.987208493506,192.435140244,537.2590473632813,14.717188722001062,203.0497079776512
2010,2010-07-30,Coimbra,Oliveira do Hospital,Lourosa,quinta da meda (Quinta Boca),40.3177699,-7.9312021,Natural,25.022,2010-07-30T20:00,28.0,47,15.5,29.1,0.0,0.0,0.0,0.0,0,1012.0,963.8,0,0,0,0,0.06,2.02,5.6,12.2,285,294,24.5,31.4,29.0,23.2,17.6,0.096,0.144,0.224,0.341,0,750.92,0.0,0.0,0.0,0.0,0.0,0.0,27.0,14.0,13.0,134.5,27.0,79.7,Tracheophyta; Olea europaea L.; Pinus pinaster Aiton; Magnoliopsida; Eucalyptus L'Hér.; Quercus L.; ,8.0,178.9793701171875,178.9793701171875,4.437107563018799,242.0,25.022,25.022,30.34575935785128,91.16923469159016,231.453939936,596.9038916015625,6.718291946610957,235.0509644707964
2010,2010-08-05,Coimbra,Oliveira do Hospital,Avô,Avo (LAGARES),40.29398485,-7.905722123677584,Natural,25.022,2010-08-05T02:00,19.8,75,15.2,21.1,0.0,0.0,0.0,0.0,0,1013.6,989.1,5,0,0,17,0.0,0.58,2.5,7.4,278,337,9.4,21.0,26.9,23.7,18.3,0.096,0.14,0.214,0.335,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tracheophyta; Pinus pinaster Aiton; Eucalyptus L'Hér.; Magnoliopsida; Olea europaea L.; Castanea sativa Mill.; Acacia Mill.; Quercus L.; ,25.0,333.6917724609375,333.6917724609375,5.348217010498047,242.0,25.022,25.022,13.897666470927918,84.62605262495845,231.042669008,628.8885048828126,2.270999419568732,240.86309070767936
2010,2010-08-10,Coimbra,Soure,Pombalinho,Malhadas,39.9899527,-8.4953821,Natural,29.874,2010-08-10T16:00,33.1,29,12.9,32.6,0.0,0.0,0.0,0.0,0,1016.4,986.4,0,0,0,0,0.61,3.56,14.6,18.3,322,324,34.6,39.8,29.2,23.5,18.7,0.07,0.092,0.131,0.254,1,3600.0,626.5,539.7,86.8,837.1,626.5,858.3,693.0,597.0,96.0,837.1,693.0,949.3,Magnoliopsida; Olea europaea L.; Tracheophyta; Pinus pinaster Aiton,8.0,264.9365234375,264.9365234375,4.397836685180664,242.0,29.874,29.874,55.33634055456516,94.48030900913878,284.4128446099532,749.956869140625,16.8217896995969,291.99038365080423
2010,2010-08-12,Coimbra,Tábua,São João da Boa Vista,S Joao da Boa Vista (SÃO JOÃO DA BOA VISTA),40.3385346,-8.0092649,Natural,29.874,2010-08-12T14:00,28.2,44,14.7,28.4,0.0,0.0,0.0,0.0,0,1016.8,979.7,0,0,0,0,0.67,2.15,21.2,27.8,318,320,50.0,34.8,26.9,24.5,18.9,0.096,0.136,0.201,0.328,1,3600.0,878.1,779.2,99.0,911.1,878.1,1139.2,905.0,803.0,102.0,911.1,905.0,1174.0,Pinus pinaster Aiton; Quercus L.; Magnoliopsida; Eucalyptus L'Hér.; Tracheophyta,10.0,265.62310791015625,265.62310791015625,3.237673282623291,312.0,29.874,29.874,51.76733515832047,91.37703258588046,257.90635973610154,664.5296503906251,15.187476534507455,261.7994433788127
2010,2010-08-31,Coimbra,Góis,Colmeal,barroca de adela (Barroca da Carga da Fonte),40.1427674,-8.0029338,Natural,29.874,2010-08-31T13:00,34.1,21,9.0,32.8,0.0,0.0,0.0,0.0,1,1008.9,964.9,35,0,14,89,0.75,4.21,17.0,22.7,159,160,37.4,36.0,27.3,24.0,20.3,0.096,0.134,0.184,0.313,1,3600.0,825.9,668.5,157.4,790.1,825.9,1135.9,829.0,671.0,158.0,790.1,829.0,1140.2,Eucalyptus L'Hér.; Tracheophyta; Pinus pinaster Aiton; Magnoliopsida; Acacia Mill.,33.0,184.9667358398437,184.9667358398437,12.469582557678224,242.0,29.874,29.874,66.32573284697601,95.77447545707638,254.865850368,799.716462890625,22.660375882768,283.6983769291865
2010,2010-08-31,Guarda,Celorico da Beira,Cadafaz,PENEDO DA JANELA,40.5846776,-7.3618345,Natural,25.022,2010-08-31T17:00,29.9,29,10.0,29.0,0.0,0.0,0.0,0.0,1,1008.3,942.3,36,0,17,87,0.22,2.99,6.2,8.5,216,216,33.1,34.6,28.4,25.2,21.3,0.084,0.152,0.214,0.334,1,817.86,159.7,33.4,126.3,87.3,159.7,513.9,196.0,41.0,155.0,87.3,196.0,630.8,Olea europaea L.; Tracheophyta; Magnoliopsida; Pinus pinaster Aiton,20.0,316.5101623535156,316.5101623535156,10.091382026672363,242.0,25.022,25.022,29.84151520426223,90.65539273676498,360.557867144,878.419337890625,6.435374847764495,360.4032716683895
2010,2010-07-31,Coimbra,Oliveira do Hospital,Ervedal,ERVEDAL,40.4223752,-7.8896548,Natural,25.022,2010-07-31T14:00,32.3,34,14.6,34.1,0.0,0.0,0.0,0.0,0,1012.7,972.6,0,0,0,0,0.74,3.18,12.6,15.3,257,255,30.6,38.3,27.7,23.1,17.4,0.092,0.148,0.229,0.343,1,3600.0,902.1,804.8,97.2,915.1,902.1,1167.5,928.0,828.0,100.0,915.1,928.0,1201.1,Magnoliopsida; Pinus pinaster Aiton; Olea europaea L.; Tracheophyta; Quercus L.; Pinus pinea L.; Eucalyptus L'Hér.; Acacia Mill.; Castanea sativa Mill.; ,3.0,171.5316619873047,171.5316619873047,3.548280954360962,112.0,25.022,25.022,46.224825420803015,93.45008835936042,181.598884404,518.4750473632813,13.184990604765822,193.63943676908872
2010,2010-08-31,Coimbra,Oliveira do Hospital,Vila Franca da Beira,Aldeia Formosa,40.437696,-7.8677251,Natural,25.022,2010-08-31T15:00,32.6,26,10.5,30.6,0.0,0.0,0.0,0.0,1,1008.6,967.9,34,0,13,89,0.55,3.65,15.1,19.8,183,182,33.8,36.1,27.3,23.8,20.1,0.094,0.137,0.195,0.32,1,3600.0,518.2,330.3,187.9,474.1,518.2,935.3,557.0,355.0,202.0,474.1,557.0,1005.3,Magnoliopsida; Pinus pinaster Aiton; Olea europaea L.; Tracheophyta; Quercus L.; Pinus pinea L.; Eucalyptus L'Hér.; Acacia Mill.; Castanea sativa Mill.; ,5.0,196.1161193847656,196.1161193847656,3.340265989303589,112.0,25.022,25.022,61.49531819076795,95.58525165251164,230.282045198,782.182587890625,20.068824674155604,265.29823628307423
2010,2010-08-31,Guarda,Seia,Vila Cova à Coelheira,VILA COVA A COELHEIRA,40.37971115,-7.727927723871453,Natural,25.022,2010-08-31T16:00,32.6,26,10.3,31.2,0.0,0.0,0.0,0.0,1,1007.8,970.9,32,0,9,87,0.42,3.66,10.0,12.9,193,193,30.2,37.4,28.8,25.2,21.4,0.076,0.147,0.225,0.337,1,3600.0,378.2,207.3,171.0,370.9,378.2,750.3,427.0,234.0,193.0,370.9,427.0,847.0,Pinus pinaster Aiton; Magnoliopsida; Tracheophyta,31.0,205.481201171875,205.481201171875,6.655024528503418,242.0,25.022,25.022,52.700335747281166,95.62276533199848,236.04808197800003,791.342587890625,15.600144496200157,270.43059143948284
2010,2010-08-04,Coimbra,Oliveira do Hospital,Lajeosa,LAJEOSA,40.384032700000006,-7.842421757985527,Natural,25.022,2010-08-04T11:00,29.4,33,11.4,29.6,0.0,0.0,0.0,0.0,0,1015.4,971.3,0,0,0,0,0.62,2.75,11.2,14.1,50,52,31.3,33.5,26.5,24.6,18.5,0.074,0.162,0.25,0.352,1,3600.0,854.7,747.8,106.8,875.3,854.7,1135.2,808.0,707.0,101.0,875.3,808.0,1073.2,Pinus pinaster Aiton; Magnoliopsida; Quercus L.; Tracheophyta; Olea europaea L.; Vitis vinifera L.; Eucalyptus L'Hér.; Pinus pinea L.; ,12.0,339.1296081542969,339.1296081542969,9.211189270019531,241.0,25.022,25.022,39.839585018754725,92.00507043051849,266.96475826399995,699.8669228515625,10.030222537426704,273.3016870391266
2010,2010-08-20,Coimbra,Tábua,São João da Boa Vista,Estrada de sergudo (TÁBUA),40.3385346,-8.0092649,Natural,29.874,2010-08-20T15:00,31.4,37,15.0,33.6,0.0,0.0,0.0,0.0,0,1019.5,982.7,0,0,0,0,0.61,2.88,6.8,7.9,288,286,25.6,36.9,25.8,23.9,19.6,0.096,0.135,0.193,0.322,1,3600.0,742.4,651.6,90.8,881.0,742.4,988.2,793.0,696.0,97.0,881.0,793.0,1055.5,Pinus pinaster Aiton; Quercus L.; Magnoliopsida; Eucalyptus L'Hér.; Tracheophyta,10.0,265.62310791015625,265.62310791015625,3.237673282623291,312.0,29.874,29.874,33.48798340371619,91.67764322472397,295.09435909,738.9104814453125,7.6716108720053695,295.3290889718678
2010,2010-08-03,Coimbra,Vila Nova de Poiares,Arrifana,Forcado,40.2282359,-8.2761381,Natural,29.874,2010-08-03T19:00,29.9,33,11.7,28.0,0.0,0.0,0.0,0.0,0,1014.0,996.0,0,0,0,0,0.27,2.85,16.6,28.9,338,343,37.1,32.8,27.8,24.0,18.9,0.093,0.133,0.199,0.323,1,3600.0,96.4,67.9,28.5,537.4,96.4,167.7,169.0,119.0,50.0,537.4,169.0,294.2,Magnoliopsida; Acacia Mill.; Tracheophyta; Pinus pinaster Aiton; Eucalyptus L'Hér.; Olea europaea L.,6.0,172.51271057128906,172.51271057128906,5.461085319519043,243.0,29.874,29.874,55.99215477585303,93.92497440231342,259.995759948,666.1021728515625,17.230389500497633,263.1788611417474
2010,2010-08-13,Coimbra,Oliveira do Hospital,Oliveira do Hospital,Gavinhos de Baixo,40.3595402,-7.8617453,Natural,25.022,2010-08-13T20:00,24.0,30,5.4,21.8,0.0,0.0,0.0,0.0,0,1012.7,955.9,0,0,0,0,0.1,2.09,7.6,19.1,355,3,28.1,27.1,26.5,24.0,18.6,0.096,0.137,0.204,0.329,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,6.0,50.4,10.0,47.4,Tracheophyta; Olea europaea L.; Pinus pinaster Aiton; Magnoliopsida,13.0,141.92886352539062,141.92886352539062,2.9607999324798584,112.0,25.022,25.022,40.89595708654737,93.62060644845616,238.9601801641016,672.0677421874999,10.494799957537342,253.01528575831463
2010,2010-09-01,Vila Real,Alijó,Vila Verde,Vale de Agodim,41.3487047,-7.5782634,Natural,25.022,2010-09-01T15:00,26.1,41,12.0,25.7,0.0,0.0,0.0,0.0,2,1008.3,938.6,61,34,18,64,0.43,1.99,8.1,9.8,238,234,24.1,30.9,24.5,22.0,18.4,0.13,0.135,0.19,0.334,1,3600.0,534.2,389.3,144.9,569.9,534.2,917.5,575.0,419.0,156.0,569.9,575.0,987.6,Pinus pinaster Aiton; Magnoliopsida; Tracheophyta,17.0,149.03536987304688,149.03536987304688,7.038245677947998,242.0,25.022,25.022,31.43840840713524,90.56402981276574,264.406044712,762.2910185546875,6.990146130892782,283.2199606814476
2010,2010-09-01,Viseu,Castro Daire,Mões,MOES (GOSENDE),40.8642533,-7.8849214,Natural,25.022,2010-09-01T13:00,26.3,41,12.0,27.2,0.0,0.0,0.0,0.0,1,1009.0,937.5,35,35,6,0,0.57,2.02,7.9,9.4,227,227,25.6,31.7,24.7,22.5,18.9,0.122,0.138,0.204,0.332,1,3600.0,792.7,691.1,101.6,826.7,792.7,1122.8,796.0,694.0,102.0,826.7,796.0,1127.6,Pinus pinaster Aiton; Tracheophyta; Magnoliopsida; Castanea sativa Mill.,10.0,115.1630401611328,115.1630401611328,8.377359390258789,112.0,25.022,25.022,27.190557157878583,89.26177140129471,184.901567476,728.7601435546875,5.7422748359803135,226.2759057661119
2010,2010-08-05,Coimbra,Oliveira do Hospital,Nogueira do Cravo,Aldeia Nogueira,40.3370788,-7.8789156,Natural,25.022,2010-08-05T21:00,24.4,41,10.3,23.4,0.0,0.0,0.0,0.0,0,1011.9,954.9,0,0,0,0,0.06,1.8,7.6,12.8,329,349,17.3,27.1,27.1,23.3,17.8,0.096,0.14,0.215,0.336,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Olea europaea L.; Tracheophyta; Acacia Mill.; Pinus pinaster Aiton; Magnoliopsida; Quercus L.; Eucalyptus L'Hér.; Castanea sativa Mill.; ,8.0,258.0008850097656,258.0008850097656,2.7816104888916016,112.0,25.022,25.022,34.75395063438124,91.87629023335276,234.00722484,615.0520146484374,8.215150833884529,239.86368441099336
2010,2010-08-31,Castelo Branco,Fundão,Alcaide,ALCAIDE,40.1338233,-7.44879207936232,Natural,25.022,2010-08-31T19:00,28.5,39,13.3,29.1,0.0,0.0,0.0,0.0,1,1008.5,954.4,36,0,32,55,0.06,2.36,3.3,8.0,167,175,23.4,29.4,29.0,25.5,21.6,0.126,0.156,0.209,0.338,1,1379.01,0.0,0.0,0.0,0.0,0.0,0.0,40.0,18.0,22.0,135.2,40.0,127.1,Pinus pinaster Aiton; Magnoliopsida; Tracheophyta; Quercus L.; Eucalyptus L'Hér.; Pinales; Olea europaea L.; ,17.0,8.363929748535156,8.363929748535156,14.99771499633789,242.0,25.022,25.022,23.27812807343605,89.17396610203103,320.24029793600005,830.0309628906251,4.497213388552941,326.02010814830743
2010,2010-09-01,Bragança,Vinhais,Mofreita,Vilar- Mofreita,41.8336062,-7.007716,Natural,25.022,2010-09-01T17:00,22.3,63,14.9,22.4,1.9,1.9,0.0,0.0,61,1009.8,932.9,91,37,59,75,0.18,0.99,10.4,14.5,290,289,23.4,28.7,25.4,22.7,18.7,0.169,0.134,0.184,0.335,1,3600.0,181.1,76.3,104.8,205.8,181.1,498.4,223.0,94.0,129.0,205.8,223.0,613.6,Tracheophyta; Quercus L.; Castanea sativa Mill.; Magnoliopsida,24.0,183.59043884277344,183.59043884277344,10.153789520263672,112.0,25.022,25.022,5.0926125472124415,67.76741597103343,66.26682488639238,632.8391697767335,0.9837718156076452,105.0367317489574
2010,2010-08-31,Guarda,Trancoso,Fiães,FIAES,40.7367145,-7.3671958,Natural,25.022,2010-08-31T17:00,28.2,30,9.2,27.3,0.5,0.5,0.0,0.0,53,1008.7,923.9,21,0,5,60,0.21,2.67,5.1,6.4,219,218,29.9,33.4,27.6,24.5,20.5,0.09,0.153,0.209,0.323,1,1083.81,175.9,36.6,139.2,96.1,175.9,511.8,216.0,45.0,171.0,96.1,216.0,628.5,Magnoliopsida; Pinus pinaster Aiton; Tracheophyta; Castanea sativa Mill.; Olea europaea L.; Quercus L.; ,4.0,323.3626708984375,323.3626708984375,3.901555061340332,211.0,25.022,25.022,25.40803323235323,89.40449752858162,359.33962929800003,877.2133378906251,5.0898425077383,359.1978265109765
2010,2010-09-01,Guarda,Seia,Vila Cova à Coelheira,VILA COVA Á COELHEIRA (VILA COVA A COELHEIRA),40.37971115,-7.727927723871453,Natural,25.022,2010-09-01T19:00,22.6,57,13.7,22.1,0.0,0.0,0.0,0.0,0,1010.5,972.3,0,0,0,0,0.09,1.17,11.5,18.6,309,313,33.8,28.8,28.5,25.4,21.5,0.08,0.146,0.225,0.336,1,2220.86,0.0,0.0,0.0,0.0,0.0,0.0,55.0,32.0,23.0,239.7,55.0,128.6,Pinus pinaster Aiton; Magnoliopsida; Tracheophyta,31.0,205.481201171875,205.481201171875,6.655024528503418,242.0,25.022,25.022,28.66186277955562,88.46394799538187,205.44030609200004,806.2900185546875,6.139442331321181,250.9972343860548
2010,2010-08-31,Guarda,Celorico da Beira,Linhares,Tapada da Serra,40.5407429,-7.4611854,Natural,25.022,2010-08-31T16:00,28.9,29,9.1,27.4,0.4,0.4,0.0,0.0,51,1008.8,922.8,30,0,4,92,0.36,2.82,8.6,11.2,195,195,32.4,34.3,27.1,24.0,19.9,0.091,0.145,0.221,0.334,1,3600.0,352.1,152.1,199.9,274.4,352.1,744.3,398.0,172.0,226.0,274.4,398.0,841.5,Magnoliopsida; Olea europaea L.; Tracheophyta,27.0,335.5625,335.5625,5.155266284942627,242.0,25.022,25.022,31.513014255739307,90.40566117487391,271.951501534,778.7682128906249,7.008059130666517,290.388544553691
2010,2010-09-01,Castelo Branco,Covilhã,Peraboa,Quinta dos Lamaçãis - CASTANHEIRA,40.2565271,-7.387151,Natural,25.022,2010-09-01T15:00,25.7,49,14.1,26.6,0.0,0.0,0.0,0.0,0,1008.5,952.3,13,0,21,0,0.38,1.69,2.9,3.4,187,198,21.6,30.5,26.3,24.9,21.1,0.135,0.155,0.216,0.34,1,3600.0,496.4,369.3,127.1,536.3,496.4,925.0,535.0,398.0,137.0,536.3,535.0,996.9,Tracheophyta; Magnoliopsida; Olea europaea L.,8.0,299.1592712402344,299.1592712402344,3.7717483043670654,112.0,25.022,25.022,12.322972145075266,83.77892561496002,118.060846864,830.6932685546875,2.0681682581227654,174.21992755698724
