latitude,longitude,generationtime_ms,utc_offset_seconds,timezone,timezone_abbreviation,elevation,hourly_units.time,hourly_units.temperature_2m,hourly_units.relative_humidity_2m,hourly_units.dew_point_2m,hourly_units.apparent_temperature,hourly_units.precipitation,hourly_units.rain,hourly_units.snowfall,hourly_units.snow_depth,hourly_units.weather_code,hourly_units.pressure_msl,hourly_units.surface_pressure,hourly_units.cloud_cover,hourly_units.cloud_cover_low,hourly_units.cloud_cover_mid,hourly_units.cloud_cover_high,hourly_units.et0_fao_evapotranspiration,hourly_units.vapour_pressure_deficit,hourly_units.wind_speed_10m,hourly_units.wind_speed_100m,hourly_units.wind_direction_10m,hourly_units.wind_direction_100m,hourly_units.wind_gusts_10m,hourly_units.soil_temperature_0_to_7cm,hourly_units.soil_temperature_7_to_28cm,hourly_units.soil_temperature_28_to_100cm,hourly_units.soil_temperature_100_to_255cm,hourly_units.soil_moisture_0_to_7cm,hourly_units.soil_moisture_7_to_28cm,hourly_units.soil_moisture_28_to_100cm,hourly_units.soil_moisture_100_to_255cm,hourly_units.is_day,hourly_units.sunshine_duration,hourly_units.shortwave_radiation_instant,hourly_units.direct_radiation_instant,hourly_units.diffuse_radiation_instant,hourly_units.direct_normal_irradiance_instant,hourly_units.global_tilted_irradiance_instant,hourly_units.terrestrial_radiation_instant,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
39.89455,-8.661072,0.7899999618530273,0,GMT,GMT,108.0,iso8601,°C,%,°C,°C,mm,mm,cm,m,wmo code,hPa,hPa,%,%,%,%,mm,kPa,km/h,km/h,°,°,km/h,°C,°C,°C,°C,m³/m³,m³/m³,m³/m³,m³/m³,,s,W/m²,W/m²,W/m²,W/m²,W/m²,W/m²,"['2006-08-13T00:00', '2006-08-13T01:00', '2006-08-13T02:00', '2006-08-13T03:00', '2006-08-13T04:00', '2006-08-13T05:00', '2006-08-13T06:00', '2006-08-13T07:00', '2006-08-13T08:00', '2006-08-13T09:00', '2006-08-13T10:00', '2006-08-13T11:00', '2006-08-13T12:00', '2006-08-13T13:00', '2006-08-13T14:00', '2006-08-13T15:00', '2006-08-13T16:00', '2006-08-13T17:00', '2006-08-13T18:00', '2006-08-13T19:00', '2006-08-13T20:00', '2006-08-13T21:00', '2006-08-13T22:00', '2006-08-13T23:00']","[17.0, 16.1, 16.8, 16.6, 16.0, 14.3, 13.0, 16.1, 20.8, 24.7, 27.6, 29.5, 30.7, 31.2, 31.1, 30.4, 29.5, 28.4, 26.8, 24.8, 23.0, 21.7, 20.4, 19.3]","[88, 92, 88, 89, 92, 96, 97, 90, 67, 47, 35, 29, 27, 27, 30, 32, 33, 33, 36, 44, 50, 56, 63, 71]","[15.0, 14.8, 14.8, 14.8, 14.7, 13.6, 12.6, 14.4, 14.5, 12.6, 10.7, 9.5, 9.4, 10.2, 11.5, 11.9, 11.4, 10.7, 10.6, 11.6, 12.0, 12.5, 13.1, 13.8]","[18.0, 17.1, 18.1, 18.0, 17.3, 15.1, 13.3, 16.6, 21.7, 24.9, 27.9, 30.8, 32.0, 32.1, 31.4, 29.7, 27.6, 25.4, 24.1, 23.0, 21.7, 21.1, 20.4, 19.6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]","[1011.1, 1010.8, 1010.5, 1010.6, 1010.3, 1010.3, 1010.4, 1010.7, 1010.9, 1011.0, 1011.4, 1011.7, 1011.1, 1011.1, 1010.3, 1010.2, 1009.9, 1009.7, 1009.8, 1009.9, 1010.0, 1010.8, 1011.2, 1011.1]","[998.3, 998.0, 997.7, 997.8, 997.5, 997.4, 997.5, 997.9, 998.3, 998.6, 999.1, 999.5, 998.9, 998.9, 998.1, 998.0, 997.7, 997.4, 997.5, 997.5, 997.5, 998.2, 998.6, 998.4]","[0, 0, 0, 0, 0, 0, 21, 21, 2, 0, 0, 0, 0, 0, 0, 0, 1, 14, 27, 23, 11, 3, 8, 19]","[0, 0, 0, 0, 0, 0, 23, 23, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 48, 91, 78, 38, 9, 26, 64]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.03, 0.15, 0.31, 0.45, 0.55, 0.65, 0.72, 0.72, 0.68, 0.6, 0.49, 0.33, 0.19, 0.11, 0.05, 0.03, 0.01]","[0.24, 0.15, 0.23, 0.2, 0.15, 0.07, 0.04, 0.19, 0.81, 1.64, 2.4, 2.94, 3.23, 3.3, 3.15, 2.95, 2.78, 2.58, 2.24, 1.77, 1.4, 1.14, 0.89, 0.65]","[4.7, 4.0, 1.8, 1.1, 1.9, 2.6, 3.8, 6.1, 3.9, 3.9, 3.6, 1.3, 4.4, 9.4, 14.0, 18.2, 20.7, 21.4, 19.2, 15.8, 12.8, 9.2, 6.9, 6.3]","[10.4, 8.7, 5.5, 3.0, 1.6, 3.6, 5.8, 8.5, 7.9, 6.6, 6.9, 4.4, 2.5, 9.4, 16.0, 22.3, 27.0, 28.8, 26.9, 23.9, 21.2, 16.9, 13.7, 11.7]","[274, 270, 270, 198, 158, 146, 139, 140, 146, 124, 127, 146, 305, 310, 318, 321, 325, 327, 330, 330, 328, 318, 309, 294]","[304, 312, 328, 346, 27, 90, 112, 126, 129, 119, 118, 125, 315, 320, 324, 326, 329, 331, 334, 337, 339, 336, 330, 315]","[12.2, 11.5, 11.2, 10.1, 8.3, 7.6, 9.4, 12.6, 13.0, 13.0, 16.6, 19.8, 20.5, 23.0, 30.6, 36.4, 38.5, 38.5, 36.4, 33.5, 26.6, 20.5, 14.8, 13.3]","[19.7, 18.5, 17.5, 16.6, 15.9, 15.3, 14.9, 16.2, 20.8, 25.9, 30.7, 34.7, 38.1, 40.5, 41.2, 40.4, 38.7, 36.4, 33.6, 30.5, 27.4, 25.2, 23.4, 21.9]","[27.3, 27.0, 26.8, 26.5, 26.2, 25.9, 25.6, 25.4, 25.2, 25.2, 25.4, 25.6, 25.9, 26.2, 26.5, 26.8, 27.1, 27.3, 27.4, 27.5, 27.4, 27.3, 27.2, 27.0]","[23.8, 23.8, 23.8, 23.8, 23.8, 23.8, 23.8, 23.8, 23.8, 23.8, 23.8, 23.8, 23.8, 23.8, 23.8, 23.8, 23.8, 23.8, 23.8, 23.8, 23.8, 23.8, 23.9, 23.9]","[19.7, 19.7, 19.7, 19.7, 19.7, 19.7, 19.7, 19.7, 19.7, 19.7, 19.7, 19.7, 19.7, 19.7, 19.7, 19.7, 19.8, 19.8, 19.8, 19.8, 19.8, 19.8, 19.8, 19.8]","[0.047, 0.047, 0.047, 0.047, 0.047, 0.047, 0.047, 0.047, 0.047, 0.047, 0.047, 0.047, 0.047, 0.047, 0.047, 0.047, 0.047, 0.047, 0.047, 0.047, 0.047, 0.047, 0.047, 0.047]","[0.059, 0.059, 0.059, 0.059, 0.059, 0.059, 0.059, 0.059, 0.059, 0.059, 0.059, 0.059, 0.059, 0.059, 0.059, 0.059, 0.059, 0.059, 0.059, 0.059, 0.059, 0.059, 0.059, 0.059]","[0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.081, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08]","[0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176]","[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2897.25, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4, 147.6, 346.7, 544.5, 714.8, 840.6, 912.4, 924.8, 877.1, 775.8, 628.2, 444.9, 219.6, 64.6, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.3, 261.6, 446.6, 610.0, 732.3, 802.4, 815.8, 772.2, 677.1, 541.6, 369.4, 147.1, 36.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4, 57.3, 85.1, 97.9, 104.8, 108.3, 110.1, 109.0, 104.9, 98.7, 86.7, 75.6, 72.4, 28.6, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 394.7, 626.4, 757.8, 833.6, 876.6, 898.3, 905.3, 899.3, 880.8, 849.8, 780.2, 510.4, 381.4, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7, 129.1, 346.7, 544.5, 714.8, 840.6, 912.4, 924.8, 877.1, 775.8, 628.2, 444.9, 219.6, 64.6, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 47.0, 304.8, 556.5, 785.2, 975.1, 1113.2, 1190.3, 1200.9, 1144.3, 1024.4, 849.3, 630.9, 384.1, 125.8, 0.0, 0.0, 0.0, 0.0]"
