year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation2010,2010-02-14,Porto,Vila Nova de Gaia,Oliveira do Douro,Monte da Virgem,41.11258085,-8.597501604999291,NC,206.0,2010-02-14T17:00,8.1,49,-2.0,3.8,0.0,0.0.1,0.0.2,0.0.3,3,1004.1,979.3,85,0,92,100,0.11,0.55,12.6,21.6,87,93,31.7,7.4,5.6,8.5,11.5,0.371,0.382,0.389,0.411,1,3600.0,128.9,47.4,81.6,253.2,128.9.1,262.6,185.0,68.0,117.0,253.2.1,185.0.1,376.8,scientificNames
2010,2010-06-05,Aveiro,Arouca,Urrô,Lugar da Lameira,40.916294,-8.2904033,Desconhecida,275.0,2010-06-05T02:00,14.3,98,14.0,15.0,0.0,0.0,0.0,0.0,3,1018.1,985.5,100,100,0,94,0.0,0.03,4.0,5.1,170,176,10.1,16.6,20.1,17.4,13.0,0.17,0.245,0.319,0.387,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus L'Hér.; Magnoliopsida; Vitis vinifera L.; Pinus pinaster Aiton
2010,2010-06-23,Lisboa,ODIVELAS,Póvoa De Santo Adrião,BARRUNCHO (Barril),38.7935417,-9.1665006,NC,17.0,2010-06-23T11:00,22.8,63,15.4,23.6,0.0,0.0,0.0,0.0,0,1016.5,1014.5,2,2,0,0,0.51,1.03,17.8,21.9,328,330,31.7,24.9,20.9,19.4,17.2,0.176,0.223,0.28,0.358,1,3600.0,893.1,771.8,121.3,858.9,893.1,1189.8,847.0,732.0,115.0,858.9,847.0,1128.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Olea europaea L.; Magnoliopsida; 
2010,2010-03-17,Viseu,Castro Daire,Cujó,CUJÓ,40.93749395,-7.847893192106751,Desconhecida,870.0,2010-03-17T16:00,13.9,45,2.0,9.7,0.0,0.0,0.0,0.0,1,1021.6,922.0,30,0,0,100,0.26,0.88,16.4,23.5,165,165,38.9,11.9,6.7,5.3,7.1,0.342,0.358,0.385,0.419,1,3600.0,380.5,183.7,196.8,390.5,380.5,650.3,437.0,211.0,226.0,390.5,437.0,746.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Tracheophyta
2010,2010-03-17,Braga,Fafe,Quinchães,CASADELA( QUINCHÃES) (Casadela),41.433209950000006,-8.14012539283317,NC,500.0,2010-03-17T23:00,9.1,70,3.9,6.8,0.0,0.0,0.0,0.0,3,1020.8,961.2,88,0,97,100,0.01,0.34,5.8,8.2,112,142,22.3,7.2,8.2,6.5,8.1,0.338,0.355,0.383,0.418,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Tracheophyta; Pinales; Eucalyptus L'Hér.
2010,2010-03-17,Porto,Amarante,Mancelos,Nogueira,41.2894833,-8.155317,NC,471.0,2010-03-17T20:00,12.7,61,5.4,11.1,0.0,0.0,0.0,0.0,1,1021.2,965.6,30,0,0,99,0.0,0.57,3.6,5.6,127,165,18.7,8.9,8.7,6.8,8.1,0.329,0.351,0.381,0.417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Magnoliopsida; Eucalyptus L'Hér.; Pinus pinaster Aiton; Vitis vinifera L.; 
2010,2010-06-04,Porto,Vila Nova de Gaia,Sermonde,RUA SILVINHAS (Rua das Silvinhas),41.0450122,-8.5882656,NC,116.0,2010-06-04T14:00,23.0,61,15.0,24.7,0.0,0.0,0.0,0.0,0,1018.4,1004.9,0,0,0,0,0.58,1.11,14.5,18.1,314,316,28.4,28.6,21.5,18.1,14.0,0.139,0.202,0.271,0.355,1,3600.0,917.1,810.2,106.9,902.2,917.1,1193.6,944.0,834.0,110.0,902.2,944.0,1228.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus L'Hér.; Tracheophyta; Magnoliopsida
2010,2010-06-04,Porto,Felgueiras,Jugueiros,L.PEDREIRA (Pedreira),41.4013104,-8.2104389,NC,157.0,2010-06-04T19:00,22.1,71,16.7,22.9,0.0,0.0,0.0,0.0,0,1017.8,999.5,10,0,0,35,0.14,0.77,11.1,15.8,306,311,28.4,24.7,22.1,17.5,13.1,0.164,0.251,0.316,0.384,1,3600.0,127.0,86.2,40.8,517.2,127.0,221.5,196.0,133.0,63.0,517.2,196.0,341.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pinus pinaster Aiton; Eucalyptus L'Hér.; Tracheophyta; Magnoliopsida
2010,2010-06-21,Aveiro,Santa Maria da Feira,Romariz,Portela - Arilhe (Portela),40.9419902,-8.4542019,Desconhecida,263.0,2010-06-21T22:00,17.3,73,12.5,17.3,0.0,0.0,0.0,0.0,0,1018.4,987.5,0,0,0,0,0.01,0.53,5.6,9.5,15,11,15.1,18.7,20.3,17.2,14.4,0.203,0.26,0.299,0.376,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Eucalyptus L'Hér.; Magnoliopsida
2010,2010-05-22,Braga,Fafe,Arnozela,L. NOVO (ARNOZELA) (Lugar Novo),41.3897004,-8.1226233,Desconhecida,629.0,2010-05-22T21:00,19.2,68,13.2,19.7,0.0,0.0,0.0,0.0,0,1014.7,943.3,0,0,0,0,0.0,0.7,3.4,3.9,302,304,11.5,18.0,17.8,12.3,9.2,0.245,0.3,0.343,0.394,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pinales; Tracheophyta; Magnoliopsida; Pinus pinaster Aiton; Eucalyptus L'Hér.
2010,2010-06-05,Lisboa,Loures,Apelação,Quinta dos Fartos,38.8151861,-9.1325991,Desconhecida,100.0,2010-06-05T15:00,21.4,54,11.6,19.4,0.0,0.0,0.0,0.0,1,1019.6,1007.9,20,2,0,62,0.51,1.18,27.2,33.8,332,333,45.0,25.7,22.6,21.4,19.4,0.247,0.303,0.345,0.374,1,3600.0,826.9,703.2,123.7,856.9,826.9,1090.4,876.0,745.0,131.0,856.9,876.0,1155.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Olea europaea L.; Magnoliopsida; 
2010,2010-06-05,Porto,Felgueiras,Macieira da Lixa,L.SEIXOSO (Hotel do Seixoso),41.3496108,-8.1492033,NC,406.0,2010-06-05T19:00,17.6,77,13.5,16.8,0.0,0.0,0.0,0.0,3,1019.1,971.8,88,66,0,97,0.1,0.47,13.2,19.1,299,302,34.6,21.7,20.3,16.3,11.6,0.156,0.245,0.316,0.385,1,3600.0,90.8,35.0,55.8,209.8,90.8,221.8,140.0,54.0,86.0,209.8,140.0,341.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus L'Hér.; Tracheophyta; Pinus pinaster Aiton; Magnoliopsida; Vitis vinifera L.
2010,2010-06-04,Porto,Marco de Canaveses,Paredes de Viadores,TRAV. MOCHO (Lugar do Mocho),41.1349745,-8.1251255,NC,308.0,2010-06-04T19:00,20.7,74,15.8,21.4,0.0,0.0,0.0,0.0,0,1017.8,982.1,11,0,0,38,0.12,0.65,8.8,11.9,289,295,23.0,23.7,21.5,16.9,12.4,0.174,0.253,0.323,0.388,1,3600.0,124.0,84.8,39.2,519.4,124.0,217.1,193.0,132.0,61.0,519.4,193.0,337.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Pinus pinaster Aiton; Eucalyptus L'Hér.; Tracheophyta; Vitis vinifera L.; 
2010,2010-06-06,Lisboa,ODIVELAS,Famões,Avenida Segulim,38.7912275,-9.2128197,Desconhecida,139.0,2010-06-06T21:00,16.8,78,13.0,14.0,0.0,0.0,0.0,0.0,0,1019.5,1003.0,0,0,0,1,0.05,0.42,25.9,37.3,346,347,43.9,19.2,20.6,18.9,15.6,0.147,0.226,0.298,0.351,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pinus pinea L.; Olea europaea L.; Tracheophyta; Magnoliopsida; 
2010,2010-05-20,Braga,Vila Verde,Cervães,ILHÔ (CERVAES) (Ilhô),41.594017750000006,-8.521835250843868,Desconhecida,92.0,2010-05-20T15:00,27.1,41,12.7,28.5,0.0,0.0,0.0,0.0,0,1019.8,1009.2,0,0,0,0,0.61,2.12,9.0,12.2,88,88,28.4,25.5,19.0,14.4,12.2,0.255,0.311,0.343,0.393,1,3600.0,803.9,702.2,101.7,892.8,803.9,1050.9,854.0,746.0,108.0,892.8,854.0,1116.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pinus pinaster Aiton; Eucalyptus L'Hér.; Magnoliopsida; Tracheophyta
2010,2010-06-21,Aveiro,Santa Maria da Feira,Romariz,Vila Nova,40.9361462,-8.4470603,Desconhecida,267.0,2010-06-21T12:00,23.9,34,7.0,23.8,0.0,0.0,0.0,0.0,0,1017.6,986.9,0,0,0,0,0.65,1.96,11.2,14.4,92,93,28.4,23.8,18.7,17.2,14.5,0.242,0.291,0.324,0.38,1,3600.0,984.6,868.0,116.7,918.2,984.6,1251.9,962.0,848.0,114.0,918.2,962.0,1223.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus L'Hér.; Tracheophyta; Pinales; Magnoliopsida; Pinus pinaster Aiton
2010,2010-06-06,Setúbal,Almada,Sobreda,R JORGE VIEIRA JT RESTAURANTE TEXUGO (ALMADA),38.64674385,-9.193872665369469,NC,85.0,2010-06-06T10:00,19.4,59,11.3,17.0,0.0,0.0,0.0,0.0,0,1020.4,1010.3,12,0,0,39,0.4,0.91,24.7,30.5,344,346,45.0,22.5,19.8,19.4,16.1,0.056,0.118,0.164,0.254,1,3600.0,781.6,666.2,115.4,830.8,781.6,1065.3,718.0,612.0,106.0,830.8,718.0,978.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Tracheophyta
2010,2010-06-05,Aveiro,Oliveira de Azeméis,Fajões,Salgueirinhos (Salgueirinho),40.9173379,-8.4234658,Desconhecida,350.0,2010-06-05T16:00,19.9,66,13.3,19.3,0.0,0.0,0.0,0.0,2,1018.6,978.0,65,40,0,96,0.36,0.8,13.7,17.7,297,299,34.6,24.3,20.1,17.3,12.9,0.17,0.25,0.323,0.387,1,3600.0,561.0,410.8,150.3,603.5,561.0,904.5,616.0,451.0,165.0,603.5,616.0,993.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Pinus pinaster Aiton; Magnoliopsida
2010,2010-05-23,Porto,Maia,Gemunde,Rua da Bajouca,41.2705417,-8.6297098,NC,118.0,2010-05-23T15:00,24.4,54,14.4,25.0,0.0,0.0,0.0,0.0,0,1012.2,998.6,11,0,15,6,0.49,1.41,12.1,14.9,287,285,20.5,26.2,20.3,16.1,12.8,0.21,0.277,0.333,0.391,1,3600.0,685.7,552.9,132.8,697.3,685.7,1058.2,728.0,587.0,141.0,697.3,728.0,1123.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus L'Hér.; Tracheophyta; Pinus pinaster Aiton; Magnoliopsida
2010,2010-03-16,Guarda,Fornos de Algodres,Vila Soeiro do Chão,RELVINHA -  (VILA SOEIRO DO CHÃO),40.60093365,-7.481368924788184,Desconhecida,446.0,2010-03-16T18:00,14.4,51,4.5,12.2,0.0,0.0,0.0,0.0,3,1021.3,968.9,84,0,95,91,0.08,0.8,6.0,9.1,155,162,10.8,12.0,9.1,7.7,9.6,0.341,0.366,0.396,0.409,1,809.46,52.1,9.7,42.4,87.0,52.1,153.6,97.0,18.0,79.0,87.0,97.0,286.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Olea europaea L.; Quercus L.; Magnoliopsida; Pinus pinaster Aiton; Vitis vinifera L.; Eucalyptus L'Hér.; Acacia Mill.; 
2010,2010-06-05,Braga,Celorico de Basto,Arnóia,SALMÃES (ARNOIA) (Salmães),41.39054365,-8.006846020187858,NC,220.0,2010-06-05T18:00,20.5,69,14.7,20.0,0.0,0.0,0.0,0.0,2,1018.5,992.8,54,31,0,86,0.21,0.74,13.7,18.3,284,286,33.8,24.5,21.5,17.5,12.8,0.156,0.245,0.316,0.385,1,3600.0,259.2,149.1,110.1,428.9,259.2,462.0,325.0,187.0,138.0,428.9,325.0,579.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Pinus pinaster Aiton; Magnoliopsida
2010,2010-05-24,Aveiro,Ovar,Válega,Válega,40.8341992,-8.6015013,Desconhecida,15.0,2010-05-24T13:00,23.4,39,8.5,20.5,0.0,0.0,0.0,0.0,2,1013.3,1011.6,53,0,89,0,0.58,1.77,26.2,34.1,198,196,45.4,25.4,20.5,17.6,14.0,0.167,0.248,0.308,0.371,1,3600.0,830.8,661.5,169.3,708.1,830.8,1246.1,834.0,664.0,170.0,708.1,834.0,1250.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus L'Hér.; Tracheophyta
2010,2010-06-22,Porto,Paredes,Duas Igrejas,VILARINHO (Vilarinho de Baixo),41.230974,-8.3772602,NC,332.0,2010-06-22T18:00,25.3,52,14.8,25.4,0.0,0.0,0.0,0.0,0,1016.6,978.8,4,0,0,13,0.29,1.53,10.0,14.3,296,304,22.3,25.7,20.5,16.2,13.2,0.178,0.264,0.309,0.375,1,3600.0,326.5,260.2,66.3,706.0,326.5,488.0,404.0,322.0,82.0,706.0,404.0,603.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Pinus pinaster Aiton; Eucalyptus L'Hér.; Tracheophyta; Vitis vinifera L.
2010,2010-05-23,Porto,Vila do Conde,Vairão,RUA CENTRAL (VAIRÃO),41.32562255,-8.672482521070243,NC,105.0,2010-05-23T17:00,22.9,57,13.8,22.4,0.0,0.0,0.0,0.0,0,1012.4,1000.2,13,0,17,9,0.33,1.21,12.2,15.6,284,285,21.2,25.0,20.6,16.0,12.8,0.189,0.277,0.336,0.391,1,3600.0,412.7,333.5,79.3,659.3,412.7,674.9,479.0,387.0,92.0,659.3,479.0,783.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus L'Hér.; Tracheophyta; Magnoliopsida
2010,2010-03-17,Coimbra,Oliveira do Hospital,Nogueira do Cravo,Nogueirinha,40.3370788,-7.8789156,NC,508.0,2010-03-17T22:00,9.6,75,5.5,7.4,0.0,0.0,0.0,0.0,3,1021.3,960.8,87,0,95,100,0.01,0.3,7.6,15.2,135,158,19.1,9.2,9.8,8.1,9.5,0.334,0.356,0.389,0.417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olea europaea L.; Tracheophyta; Acacia Mill.; Pinus pinaster Aiton; Magnoliopsida; Quercus L.; Eucalyptus L'Hér.; Castanea sativa Mill.; 
