year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation2010,2010-02-14,Porto,Vila Nova de Gaia,Oliveira do Douro,Monte da Virgem,41.11258085,-8.597501604999291,NC,206.0,2010-02-14T17:00,8.1,49,-2.0,3.8,0.0,0.0.1,0.0.2,0.0.3,3,1004.1,979.3,85,0,92,100,0.11,0.55,12.6,21.6,87,93,31.7,7.4,5.6,8.5,11.5,0.371,0.382,0.389,0.411,1,3600.0,128.9,47.4,81.6,253.2,128.9.1,262.6,185.0,68.0,117.0,253.2.1,185.0.1,376.8,scientificNames
2010,2010-08-16,Viana do Castelo,Viana do Castelo,Deocriste,SRA DO CRASTO (Senhora do Crasto),41.6872738,-8.6939874,Desconhecida,236.0,2010-08-16T15:00,27.8,34,10.6,26.9,0.0,0.0,0.0,0.0,0,1016.8,990.0,0,0,0,0,0.61,2.45,16.3,19.8,335,344,30.2,33.2,24.3,22.3,18.4,0.097,0.14,0.214,0.333,1,3600.0,755.9,661.0,95.0,881.7,755.9,1000.1,804.0,703.0,101.0,881.7,804.0,1063.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Eucalyptus L'Hér.; Pinus pinaster Aiton
2010,2010-08-15,Guarda,Gouveia,Melo,Sangas,40.5190805,-7.5333746,Desconhecida,573.0,2010-08-15T22:00,23.4,34,6.7,22.1,0.0,0.0,0.0,0.0,0,1016.0,951.5,0,0,0,0,0.02,1.9,3.3,4.5,276,284,9.7,24.2,26.7,24.6,19.4,0.075,0.153,0.236,0.343,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Tracheophyta; Pinus pinaster Aiton; Pinales; Olea europaea L.; 
2010,2010-08-30,Porto,Amarante,Travanca,Sª. BENTO (São Bento),38.705486,-9.144982,NC,5.0,2010-08-30T09:00,29.0,43,15.1,29.4,0.0,0.0,0.0,0.0,0,1013.7,1013.1,0,0,0,0,0.33,2.3,9.3,14.3,36,51,17.3,27.6,26.4,25.1,23.4,0.183,0.187,0.201,0.269,1,3600.0,493.2,402.9,90.3,736.9,493.2,733.6,415.0,339.0,76.0,736.9,415.0,617.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Magnoliopsida; Eucalyptus L'Hér.; Vitis vinifera L.; Pinus pinaster Aiton; 
2010,2010-08-11,Braga,Póvoa de Lanhoso,Rendufinho,L.MARCO(RENDUFINHO) (FRIANDE),41.6087422,-8.26024892757167,NC,326.0,2010-08-11T16:00,29.6,23,6.4,27.2,0.0,0.0,0.0,0.0,0,1018.5,981.8,0,0,0,0,0.6,3.18,15.6,20.4,299,302,33.1,34.7,26.5,23.1,17.8,0.097,0.143,0.222,0.34,1,3600.0,642.9,558.8,84.1,881.7,642.9,844.0,711.0,618.0,93.0,881.7,711.0,933.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Eucalyptus L'Hér.; Magnoliopsida; Pinus pinaster Aiton; Vitis vinifera L.
2010,2010-08-11,Porto,Paredes,Lordelo,L.COSME (Cosme),41.2364966,-8.415551743176014,NC,210.0,2010-08-11T22:00,19.4,78,15.4,19.5,0.0,0.0,0.0,0.0,1,1019.7,995.1,30,33,0,0,0.02,0.5,11.4,15.9,336,342,23.8,24.2,27.2,23.7,18.5,0.119,0.134,0.189,0.342,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Pinus pinaster Aiton; Eucalyptus L'Hér.; Tracheophyta; Vitis vinifera L.
2010,2010-08-16,Aveiro,Espinho,Guetim,Travessa do Cuteiro (GUETIM),41.01698745,-8.604875022597696,Desconhecida,93.0,2010-08-16T19:00,25.8,48,14.0,25.1,0.0,0.0,0.0,0.0,0,1016.0,1005.3,0,0,0,0,0.17,1.73,14.0,24.8,331,334,26.6,30.8,27.7,24.3,20.0,0.089,0.116,0.168,0.312,1,3600.0,57.7,36.4,21.3,418.1,57.7,114.8,122.0,77.0,45.0,423.3,122.0,242.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus L'Hér.; Tracheophyta; Magnoliopsida
2010,2010-08-11,Porto,Marco de Canaveses,Vila Boa de Quires,Buriz,41.2028475,-8.2047635,NC,275.0,2010-08-11T17:00,29.0,25,7.1,26.0,0.0,0.0,0.0,0.0,0,1018.4,987.3,0,0,0,0,0.48,3.0,15.8,21.1,305,307,34.6,33.7,27.2,23.4,18.1,0.102,0.144,0.223,0.34,1,3600.0,459.0,386.6,72.4,816.2,459.0,630.8,539.0,454.0,85.0,816.2,539.0,740.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pinus pinaster Aiton; Tracheophyta; Eucalyptus L'Hér.; Magnoliopsida; Vitis vinifera L.; Quercus L.; Pinales; 
2010,2010-08-12,Braga,Guimarães,Gominhães,RUA ESTRADA NOVA (GOMINHAES)M7 (CASTELÕES),41.4827506,-8.283272461002646,NC,244.0,2010-08-12T19:00,25.8,41,11.6,24.7,0.0,0.0,0.0,0.0,0,1016.0,988.1,0,0,0,0,0.17,1.96,11.3,19.9,338,343,31.7,29.7,27.0,23.9,18.6,0.094,0.139,0.214,0.335,1,3600.0,73.2,49.5,23.7,491.5,73.2,134.2,142.0,96.0,46.0,491.5,142.0,260.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Eucalyptus L'Hér.; Tracheophyta
2010,2010-08-07,Lisboa,Sintra,Algueirão-Mem Martins,MEM MARTINS (Algueirão-Mem Martins),38.7977037,-9.341033451942735,Desconhecida,169.0,2010-08-07T19:00,23.0,64,15.8,23.3,0.0,0.0,0.0,0.0,0,1013.1,993.6,0,0,0,0,0.13,1.01,10.8,16.2,296,302,24.8,27.6,25.6,21.9,18.9,0.12,0.171,0.236,0.336,1,3600.0,86.6,59.5,27.0,495.6,86.6,159.8,157.0,108.0,49.0,495.6,157.0,289.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Magnoliopsida; Pinales; 
2010,2010-08-12,Aveiro,Oliveira de Azeméis,Nogueira do Cravo,Minas de Pintor (Minas de Caulino),40.8560743,-8.4453526,Desconhecida,204.0,2010-08-12T21:00,21.5,60,13.5,20.5,0.0,0.0,0.0,0.0,0,1016.6,992.9,0,0,0,0,0.07,1.01,14.2,26.2,339,344,29.9,24.8,26.5,24.1,19.1,0.106,0.137,0.201,0.336,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Eucalyptus L'Hér.; Pinus pinaster Aiton
