year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation2010,2010-02-14,Porto,Vila Nova de Gaia,Oliveira do Douro,Monte da Virgem,41.11258085,-8.597501604999291,NC,206.0,2010-02-14T17:00,8.1,49,-2.0,3.8,0.0,0.0.1,0.0.2,0.0.3,3,1004.1,979.3,85,0,92,100,0.11,0.55,12.6,21.6,87,93,31.7,7.4,5.6,8.5,11.5,0.371,0.382,0.389,0.411,1,3600.0,128.9,47.4,81.6,253.2,128.9.1,262.6,185.0,68.0,117.0,253.2.1,185.0.1,376.8,scientificNames
2010,2010-08-19,Aveiro,Oliveira de Azeméis,Carregosa,Borralhais,40.8803203,-8.4083985,Desconhecida,363.0,2010-08-19T15:00,25.6,48,13.6,26.5,0.0,0.0,0.0,0.0,0,1013.8,972.7,0,0,0,0,0.54,1.72,10.6,13.1,298,302,32.0,31.8,24.0,23.0,19.0,0.103,0.139,0.212,0.334,1,3600.0,738.2,641.6,96.6,863.4,738.2,992.5,787.0,684.0,103.0,863.4,787.0,1058.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus L'Hér.; Pinus pinaster Aiton; Tracheophyta; Magnoliopsida
2010,2010-08-12,Viana do Castelo,Viana do Castelo,Serreleis,S. BRAS - SERRELEIS (SERRELEIS),41.711815900000005,-8.754091827189345,Desconhecida,43.0,2010-08-12T18:00,24.0,51,13.2,21.3,0.0,0.0,0.0,0.0,0,1016.7,1011.7,0,0,0,0,0.31,1.47,25.8,37.0,345,349,49.0,28.6,25.3,23.3,19.2,0.082,0.154,0.237,0.344,1,3600.0,254.9,199.0,55.9,670.1,254.9,395.6,333.0,260.0,73.0,670.1,333.0,516.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus L'Hér.; Tracheophyta; Magnoliopsida
2010,2010-08-13,Porto,TROFA,Covelas,Igreja,41.3008044,-8.550046184282461,Desconhecida,87.0,2010-08-13T17:00,28.5,33,10.7,25.9,0.0,0.0,0.0,0.0,0,1013.6,1003.7,0,0,0,0,0.47,2.6,19.2,25.7,343,345,31.0,32.7,26.3,24.0,19.4,0.103,0.139,0.208,0.338,1,3600.0,445.8,374.3,71.5,796.4,445.8,626.3,524.0,440.0,84.0,796.4,524.0,736.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Pinus pinaster Aiton; Vitis vinifera L.; Quercus L.; Tracheophyta; Eucalyptus L'Hér.; Olea europaea L.; 
2010,2010-07-10,Porto,Felgueiras,Pombeiro de Ribavizela,Bustelo,41.3846665,-8.2182526,NC,233.0,2010-07-10T04:00,16.2,94,15.2,17.3,0.0,0.0,0.0,0.0,0,1020.0,992.4,1,1,0,0,0.0,0.11,4.7,5.6,58,40,9.0,17.8,23.4,21.4,15.4,0.153,0.187,0.277,0.363,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Eucalyptus L'Hér.; Vitis vinifera L.; Tracheophyta
2010,2010-07-25,Braga,Braga,Priscos,RUA DOS CARVALHOS (PRISCOS) (Rua dos Capelistas),41.4978026,-8.477387837262985,NC,133.0,2010-07-25T10:00,28.4,36,11.7,28.5,0.0,0.0,0.0,0.0,0,1017.9,1002.7,0,0,0,0,0.51,2.49,8.6,11.9,90,92,23.0,27.9,23.4,21.0,17.1,0.102,0.158,0.246,0.35,1,3600.0,750.2,645.2,105.0,846.2,750.2,1010.7,686.0,590.0,96.0,846.2,686.0,924.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Eucalyptus L'Hér.; Tracheophyta; Pinales
2010,2010-08-09,Porto,Felgueiras,Macieira da Lixa,Passarias,41.3496108,-8.1492033,NC,406.0,2010-08-09T12:00,31.2,34,13.3,33.4,0.0,0.0,0.0,0.0,1,1016.6,971.5,35,0,15,86,0.6,3.02,3.6,4.3,270,275,16.2,34.8,25.9,22.7,17.3,0.093,0.146,0.229,0.343,1,3600.0,819.7,629.7,190.0,705.9,819.7,1187.0,798.0,613.0,185.0,705.9,798.0,1155.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus L'Hér.; Tracheophyta; Pinus pinaster Aiton; Magnoliopsida; Vitis vinifera L.
2010,2010-08-09,Braga,Póvoa de Lanhoso,Verim,SAROLA (VERIM) M2 (Sarola),41.6335702,-8.3037858,NC,109.0,2010-08-09T14:00,32.8,36,15.6,34.5,0.0,0.0,0.0,0.0,0,1015.8,1003.5,5,0,5,8,0.66,3.19,10.7,13.0,284,284,27.0,36.7,27.4,23.8,18.6,0.097,0.143,0.224,0.34,1,3600.0,783.5,620.2,163.3,724.9,783.5,1138.5,806.0,638.0,168.0,724.9,806.0,1171.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Magnoliopsida; Vitis vinifera L.; Eucalyptus L'Hér.
2010,2010-08-16,Aveiro,Oliveira de Azeméis,Madail,Lugar da igreja (Cimo do Lugar),40.8370544,-8.5007129,Desconhecida,146.0,2010-08-16T19:00,26.5,43,13.0,25.5,0.0,0.0,0.0,0.0,0,1016.0,999.3,3,0,5,0,0.18,1.97,13.8,25.2,332,338,32.0,30.3,27.1,24.2,19.8,0.091,0.128,0.189,0.314,1,3600.0,56.2,35.6,20.6,408.6,56.2,113.1,120.0,76.0,44.0,420.2,120.0,241.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Tracheophyta; Eucalyptus L'Hér.; Pinus pinaster Aiton
2010,2010-08-03,Porto,Paredes,Cristelo,BERNARDO P. LEITE (SOBROSA),41.2363325,-8.3647485,NC,337.0,2010-08-03T16:00,31.1,27,10.1,31.2,0.0,0.0,0.0,0.0,0,1015.5,977.9,0,0,0,0,0.55,3.28,6.6,8.0,351,355,20.9,35.7,25.9,22.4,17.1,0.092,0.148,0.232,0.345,1,3600.0,652.2,565.9,86.3,860.4,652.2,873.6,718.0,623.0,95.0,860.4,718.0,961.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Pinus pinaster Aiton; Eucalyptus L'Hér.; Tracheophyta; Vitis vinifera L.
2010,2010-08-31,Coimbra,Oliveira do Hospital,Vila Franca da Beira,Aldeia Formosa,40.437696,-7.8677251,Natural,370.0,2010-08-31T15:00,32.6,26,10.5,30.6,0.0,0.0,0.0,0.0,1,1008.6,967.9,34,0,13,89,0.55,3.65,15.1,19.8,183,182,33.8,36.1,27.3,23.8,20.1,0.094,0.137,0.195,0.32,1,3600.0,518.2,330.3,187.9,474.1,518.2,935.3,557.0,355.0,202.0,474.1,557.0,1005.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Pinus pinaster Aiton; Olea europaea L.; Tracheophyta; Quercus L.; Pinus pinea L.; Eucalyptus L'Hér.; Acacia Mill.; Castanea sativa Mill.; 
