year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,scientificNames
2020,2020-07-21,Lisboa,Azambuja,Vale do Paraíso,Vale do Paraíso (VALE DO PARAISO),39.1194400000572,-8.88082999971178,Desconhecida,34.0,2020-07-21T03:00,25.3,47,13.3,24.0,0.0,0.0,0.0,0.0,1,1011.1,1007.2,33,0,11,89,0.13,1.7,16.1,29.5,340,344,40.3,27.2,29.9,26.2,20.0,0.083,0.153,0.197,0.209,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tracheophyta; Magnoliopsida; Pinus pinea L.
2020,2020-07-21,Lisboa,Mafra,Sobral da Abelheira,Portela da Chanca (Fonte da Carreira),38.9822550000085,-9.31138600031535,Desconhecida,159.0,2020-07-21T10:00,25.1,59,16.6,25.7,0.0,0.0,0.0,0.0,0,1013.7,995.4,2,0,1,4,0.39,1.29,11.8,13.0,348,5,29.2,26.3,24.4,23.3,18.9,0.082,0.172,0.246,0.335,1,3600.0,603.8,476.4,127.3,619.6,603.8,1018.7,550.0,434.0,116.0,619.6,550.0,928.0,Vitis vinifera L.; Eucalyptus L'Hér.; Magnoliopsida; Tracheophyta; Pinus pinaster Aiton
2020,2020-07-21,Lisboa,Arruda Dos Vinhos,Arruda Dos Vinhos,Casal da Figueira (ARRUDA),38.9844070000119,-9.07484100023905,Desconhecida,86.0,2020-07-21T14:00,31.4,43,17.3,32.1,0.0,0.0,0.0,0.0,1,1013.2,1003.5,31,0,7,89,0.5,2.62,13.2,16.9,116,117,27.7,34.7,28.7,25.4,19.1,0.192,0.28,0.319,0.313,1,3600.0,542.8,221.2,321.6,244.2,542.8,1200.2,557.0,227.0,330.0,244.2,557.0,1231.6,Tracheophyta; Vitis vinifera L.
2020,2020-07-22,Lisboa,Alenquer,Meca,Estalagem (EN9 (EN9) Km 92),39.0732570001814,-9.04279699961344,Desconhecida,77.0,2020-07-22T16:00,30.2,42,16.0,29.9,0.0,0.0,0.0,0.0,0,1017.0,1008.2,0,0,0,0,0.6,2.48,22.2,27.5,306,307,43.9,39.0,29.9,26.0,19.9,0.088,0.148,0.201,0.221,1,3600.0,662.2,569.1,93.0,823.4,662.2,915.9,726.0,624.0,102.0,823.4,726.0,1004.2,Magnoliopsida; Tracheophyta; Vitis vinifera L.; Pinus pinaster Aiton
2020,2020-07-23,Lisboa,Azambuja,Aveiras de Cima,Vale do Brejo (Casal do Barrabel),39.1294400003221,-8.90944000032213,Desconhecida,64.0,2020-07-23T13:00,31.2,37,15.0,32.1,0.0,0.0,0.0,0.0,0,1017.0,1009.7,0,0,0,0,0.76,2.85,18.9,23.2,312,313,38.5,36.2,28.1,26.2,20.0,0.087,0.152,0.195,0.209,1,3600.0,945.9,837.8,108.1,889.3,945.9,1248.4,945.0,837.0,108.0,889.3,945.0,1247.3,Vitis vinifera L.; Tracheophyta; Magnoliopsida
2020,2020-07-24,Lisboa,Oeiras,Carnaxide,CARNAXIDE,38.7261779997084,-9.244375,Desconhecida,76.0,2020-07-24T02:00,18.2,75,13.7,17.9,0.0,0.0,0.0,0.0,0,1016.6,1007.6,0,0,0,0,0.02,0.52,10.5,26.1,356,353,19.1,22.1,26.7,24.4,19.7,0.14,0.186,0.254,0.301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tracheophyta; Magnoliopsida; Pinus pinea L.; Vitis vinifera L.; Eucalyptus L'Hér.; Olea europaea L.; Pinus pinaster Aiton
2020,2020-07-24,Lisboa,Sintra,São João das Lampas,AV 15 AGOSTO EN247 (Alvarinhos),38.8954200002882,-9.37487300025092,Desconhecida,163.0,2020-07-24T10:00,21.0,60,13.0,18.0,0.0,0.0,0.0,0.0,0,1017.9,998.8,0,0,0,0,0.4,1.0,30.6,39.5,351,353,52.9,24.5,24.3,23.9,19.3,0.071,0.167,0.253,0.341,1,3600.0,739.5,629.7,109.9,823.2,739.5,1013.8,673.0,573.0,100.0,823.2,673.0,922.6,Tracheophyta; Magnoliopsida; Pinus pinaster Aiton; Pinus pinea L.; Vitis vinifera L.; Pinales; Olea europaea L.; 
2020,2020-07-24,Lisboa,Vila Franca de Xira,Vialonga,Vialonga (Santa Cruz),38.8826290003459,-9.10752200020684,Desconhecida,182.0,2020-07-24T11:00,25.4,40,10.9,22.7,0.0,0.0,0.0,0.0,0,1016.9,996.0,0,0,0,0,0.6,1.95,28.5,38.2,334,335,57.2,27.5,25.9,25.5,19.0,0.083,0.158,0.212,0.113,1,3600.0,867.7,752.2,115.5,863.0,867.7,1155.4,819.0,710.0,109.0,863.0,819.0,1090.5,Tracheophyta; Magnoliopsida; Pinus pinea L.; Olea europaea L.; Pinus pinaster Aiton; Pinales; 
2020,2020-07-24,Lisboa,Mafra,São Miguel de Alcainça,Lage (Laje),38.9275159994761,-9.29087600019243,NC,251.0,2020-07-24T15:00,24.6,46,12.3,22.1,0.0,0.0,0.0,0.0,0,1016.9,988.1,0,0,0,0,0.58,1.66,31.2,41.1,338,340,60.1,31.3,25.0,23.8,18.8,0.089,0.165,0.248,0.323,1,3600.0,809.8,704.8,105.0,861.8,809.8,1084.1,856.0,745.0,111.0,861.8,856.0,1145.9,Tracheophyta; Vitis vinifera L.; Pinus pinaster Aiton; Eucalyptus L'Hér.
2020,2020-07-25,Lisboa,Lisboa,São Mamede,Parque Mayer (Parque de estacionamento Parque Mayer),38.7184689999951,-9.14696599960327,NC,44.0,2020-07-25T15:00,28.2,41,13.6,27.0,0.0,0.0,0.0,0.0,0,1014.4,1009.4,0,0,0,0,0.66,2.27,25.9,36.5,350,350,53.3,31.7,25.7,24.5,20.0,0.142,0.183,0.251,0.301,1,3600.0,806.7,705.5,101.2,863.6,806.7,1083.1,853.0,746.0,107.0,863.6,853.0,1145.3,Tracheophyta; Magnoliopsida
2020,2020-07-25,Lisboa,Cadaval,Cadaval,Vale Canada (CADAVAL),39.2444970003764,-9.10148100005256,Desconhecida,100.0,2020-07-25T17:00,21.9,66,15.3,19.0,0.0,0.0,0.0,0.0,0,1015.4,1003.7,0,0,0,0,0.34,0.9,32.9,46.0,337,340,61.9,29.5,24.9,24.0,19.3,0.092,0.162,0.227,0.302,1,3600.0,491.5,409.3,82.2,776.7,491.5,698.6,568.0,473.0,95.0,776.7,568.0,807.3,Magnoliopsida; Tracheophyta; Pinales
2020,2020-07-25,Lisboa,Lisboa,Campolide,Av. Ceuta (Campolide),38.7314239999983,-9.16580400043064,Desconhecida,57.0,2020-07-25T20:00,20.0,73,15.1,17.9,0.0,0.0,0.0,0.0,0,1014.7,1008.0,0,0,0,0,0.09,0.62,25.9,43.0,358,355,49.7,26.4,26.4,24.4,19.9,0.141,0.182,0.25,0.301,0,1039.07,0.0,0.0,0.0,0.0,0.0,0.0,33.0,16.0,17.0,141.2,33.0,91.7,Tracheophyta; Magnoliopsida; Pinales; Eucalyptus L'Hér.
2020,2020-07-25,Lisboa,Alenquer,Carnota,Casal do Crespo (Santana da Carnota),39.0393639998966,-9.07326099978553,Desconhecida,194.0,2020-07-25T21:00,17.5,85,15.0,15.5,0.0,0.0,0.0,0.0,0,1016.2,993.3,0,0,0,0,0.03,0.3,25.4,47.1,333,341,45.7,24.5,26.5,25.1,19.5,0.081,0.156,0.2,0.22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Magnoliopsida; Vitis vinifera L.; Tracheophyta; Eucalyptus L'Hér.; Olea europaea L.
2020,2020-07-26,Lisboa,Sintra,Pêro Pinheiro,CORTEGAÇA,38.8283299997118,-9.32028000010384,Desconhecida,190.0,2020-07-26T18:00,20.6,73,15.7,18.5,0.0,0.0,0.0,0.0,0,1013.9,991.8,0,0,0,0,0.23,0.65,28.4,40.9,352,354,58.3,26.5,23.2,22.1,18.3,0.114,0.17,0.249,0.342,1,3600.0,303.9,239.2,64.7,690.8,303.9,459.1,385.0,303.0,82.0,690.8,385.0,581.6,Tracheophyta; Magnoliopsida; Pinus pinaster Aiton; Eucalyptus L'Hér.; Vitis vinifera L.; 
2020,2020-07-27,Lisboa,Amadora,Venda Nova,R FONTAINHAS (Rua Francisco Simões Carneiro),38.7509890000025,-9.21544500033061,Desconhecida,83.0,2020-07-27T14:00,26.3,52,15.7,26.5,0.0,0.0,0.0,0.0,0,1016.1,1006.5,0,0,0,0,0.63,1.64,24.5,33.9,340,341,54.0,29.9,24.9,24.2,19.9,0.125,0.187,0.254,0.298,1,3600.0,916.0,817.6,98.4,908.2,916.0,1194.0,940.0,839.0,101.0,908.2,940.0,1225.2,Tracheophyta; 
2020,2020-07-27,Lisboa,Arruda Dos Vinhos,Santiago Dos Velhos,Rua Nova (Carrasqueiro),38.939011999766,-9.11806600001123,Desconhecida,196.0,2020-07-27T15:00,25.4,52,15.0,23.9,0.0,0.0,0.0,0.0,0,1016.3,993.8,0,0,0,0,0.56,1.55,29.8,39.6,333,334,59.4,31.7,25.3,24.9,19.2,0.083,0.157,0.21,0.113,1,3600.0,767.6,628.6,139.0,773.7,767.6,1077.7,812.0,665.0,147.0,773.7,812.0,1140.0,Magnoliopsida; Tracheophyta; Vitis vinifera L.
2020,2020-07-27,Lisboa,Sintra,Pêro Pinheiro,CORTEGAÇA,38.8277799998389,-9.32082999997669,Desconhecida,205.0,2020-07-27T16:00,21.8,74,16.9,20.1,0.0,0.0,0.0,0.0,2,1017.5,993.7,69,77,0,0,0.36,0.68,31.3,43.0,345,346,63.4,26.6,22.5,21.9,18.3,0.113,0.171,0.247,0.342,1,3600.0,607.8,455.6,152.2,663.3,607.8,911.1,667.0,500.0,167.0,663.3,667.0,999.8,Tracheophyta; Magnoliopsida; Pinus pinaster Aiton; Eucalyptus L'Hér.; Vitis vinifera L.; 
2020,2020-07-28,Lisboa,Loures,Loures,Guerreiros (Quinta da Bola),38.8481440003713,-9.20780600017972,Desconhecida,104.0,2020-07-28T06:00,19.1,97,18.6,19.4,0.1,0.1,0.0,0.0,51,1017.3,1005.0,90,100,0,0,0.02,0.06,19.5,34.5,335,340,40.7,21.1,23.9,23.9,19.7,0.118,0.17,0.244,0.314,1,0.0,2.6,0.0,2.6,0.0,0.9,84.8,1.0,0.0,1.0,0.0,1.0,32.5,Magnoliopsida; Quercus suber L.; Tracheophyta; Eucalyptus L'Hér.
2020,2020-07-28,Lisboa,Vila Franca de Xira,Vila Franca de Xira,VILA FRANCA DE XIRA (Ponte Marechal Carmona),38.9553939999474,-8.9821689997779,Desconhecida,0.0,2020-07-28T11:00,26.8,54,16.9,26.7,0.0,0.0,0.0,0.0,0,1017.1,1017.1,0,0,0,0,0.56,1.61,25.2,33.1,341,341,52.6,27.5,25.5,25.6,20.2,0.185,0.286,0.321,0.312,1,3600.0,846.9,728.2,118.7,840.6,846.9,1149.1,799.0,687.0,112.0,840.6,799.0,1084.2,Tracheophyta; ; Magnoliopsida
