year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation2010,2010-02-14,Porto,Vila Nova de Gaia,Oliveira do Douro,Monte da Virgem,41.11258085,-8.597501604999291,NC,206.0,2010-02-14T17:00,8.1,49,-2.0,3.8,0.0,0.0.1,0.0.2,0.0.3,3,1004.1,979.3,85,0,92,100,0.11,0.55,12.6,21.6,87,93,31.7,7.4,5.6,8.5,11.5,0.371,0.382,0.389,0.411,1,3600.0,128.9,47.4,81.6,253.2,128.9.1,262.6,185.0,68.0,117.0,253.2.1,185.0.1,376.8,scientificNames
2010,2010-07-24,Porto,Felgueiras,Vizela (São Jorge),LG. PEDRA MARIA (JUGUEIROS),41.3810043,-8.2521386,NC,187.0,2010-07-24T15:00,30.8,30,11.2,31.5,0.0,0.0,0.0,0.0,0,1019.6,998.4,0,0,0,0,0.67,3.11,10.3,12.6,331,336,28.8,34.5,23.9,20.8,16.8,0.101,0.161,0.25,0.352,1,3600.0,815.2,714.9,100.2,890.9,815.2,1063.6,862.0,756.0,106.0,890.9,862.0,1124.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vitis vinifera L.; Tracheophyta; Magnoliopsida; Pinus pinaster Aiton; Eucalyptus L'Hér.
2010,2010-08-04,Braga,Barcelos,Várzea,L. FRÁS(VARZEA) (POUSA),41.5150147,-8.581877812222526,NC,32.0,2010-08-04T16:00,29.3,42,15.1,27.0,0.0,0.0,0.0,0.0,1,1015.2,1011.5,28,0,0,94,0.61,2.35,31.7,43.8,335,338,55.8,33.9,26.9,23.6,18.7,0.099,0.145,0.225,0.34,1,3600.0,654.2,565.1,89.0,861.5,654.2,871.6,720.0,622.0,98.0,861.5,720.0,959.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pinus pinaster Aiton; Magnoliopsida; Tracheophyta; Eucalyptus L'Hér.
2010,2010-08-07,Porto,Santo Tirso,Sequeiró,R. JARDIM (SEQUEIRO),41.365011,-8.45104189048443,NC,75.0,2010-08-07T23:00,24.6,62,16.9,26.3,0.0,0.0,0.0,0.0,0,1014.0,1005.3,0,0,0,0,0.02,1.18,5.5,7.6,32,45,11.9,26.1,28.2,23.8,18.8,0.114,0.14,0.206,0.342,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Tracheophyta; Vitis vinifera L.
2010,2010-08-06,Porto,Penafiel,Duas Igrejas,Oliveira,41.1864654,-8.2690378,NC,403.0,2010-08-06T18:00,31.1,19,4.7,28.7,0.0,0.0,0.0,0.0,0,1012.1,967.5,0,0,0,0,0.3,3.67,7.5,11.1,17,25,19.4,33.3,26.1,22.3,17.0,0.09,0.146,0.229,0.343,1,3600.0,273.0,218.3,54.8,709.5,273.0,409.0,354.0,283.0,71.0,709.5,354.0,530.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus L'Hér.; Tracheophyta; Magnoliopsida
2010,2010-07-29,Braga,Guimarães,Lordelo,COSTA(LORDELO) (Costa),41.3791763,-8.3806871,NC,197.0,2010-07-29T19:00,30.7,39,15.1,30.8,0.0,0.0,0.0,0.0,0,1012.1,990.0,0,0,0,0,0.22,2.71,11.1,20.5,331,338,27.0,32.7,28.0,22.2,17.2,0.103,0.156,0.241,0.349,1,3600.0,114.7,82.0,32.7,548.7,114.7,198.4,186.0,133.0,53.0,548.7,186.0,321.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Acacia Mill.; Eucalyptus L'Hér.; Magnoliopsida; Vitis vinifera L.
2010,2010-08-14,Aveiro,Santa Maria da Feira,Sanguedo,Boavista,41.0083552,-8.5188259,Desconhecida,158.0,2010-08-14T16:00,29.7,22,5.5,27.6,0.0,0.0,0.0,0.0,0,1013.5,995.6,0,0,0,0,0.57,3.27,12.6,15.8,357,1,28.4,35.2,26.7,24.1,19.4,0.104,0.117,0.157,0.311,1,3600.0,634.3,550.4,83.9,876.3,634.3,837.3,703.0,610.0,93.0,876.3,703.0,928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Magnoliopsida; Eucalyptus L'Hér.
2010,2010-08-04,Porto,Paredes,Rebordosa,AV JOAO PAULO II (VILELA),41.2202567,-8.4112601,NC,216.0,2010-08-04T13:00,31.2,34,13.5,31.8,0.0,0.0,0.0,0.0,0,1015.1,990.8,0,0,0,0,0.75,2.99,17.2,22.1,340,344,29.2,34.6,25.7,22.8,17.8,0.119,0.136,0.202,0.348,1,3600.0,931.8,820.8,111.0,901.7,931.8,1209.5,932.0,821.0,111.0,901.7,932.0,1209.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Pinus pinaster Aiton; Eucalyptus L'Hér.; Tracheophyta; Vitis vinifera L.
2010,2010-08-14,Aveiro,Vale de Cambra,Vila Cova de Perrinho,Vila Cova do Perrinho (Vila Cova),40.88818835,-8.389790117710223,Desconhecida,462.0,2010-08-14T17:00,27.8,22,4.4,25.2,0.0,0.0,0.0,0.0,0,1013.3,961.8,0,0,0,0,0.41,2.9,8.4,10.6,25,28,26.6,31.9,25.4,23.2,18.4,0.102,0.145,0.227,0.343,1,3600.0,451.1,380.7,70.4,819.2,451.1,619.6,532.0,449.0,83.0,819.2,532.0,730.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus L'Hér.; Pinus pinaster Aiton; Tracheophyta
2010,2010-07-24,Porto,Paços de Ferreira,Ferreira,R.CENTRAL (Bairro Cadeia Central do Norte),41.2548209,-8.4432008,NC,342.0,2010-07-24T15:00,29.6,28,8.9,30.8,0.0,0.0,0.0,0.0,0,1019.7,981.2,0,0,0,0,0.62,3.01,3.8,4.7,343,351,18.0,34.0,23.2,20.2,16.1,0.096,0.161,0.25,0.353,1,3600.0,816.0,716.7,99.3,892.6,816.0,1064.2,863.0,758.0,105.0,892.6,863.0,1125.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus L'Hér.; Tracheophyta; Magnoliopsida; Quercus L.; Pinus pinaster Aiton; 
2010,2010-08-08,Porto,Penafiel,Milhundos,L.COMPRA (Compra),41.2142926,-8.2655992,Desconhecida,387.0,2010-08-08T00:00,23.2,53,12.9,23.4,0.0,0.0,0.0,0.0,0,1014.7,970.6,0,0,0,0,0.02,1.35,4.7,3.7,113,119,9.7,23.3,26.5,22.5,17.2,0.09,0.145,0.228,0.342,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vitis vinifera L.; Eucalyptus L'Hér.; Tracheophyta; Magnoliopsida; Quercus L.
