year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,scientificNames
2008,2008-08-25,Beja,Odemira,São Martinho das Amoreiras,MONTE DO BEIRÃO (Barranco do Monte Serra),37.651431,-8.4035724,Desconhecida,212.0,2008-08-25T12:00,25.6,46,13.0,26.6,0.0,0.0,0.0,0.0,0,1016.9,992.6,0,0,0,0,0.6,1.78,11.9,14.7,335,338,31.7,29.9,24.0,23.5,21.1,0.117,0.155,0.195,0.211,1,3600.0,894.8,766.3,128.6,870.0,894.8,1179.5,870.0,745.0,125.0,870.0,870.0,1146.8,Quercus suber L.; Tracheophyta; Eucalyptus L'Hér.; Quercus rotundifolia Lam.; Magnoliopsida
2008,2008-09-12,Beja,Ourique,Santana da Serra,VARGEM REDONDA (Vargens),37.5009807,-8.3012579,NC,186.0,2008-09-12T16:00,25.8,18,-0.3,20.5,0.0,0.0,0.0,0.0,0,1015.7,994.4,0,0,0,0,0.54,2.73,23.3,32.1,9,9,50.0,28.4,23.1,23.3,21.8,0.15,0.151,0.159,0.184,1,3600.0,525.7,446.4,79.3,857.7,525.7,703.1,603.0,512.0,91.0,857.7,603.0,806.5,Tracheophyta; Magnoliopsida; Quercus suber L.; Olea europaea L.; Pinus pinea L.
2008,2008-04-03,Beja,Almodôvar,Rosário,E.N.2 KM  650-8 (ROSÁRIO),37.5261242,-8.062039949999999,NC,290.0,2008-04-03T14:00,24.4,23,1.8,22.1,0.0,0.0,0.0,0.0,0,1017.5,984.3,0,0,0,0,0.64,2.36,15.5,21.0,112,112,34.6,23.2,15.8,13.8,13.8,0.198,0.243,0.243,0.181,1,3600.0,866.7,765.3,101.3,962.0,866.7,1088.9,898.0,793.0,105.0,962.0,898.0,1128.3,Tracheophyta; Quercus suber L.; Quercus rotundifolia Lam.; Pinus pinea L.; Magnoliopsida; Eucalyptus L'Hér.; ; Olea europaea L.
2008,2008-09-30,Beja,Almodôvar,Santa Clara-a-Nova,Monte Sobral,37.4878099,-8.1432608,NC,311.0,2008-09-30T18:00,21.4,62,13.9,21.4,0.0,0.0,0.0,0.0,0,1016.6,980.7,3,0,5,0,0.08,0.97,9.0,17.4,275,277,21.6,21.8,21.0,21.4,21.9,0.343,0.34,0.16,0.176,1,3089.5,25.4,14.4,11.1,164.8,23.1,59.3,85.0,48.0,37.0,300.8,85.0,198.1,Quercus rotundifolia Lam.; Quercus suber L.; Tracheophyta; Magnoliopsida; Pinus pinea L.; Eucalyptus L'Hér.; Pinus pinaster Aiton; Olea europaea L.; 
2008,2008-12-22,Beja,Odemira,São Luís,Hd CORTE PINHEIRO (SÃO LUÍS),37.7185967,-8.6584631,NC,151.0,2008-12-22T15:00,15.9,63,8.8,13.0,0.0,0.0,0.0,0.0,1,1024.4,1006.3,36,9,0,92,0.18,0.68,18.3,25.7,137,137,32.0,14.4,10.2,12.0,17.2,0.23,0.25,0.166,0.189,1,3600.0,252.9,130.8,122.1,385.7,252.9,479.4,290.0,150.0,140.0,385.7,290.0,549.7,Tracheophyta; Eucalyptus L'Hér.
2008,2008-06-07,Beja,Mértola,Corte do Pinto,HERDADE DA EIRA QUEIMADA. (HERDADE),37.7030022,-7.480656,Desconhecida,162.0,2008-06-07T14:00,29.9,24,7.4,30.1,0.0,0.0,0.0,0.0,0,1014.6,996.3,0,0,0,0,0.74,3.2,10.5,13.7,356,358,23.8,31.3,22.5,18.1,15.8,0.181,0.234,0.237,0.205,1,3600.0,936.0,818.8,117.2,900.4,936.0,1207.5,966.0,845.0,121.0,900.4,966.0,1246.2,Tracheophyta; Quercus rotundifolia Lam.; Olea europaea L.; Magnoliopsida
2008,2008-10-05,Beja,Barrancos,Barrancos,CONTENDA ESPANHOLA - ESPANHA (BARRANCOS),38.1544546,-7.052727940498544,NC,210.0,2008-10-05T12:00,23.7,32,6.1,23.8,0.0,0.0,0.0,0.0,0,1019.3,995.0,0,0,0,0,0.47,1.99,1.5,1.5,315,315,13.3,24.3,18.4,21.4,23.0,0.222,0.234,0.169,0.21,1,3600.0,760.9,659.7,101.3,906.2,760.9,996.3,744.0,645.0,99.0,906.2,744.0,974.1,Quercus rotundifolia Lam.
2008,2008-11-15,Beja,Mértola,Santana de Cambas,Formoa,37.5543729,-7.5402563,NC,43.0,2008-11-15T20:00,11.8,65,5.5,9.3,0.0,0.0,0.0,0.0,0,1023.5,1018.2,0,0,0,0,0.03,0.48,9.2,21.5,51,69,17.3,12.2,14.5,16.8,21.8,0.261,0.274,0.225,0.246,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Magnoliopsida; Tracheophyta; Quercus rotundifolia Lam.
2008,2008-11-19,Beja,Odemira,Longueira/Almograve,HERDADE DOS NASCEDIOS (ALMACEDA),37.65422555,-8.756739037920543,NC,49.0,2008-11-19T11:00,15.4,50,5.1,10.7,0.0,0.0,0.0,0.0,0,1018.1,1012.2,0,0,0,0,0.26,0.87,23.4,30.8,61,63,41.8,15.0,12.9,15.5,19.8,0.11,0.159,0.141,0.206,1,3600.0,485.6,401.6,84.0,810.3,485.6,694.2,445.0,368.0,77.0,810.3,445.0,636.2,Eucalyptus L'Hér.; Tracheophyta; Magnoliopsida; Quercus suber L.
2008,2008-04-12,Beja,Castro Verde,Castro Verde,MATA DO FERRAGUDO (Mina do Ferragudo e Filipeja),37.7019332,-8.0846102,NC,244.0,2008-04-12T16:00,15.3,44,3.0,11.7,0.0,0.0,0.0,0.0,2,1021.8,992.8,61,8,89,2,0.29,0.98,13.8,18.1,313,314,31.3,16.7,13.8,14.5,13.9,0.319,0.313,0.218,0.178,1,3600.0,418.3,200.3,218.0,345.9,418.3,788.4,472.0,226.0,246.0,345.9,472.0,889.6,Tracheophyta; Magnoliopsida
2008,2008-09-26,Beja,Odemira,Pereiras-Gare,PONTE MOURATES (Barranco da Ponte),37.42689505,-8.439478865980444,NC,174.0,2008-09-26T16:00,24.8,46,12.5,24.8,0.0,0.0,0.0,0.0,1,1016.1,996.1,23,4,33,0,0.27,1.69,5.2,6.0,236,237,17.3,28.6,23.5,23.3,22.5,0.184,0.153,0.153,0.172,1,3600.0,320.8,241.4,79.3,533.2,320.8,616.6,376.0,283.0,93.0,533.2,376.0,722.7,Quercus suber L.; Magnoliopsida; Tracheophyta
2008,2008-04-11,Beja,Alvito,Alvito,CANAL DE REGA (ALVITO),38.2342773,-7.988937271313924,NC,147.0,2008-04-11T16:00,15.1,44,3.0,10.4,0.0,0.0,0.0,0.0,2,1015.5,998.0,61,20,71,0,0.24,0.96,21.3,31.0,321,322,49.3,16.3,14.7,15.2,14.3,0.385,0.387,0.307,0.283,1,2647.57,254.2,85.0,169.2,148.3,254.2,781.5,287.0,96.0,191.0,148.3,287.0,882.2,Tracheophyta; Olea europaea L.; Vitis vinifera L.
