year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation2010,2010-02-14,Porto,Vila Nova de Gaia,Oliveira do Douro,Monte da Virgem,41.11258085,-8.597501604999291,NC,206.0,2010-02-14T17:00,8.1,49,-2.0,3.8,0.0,0.0.1,0.0.2,0.0.3,3,1004.1,979.3,85,0,92,100,0.11,0.55,12.6,21.6,87,93,31.7,7.4,5.6,8.5,11.5,0.371,0.382,0.389,0.411,1,3600.0,128.9,47.4,81.6,253.2,128.9.1,262.6,185.0,68.0,117.0,253.2.1,185.0.1,376.8,scientificNames
2010,2010-07-25,Porto,Penafiel,Santa Marta,Portela do Monte,41.2039992,-8.2522895,Desconhecida,406.0,2010-07-25T01:00,17.7,64,10.8,16.6,0.0,0.0,0.0,0.0,0,1018.4,971.2,0,0,0,0,0.03,0.72,9.1,11.4,83,55,18.0,19.4,23.4,20.0,15.7,0.092,0.164,0.254,0.354,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus L'Hér.; Tracheophyta; Magnoliopsida
2010,2010-08-04,Lisboa,Sintra,São João das Lampas,SAMARRA - CAMINHO DO CASTELO (PNSC) (Praia da Samarra),38.8815463,-9.405697273499548,Desconhecida,122.0,2010-08-04T17:00,23.4,61,15.3,21.2,0.0,0.0,0.0,0.0,0,1013.3,999.2,0,0,0,0,0.37,1.13,27.9,38.6,349,351,49.7,32.1,25.8,23.1,19.7,0.071,0.165,0.237,0.353,1,3600.0,481.2,404.7,76.5,794.5,481.2,676.9,560.0,471.0,89.0,794.5,560.0,787.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Magnoliopsida; Pinus pinaster Aiton; Pinus pinea L.; Vitis vinifera L.; Pinales; Olea europaea L.; 
2010,2010-08-03,Aveiro,Águeda,Macinhata do Vouga,I C 2 (MACINHATA DO VOUGA),40.6553986,-8.4535347,Desconhecida,53.0,2010-08-03T02:00,20.4,68,14.3,19.6,0.0,0.0,0.0,0.0,0,1015.2,1009.0,3,0,0,10,0.06,0.77,15.1,26.6,1,9,23.4,21.1,25.9,23.7,19.2,0.065,0.09,0.138,0.258,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Magnoliopsida; Eucalyptus L'Hér.; Pinus pinaster Aiton
2010,2010-07-30,Braga,Celorico de Basto,Ribas,L. (RIBAS) (São Clemente),41.4568185,-8.017551136386082,NC,362.0,2010-07-30T13:00,31.6,32,12.7,34.3,0.0,0.0,0.0,0.0,0,1012.6,972.5,0,0,0,0,0.7,3.18,4.1,4.8,142,138,23.8,35.2,26.1,21.9,16.6,0.095,0.151,0.237,0.347,1,3600.0,936.4,828.5,107.9,902.9,936.4,1217.6,937.0,829.0,108.0,902.9,937.0,1218.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Tracheophyta; Vitis vinifera L.; Eucalyptus L'Hér.; Pinus pinaster Aiton
2010,2010-08-30,Porto,Lousada,Silvares,Mouta,41.2870545,-8.2796897,NC,316.0,2010-08-30T13:00,32.4,25,9.7,33.1,0.0,0.0,0.0,0.0,0,1014.1,979.0,0,0,0,0,0.69,3.67,8.3,10.4,92,92,26.3,33.4,24.1,22.3,19.4,0.107,0.138,0.204,0.326,1,3600.0,865.2,764.6,100.7,910.7,865.2,1126.5,868.0,767.0,101.0,910.7,868.0,1130.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Vitis vinifera L.; Magnoliopsida; Pinus pinaster Aiton
2010,2010-08-05,Porto,Gondomar,São Pedro da Cova,LG DE GENS (SÃO PEDRO DA COVA),41.146305850000005,-8.513812231973976,NC,128.0,2010-08-05T20:00,25.0,44,12.1,23.1,0.0,0.0,0.0,0.0,0,1012.1,997.4,0,0,0,0,0.16,1.76,17.5,30.2,346,351,31.0,28.4,27.3,23.5,18.7,0.113,0.137,0.203,0.348,0,526.83,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,12.0,120.0,24.0,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Eucalyptus L'Hér.; Tracheophyta; Vitis vinifera L.; Pinus pinaster Aiton
2010,2010-08-14,Leiria,Pombal,Pombal,Cavadinha,39.9231655,-8.6876461,Desconhecida,133.0,2010-08-14T15:00,29.2,28,8.9,27.0,0.0,0.0,0.0,0.0,0,1013.3,998.2,0,0,0,0,0.69,2.92,22.7,29.6,340,344,41.8,37.7,25.5,23.2,19.4,0.049,0.059,0.083,0.201,1,3600.0,779.3,679.7,99.6,887.4,779.3,1021.0,829.0,723.0,106.0,887.4,829.0,1086.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus L'Hér.; Olea europaea L.; Tracheophyta; Magnoliopsida; Pinus pinaster Aiton
2010,2010-07-25,Setúbal,Palmela,Quinta do Anjo,PORTAIS DA ARRÁBIDA (Portal Branco),38.5674568,-8.9418673,NC,95.0,2010-07-25T12:00,34.0,20,8.2,34.9,0.0,0.0,0.0,0.0,0,1014.9,1004.2,0,0,0,0,0.74,4.24,6.8,8.7,360,7,20.9,37.8,25.6,22.3,19.0,0.056,0.059,0.089,0.206,1,3600.0,960.6,846.4,114.2,906.8,960.6,1237.3,934.0,823.0,111.0,906.8,934.0,1203.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vitis vinifera L.; Tracheophyta; Olea europaea L.; Quercus suber L.
2010,2010-07-29,Braga,Amares,Paranhos,MONTE S. PEDRO (PARANHOS) (Devesa do Monte),41.6717298,-8.3455128,NC,384.0,2010-07-29T14:00,32.9,34,14.7,34.7,0.0,0.0,0.0,0.0,0,1014.9,972.5,0,0,0,0,0.74,3.32,12.4,16.3,17,22,37.4,36.8,25.9,21.0,16.1,0.099,0.164,0.257,0.356,1,3600.0,891.6,785.5,106.1,894.8,891.6,1164.6,916.0,807.0,109.0,894.8,916.0,1196.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Eucalyptus L'Hér.; Tracheophyta; Pinus pinaster Aiton; Quercus L.; 
2010,2010-08-01,Braga,Braga,Adaúfe,L. (ADAUFE) (ADAÚFE),41.5974172,-8.41330385241841,NC,76.0,2010-08-01T16:00,29.4,44,15.9,29.4,0.0,0.0,0.0,0.0,0,1013.7,1005.0,0,0,0,1,0.57,2.29,19.0,25.2,323,326,41.8,34.2,27.2,23.4,18.1,0.099,0.147,0.23,0.343,1,3600.0,649.5,548.5,101.0,828.7,649.5,878.8,714.0,603.0,111.0,828.7,714.0,966.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Tracheophyta; Eucalyptus L'Hér.; Pinus pinaster Aiton
2010,2010-08-14,Porto,Marco de Canaveses,Várzea Da Ovelha E Aliviada,SAO MARTINHO (BANHO E CARVALHOSA),41.2032344,-8.109539938438008,Desconhecida,176.0,2010-08-14T15:00,28.8,23,5.8,28.3,0.0,0.0,0.0,0.0,0,1014.3,994.3,0,0,0,0,0.62,3.04,7.8,9.9,56,57,25.9,33.6,25.7,23.9,19.0,0.102,0.143,0.22,0.338,1,3600.0,786.5,692.6,94.0,917.0,786.5,1006.8,837.0,737.0,100.0,917.0,837.0,1071.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Pinus pinaster Aiton; Magnoliopsida; Quercus L.
2010,2010-08-08,Aveiro,Santa Maria da Feira,Guisande,Estoze,40.9754617,-8.4845179,Desconhecida,218.0,2010-08-08T09:00,27.3,49,15.5,27.8,0.0,0.0,0.0,0.0,0,1015.9,991.1,5,0,0,16,0.35,1.86,8.9,11.3,212,207,20.9,28.2,26.1,23.3,18.5,0.103,0.117,0.165,0.316,1,3600.0,544.5,447.2,97.3,746.0,544.5,797.3,470.0,386.0,84.0,746.0,470.0,688.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus L'Hér.; Tracheophyta; Pinales
2010,2010-08-01,Faro,Albufeira,Paderne,CENTIEIRA,37.1636231,-8.2070854,Desconhecida,50.0,2010-08-01T11:00,30.2,44,16.5,33.7,0.0,0.0,0.0,0.0,0,1014.9,1009.2,0,0,0,0,0.58,2.42,2.9,2.8,240,230,20.2,35.6,28.8,26.7,21.6,0.105,0.135,0.175,0.266,1,3600.0,847.7,698.3,149.4,798.3,847.7,1161.3,800.0,659.0,141.0,798.3,800.0,1095.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Tracheophyta; Vitis vinifera L.; Olea europaea L.; Ceratonia siliqua L.; Quercus suber L.; Pinus pinea L.; 
2010,2010-08-02,Setúbal,Seixal,Fernão Ferro,E.N.-378 - FLOR DA MATA (CORROIOS),38.5730422,-9.0823756,NC,62.0,2010-08-02T01:00,18.3,85,15.7,16.2,0.0,0.0,0.0,0.0,0,1016.2,1008.8,3,3,0,0,0.04,0.32,28.0,40.7,347,349,45.7,20.0,25.3,23.6,20.0,0.052,0.067,0.112,0.225,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta
2010,2010-08-30,Porto,Amarante,Mancelos,RUA DA CARVALHA - Pidre,41.2894833,-8.155317,Desconhecida,471.0,2010-08-30T16:00,32.6,24,9.4,32.3,0.0,0.0,0.0,0.0,0,1013.0,961.3,0,0,0,0,0.46,3.73,3.9,5.0,56,60,18.0,34.6,24.6,21.7,18.6,0.106,0.137,0.198,0.323,1,3600.0,549.6,472.3,77.2,843.2,549.6,751.7,619.0,532.0,87.0,843.2,619.0,846.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Magnoliopsida; Eucalyptus L'Hér.; Pinus pinaster Aiton; Vitis vinifera L.; 
2010,2010-08-03,Lisboa,Sintra,Pêro Pinheiro,CSL GOSMOS (Casal dos Gosmos),38.83977325,-9.319917216660787,NC,145.0,2010-08-03T01:00,18.1,86,15.7,16.8,0.0,0.0,0.0,0.0,0,1015.8,998.7,0,0,0,0,0.02,0.29,21.7,34.2,345,348,35.6,19.5,22.4,22.0,18.8,0.122,0.174,0.24,0.338,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Magnoliopsida; Pinus pinaster Aiton; Eucalyptus L'Hér.; Vitis vinifera L.; 
2010,2010-07-17,Braga,Guimarães,Abação (são Tomé),DEVESA ESCURA(ABAÇAO) (Devesa),41.411135,-8.26772784021524,NC,440.0,2010-07-17T20:00,24.2,48,12.6,24.1,0.0,0.0,0.0,0.0,0,1018.7,968.7,0,0,0,0,0.07,1.56,6.9,9.4,321,337,15.1,24.8,22.0,19.3,15.0,0.117,0.176,0.266,0.359,1,2013.68,0.0,0.0,0.0,0.0,0.0,0.0,49.0,29.0,20.0,235.9,49.0,110.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus L'Hér.; Tracheophyta; Magnoliopsida; Pinales; Pinus pinaster Aiton
2010,2010-08-05,Lisboa,Sintra,Rio de Mouro,MATA DOS VIEIRAS (Casal do Pinhal),38.7579749,-9.3492792,Desconhecida,134.0,2010-08-05T20:00,20.0,70,14.4,17.4,0.0,0.0,0.0,0.0,0,1011.7,996.0,1,1,0,0,0.1,0.7,27.7,43.4,347,351,44.6,22.9,23.7,22.0,19.0,0.121,0.173,0.238,0.337,0,420.95,0.0,0.0,0.0,0.0,0.0,0.0,22.0,11.0,11.0,110.4,22.0,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Magnoliopsida; Pinales; 
2010,2010-08-03,Aveiro,Albergaria-a-Velha,Alquerubim,Fial,40.6415169,-8.510111,Desconhecida,66.0,2010-08-03T15:00,33.6,24,10.4,31.8,0.0,0.0,0.0,0.0,0,1015.3,1007.9,0,0,0,0,0.79,3.95,23.1,29.7,337,343,39.2,39.6,26.2,23.3,19.0,0.06,0.079,0.122,0.242,1,3600.0,795.4,697.3,98.1,884.4,795.4,1047.4,843.0,739.0,104.0,884.4,843.0,1110.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Eucalyptus L'Hér.; Tracheophyta; Pinus pinaster Aiton; 
2010,2010-08-03,Lisboa,Sintra,Rio de Mouro,R AGOSTINHO DA SILVA - VARGE MONDAR (Algueirão-Mem Martins),38.7837672,-9.3373017,NC,182.0,2010-08-03T03:00,17.7,86,15.4,17.7,0.0,0.0,0.0,0.0,0,1014.8,993.4,0,0,0,0,0.01,0.28,12.6,24.9,336,346,21.6,18.9,21.8,21.7,18.5,0.122,0.174,0.24,0.338,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Magnoliopsida; Pinales; 
