year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation2010,2010-02-14,Porto,Vila Nova de Gaia,Oliveira do Douro,Monte da Virgem,41.11258085,-8.597501604999291,NC,206.0,2010-02-14T17:00,8.1,49,-2.0,3.8,0.0,0.0.1,0.0.2,0.0.3,3,1004.1,979.3,85,0,92,100,0.11,0.55,12.6,21.6,87,93,31.7,7.4,5.6,8.5,11.5,0.371,0.382,0.389,0.411,1,3600.0,128.9,47.4,81.6,253.2,128.9.1,262.6,185.0,68.0,117.0,253.2.1,185.0.1,376.8,scientificNames
2010,2010-09-13,Porto,Marco de Canaveses,Várzea do Douro,Picoto,41.0738874,-8.266772,Desconhecida,119.0,2010-09-13T01:00,22.9,49,11.7,20.2,0.0,0.0,0.0,0.0,0,1019.2,1005.3,0,0,0,0,0.15,1.42,22.3,39.6,88,91,42.1,21.6,23.8,22.5,21.2,0.156,0.148,0.2,0.322,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus L'Hér.; Tracheophyta; Vitis vinifera L.; Pinus pinaster Aiton; Magnoliopsida; Quercus L.
2010,2010-09-13,Viseu,Vila Nova de Paiva,Fráguas,SRA DA PENHA,40.8522085,-7.7289147,Desconhecida,794.0,2010-09-13T07:00,15.1,73,10.3,13.1,0.0,0.0,0.0,0.0,0,1023.3,932.2,1,0,1,0,0.05,0.46,13.8,23.5,57,61,32.0,17.6,21.5,20.7,18.8,0.141,0.136,0.187,0.329,1,1108.01,72.8,37.5,35.3,246.0,44.7,206.1,33.0,17.0,16.0,150.9,33.0,93.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Magnoliopsida; Pinus pinaster Aiton; Quercus L.
2010,2010-10-22,Vila Real,Ribeira de Pena,Cerva,Mourão,41.4754995,-7.8049279,NC,591.0,2010-10-22T15:00,16.5,58,8.3,15.0,0.0,0.0,0.0,0.0,3,1018.7,950.5,100,58,81,100,0.17,0.78,7.0,9.4,235,238,22.3,16.3,12.8,14.8,18.8,0.273,0.296,0.28,0.316,1,1611.37,227.9,48.6,179.3,113.7,227.9,590.2,258.0,55.0,203.0,113.7,258.0,668.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Pinus pinaster Aiton; Tracheophyta
2010,2010-10-28,Bragança,Mogadouro,Meirinhos,MEIRINHOS,41.2651857,-6.8361448,NC,533.0,2010-10-28T10:00,15.8,51,5.6,14.3,0.0,0.0,0.0,0.0,0,1023.3,961.2,11,0,19,0,0.21,0.89,3.2,4.5,117,119,11.9,14.4,12.0,14.6,19.1,0.245,0.266,0.216,0.314,1,3600.0,450.7,373.0,77.8,801.0,450.7,645.3,394.0,326.0,68.0,801.0,394.0,564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olea europaea L.; Tracheophyta; Eucalyptus L'Hér.; Magnoliopsida; Pinales
2010,2010-10-27,Viseu,Viseu,Couto de Cima,Portela,40.6813155,-8.019941,Desconhecida,474.0,2010-10-27T11:00,17.1,44,4.7,15.1,0.0,0.0,0.0,0.0,1,1026.1,970.7,29,0,0,95,0.27,1.09,4.7,6.5,86,87,17.6,15.1,12.2,15.6,19.4,0.222,0.26,0.241,0.301,1,3600.0,511.2,351.9,159.3,634.8,511.2,768.0,475.0,327.0,148.0,634.8,475.0,713.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pinus pinaster Aiton; Magnoliopsida; Tracheophyta
2010,2010-09-13,Porto,Felgueiras,Várzea,Telheira,41.36053175,-8.201062100378962,NC,289.0,2010-09-13T10:00,24.4,46,11.9,22.4,0.0,0.0,0.0,0.0,0,1022.1,988.8,0,0,0,0,0.41,1.66,17.7,24.5,94,94,45.7,24.1,21.9,21.6,20.2,0.153,0.153,0.191,0.315,1,3600.0,616.2,519.2,96.9,811.0,616.2,865.2,553.0,466.0,87.0,811.0,553.0,776.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Eucalyptus L'Hér.; Tracheophyta; Pinus pinaster Aiton; Vitis vinifera L.; Castanea sativa Mill.; Quercus L.; Olea europaea L.; Acacia Mill.; Pinales; 
2010,2010-10-23,Porto,Baião,Santa Marinha do Zêzere,LUG. REBEL (TEIXEIRA),41.1418377,-7.9500623,Desconhecida,317.0,2010-10-23T00:00,11.8,90,10.2,11.2,0.0,0.0,0.0,0.0,0,1020.2,982.3,16,13,8,0,0.0,0.14,4.7,4.0,58,10,8.6,10.3,13.5,15.6,19.5,0.257,0.284,0.258,0.311,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Magnoliopsida; Eucalyptus L'Hér.; Vitis vinifera L.
2010,2010-10-23,Bragança,Mogadouro,Meirinhos,MEIRINHOS,41.2651857,-6.8361448,NC,533.0,2010-10-23T14:00,17.5,55,8.3,15.8,0.0,0.0,0.0,0.0,0,1017.6,956.2,13,3,0,35,0.32,0.9,8.9,11.8,297,297,23.0,18.0,13.0,14.9,19.5,0.264,0.282,0.215,0.315,1,3600.0,525.7,445.3,80.5,848.4,525.7,725.5,562.0,476.0,86.0,848.4,562.0,775.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olea europaea L.; Tracheophyta; Eucalyptus L'Hér.; Magnoliopsida; Pinales
2010,2010-09-25,Vila Real,Boticas,Covas do Barroso,Covas (COVAS DO BARROSO),41.644109,-7.7586072,NC,944.0,2010-09-25T17:00,15.6,51,5.4,12.4,0.0,0.0,0.0,0.0,0,1013.8,907.7,3,3,0,0,0.19,0.87,14.0,19.7,18,21,34.6,18.5,16.1,17.7,17.6,0.222,0.164,0.228,0.335,1,3600.0,223.0,171.0,52.0,672.1,223.0,346.1,300.0,230.0,70.0,672.1,300.0,465.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Pinus pinaster Aiton; Tracheophyta
2010,2010-09-13,Santarém,Vila Nova da Barquinha,Praia do Ribatejo,Madeiras,39.4830378,-8.356922,NC,89.0,2010-09-13T11:00,29.7,36,13.0,29.9,0.0,0.0,0.0,0.0,0,1021.3,1011.1,0,0,0,0,0.54,2.68,10.8,13.4,127,126,28.1,34.1,26.5,24.8,23.0,0.045,0.06,0.09,0.205,1,3600.0,739.3,634.9,104.4,842.0,739.3,1018.9,694.0,596.0,98.0,842.0,694.0,956.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus L'Hér.; Magnoliopsida; Olea europaea L.; Tracheophyta; Vitis vinifera L.; Pinus pinaster Aiton; 
