year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation2010,2010-02-14,Porto,Vila Nova de Gaia,Oliveira do Douro,Monte da Virgem,41.11258085,-8.597501604999291,NC,206.0,2010-02-14T17:00,8.1,49,-2.0,3.8,0.0,0.0.1,0.0.2,0.0.3,3,1004.1,979.3,85,0,92,100,0.11,0.55,12.6,21.6,87,93,31.7,7.4,5.6,8.5,11.5,0.371,0.382,0.389,0.411,1,3600.0,128.9,47.4,81.6,253.2,128.9.1,262.6,185.0,68.0,117.0,253.2.1,185.0.1,376.8,scientificNames
2010,2010-07-28,Braga,Celorico de Basto,Arnóia,CASTELO(ARNOIA) (Castelo),41.39054365,-8.006846020187858,NC,220.0,2010-07-28T14:00,36.1,22,11.2,37.2,0.0,0.0,0.0,0.0,0,1015.9,991.6,0,0,0,0,0.78,4.63,9.5,11.4,281,283,25.6,39.2,27.1,22.2,17.3,0.093,0.16,0.248,0.352,1,3600.0,902.0,798.9,103.1,907.4,902.0,1167.9,927.0,821.0,106.0,907.4,927.0,1200.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Pinus pinaster Aiton; Magnoliopsida
2010,2010-07-28,Aveiro,Castelo de Paiva,Fornos,Varzielas (Varziela),41.0548278,-8.2575092,Desconhecida,135.0,2010-07-28T11:00,35.0,26,12.9,36.7,0.0,0.0,0.0,0.0,0,1016.0,1000.9,0,0,0,0,0.65,4.15,5.9,7.6,191,183,16.6,33.9,26.2,22.3,17.8,0.101,0.16,0.25,0.353,1,3600.0,861.6,755.9,105.7,879.3,861.6,1140.2,815.0,715.0,100.0,879.3,815.0,1078.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus L'Hér.; Vitis vinifera L.; Pinus pinaster Aiton; Magnoliopsida; Tracheophyta
2010,2010-07-02,Lisboa,Azambuja,Maçussa,Maçussa,39.19444745,-8.868368062682613,Desconhecida,55.0,2010-07-02T12:00,25.3,54,15.2,26.3,0.0,0.0,0.0,0.0,0,1014.7,1008.3,14,0,17,11,0.54,1.5,13.7,17.1,337,338,39.2,30.3,24.1,22.4,17.8,0.088,0.179,0.258,0.326,1,3600.0,802.3,545.8,256.5,574.7,802.3,1256.6,782.0,532.0,250.0,574.7,782.0,1224.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Tracheophyta; Vitis vinifera L.; Pinus pinea L.; Eucalyptus L'Hér.
2010,2010-06-20,Aveiro,Aveiro,Requeixo,Rua da Azenha (Taipa),40.5916502,-8.5303964,Desconhecida,30.0,2010-06-20T14:00,26.4,43,12.6,27.2,0.0,0.0,0.0,0.0,0,1014.6,1011.1,0,0,0,0,0.64,1.98,13.8,17.2,340,344,29.9,28.6,20.7,18.4,15.7,0.116,0.185,0.178,0.275,1,3600.0,888.3,754.1,134.3,829.8,888.3,1203.7,913.0,775.0,138.0,829.8,913.0,1237.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus L'Hér.; Tracheophyta
2010,2010-07-28,Porto,Penafiel,Santiago de Subarrifana,Cruzeiro,41.2176556,-8.2949441,Desconhecida,154.0,2010-07-28T15:00,35.9,25,12.8,37.0,0.0,0.0,0.0,0.0,0,1015.4,998.3,0,0,0,0,0.73,4.44,10.5,12.7,276,277,27.4,38.1,27.4,22.1,17.5,0.111,0.151,0.232,0.352,1,3600.0,804.1,706.8,97.3,887.4,804.1,1056.5,851.0,748.0,103.0,887.4,851.0,1118.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Eucalyptus L'Hér.; Vitis vinifera L.
2010,2010-07-30,Lisboa,Sintra,Mira-sintra,R 1º DE MAIO - MIRA SINTRA (Ribeira de Sintra),38.78413805,-9.301270661479826,Desconhecida,170.0,2010-07-30T14:00,25.2,61,17.1,27.9,0.0,0.0,0.0,0.0,0,1012.0,992.5,0,0,0,0,0.61,1.27,13.6,16.4,302,303,34.6,30.4,24.1,21.9,18.3,0.12,0.176,0.242,0.339,1,3600.0,922.8,813.7,109.1,906.9,922.8,1190.6,947.0,835.0,112.0,906.9,947.0,1221.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Magnoliopsida; Pinales
2010,2010-07-28,Lisboa,Sintra,Almargem do Bispo,Albogas,38.8535566,-9.2574424,NC,226.0,2010-07-28T15:00,27.1,54,17.1,29.3,0.0,0.0,0.0,0.0,0,1015.1,989.4,0,0,0,0,0.59,1.64,13.4,16.3,264,262,31.7,38.0,27.1,22.4,18.7,0.083,0.167,0.239,0.347,1,3600.0,798.9,697.7,101.2,858.2,798.9,1078.5,845.0,738.0,107.0,858.2,845.0,1140.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Magnoliopsida; Pinus pinaster Aiton; Eucalyptus L'Hér.; Vitis vinifera L.; 
2010,2010-07-28,Porto,Lousada,Torno,Soutelo,41.2942168,-8.2110968,NC,248.0,2010-07-28T16:00,34.9,25,12.0,34.8,0.0,0.0,0.0,0.0,0,1015.4,987.9,0,0,0,0,0.64,4.2,11.7,14.9,288,290,29.5,38.3,27.6,21.9,17.0,0.091,0.156,0.245,0.351,1,3600.0,662.0,574.5,87.4,858.0,662.0,888.2,727.0,631.0,96.0,858.0,727.0,975.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Vitis vinifera L.; Eucalyptus L'Hér.; Pinus pinaster Aiton
2010,2010-07-27,Porto,Valongo,Alfena,RUA D. MANUEL II (Rua das Tulipas),41.237635,-8.5277489,NC,91.0,2010-07-27T16:00,35.5,24,11.6,35.5,0.0,0.0,0.0,0.0,0,1013.1,1003.0,0,0,0,0,0.63,4.41,10.2,12.6,321,323,17.6,38.4,28.0,22.3,18.0,0.104,0.147,0.228,0.351,1,3600.0,664.5,576.0,88.4,854.6,664.5,894.0,729.0,632.0,97.0,854.6,729.0,980.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Eucalyptus L'Hér.; Pinus pinaster Aiton; Magnoliopsida
2010,2010-06-25,Lisboa,Sintra,Agualva,ALTO DAS LOPAS (Alto),38.7740235,-9.2935542,Desconhecida,156.0,2010-06-25T18:00,20.0,68,13.9,18.5,0.0,0.0,0.0,0.0,0,1013.2,995.0,1,0,1,0,0.24,0.74,19.2,24.9,320,321,34.2,24.1,21.4,18.5,16.4,0.147,0.216,0.276,0.35,1,3600.0,318.7,251.9,66.8,676.1,318.7,493.2,396.0,313.0,83.0,676.1,396.0,612.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Magnoliopsida; 
