year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation2010,2010-02-14,Porto,Vila Nova de Gaia,Oliveira do Douro,Monte da Virgem,41.11258085,-8.597501604999291,NC,206.0,2010-02-14T17:00,8.1,49,-2.0,3.8,0.0,0.0.1,0.0.2,0.0.3,3,1004.1,979.3,85,0,92,100,0.11,0.55,12.6,21.6,87,93,31.7,7.4,5.6,8.5,11.5,0.371,0.382,0.389,0.411,1,3600.0,128.9,47.4,81.6,253.2,128.9.1,262.6,185.0,68.0,117.0,253.2.1,185.0.1,376.8,scientificNames
2010,2010-08-07,Porto,Baião,Santa Cruz do Douro,Tapada,41.124492,-8.0130669,NC,449.0,2010-08-07T04:00,17.3,40,3.7,14.1,0.0,0.0,0.0,0.0,0,1014.6,962.7,0,0,0,0,0.08,1.18,11.2,16.5,84,80,26.3,19.1,24.9,22.6,17.4,0.116,0.137,0.204,0.348,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Pinus pinaster Aiton; Vitis vinifera L.; Quercus L.; Tracheophyta; Eucalyptus L'Hér.; Olea europaea L.; 
2010,2010-08-12,Aveiro,Espinho,Silvalde,Rua do Gulhe (Rua do Rameiro),40.9903511,-8.6407154,Desconhecida,8.0,2010-08-12T09:00,22.5,75,18.0,22.2,0.0,0.0,0.0,0.0,2,1019.0,1018.1,60,67,0,0,0.22,0.67,22.3,29.9,339,342,37.4,25.1,26.4,25.0,20.1,0.089,0.117,0.173,0.314,1,3600.0,373.2,217.4,155.8,369.3,373.2,784.2,321.0,187.0,134.0,369.3,321.0,674.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta
2010,2010-08-11,Viseu,Viseu,Povolide,Povolide,40.6682322,-7.79437530060312,Desconhecida,470.0,2010-08-11T12:00,30.9,14,0.5,29.9,0.0,0.0,0.0,0.0,0,1019.1,966.9,0,0,0,0,0.7,3.83,7.7,9.8,323,324,23.8,36.8,27.7,24.9,19.0,0.082,0.152,0.234,0.344,1,3600.0,936.4,830.6,105.8,929.4,936.4,1190.0,912.0,809.0,103.0,929.4,912.0,1159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Tracheophyta; Vitis vinifera L.; Olea europaea L.
2010,2010-08-16,Porto,Valongo,Campo,ALTO DA MINA (Alto da Fonte),41.1773425,-8.4625916,NC,117.0,2010-08-16T16:00,30.6,28,10.0,29.4,0.0,0.0,0.0,0.0,0,1015.7,1002.4,0,0,0,0,0.56,3.15,12.6,16.1,336,340,24.5,35.4,26.7,24.1,19.7,0.103,0.137,0.199,0.336,1,3600.0,602.0,511.0,91.0,822.6,602.0,828.7,668.0,567.0,101.0,822.6,668.0,919.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Tracheophyta; Quercus suber L.; Vitis vinifera L.
2010,2010-08-15,Viseu,Tarouca,Tarouca,STA HELENA (SANTA HELENA),41.0015859,-7.7952714,Desconhecida,1092.0,2010-08-15T16:00,24.5,28,4.7,23.2,0.0,0.0,0.0,0.0,0,1014.5,896.3,0,0,0,0,0.47,2.21,6.0,7.2,335,333,19.4,30.3,21.5,19.9,15.2,0.109,0.14,0.213,0.342,1,3600.0,617.5,534.7,82.8,862.7,617.5,826.5,686.0,594.0,92.0,862.7,686.0,918.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Magnoliopsida; Pinus pinaster Aiton; Pinales; Castanea sativa Mill.; 
2010,2010-08-16,Braga,Fafe,Estorãos,CABECEIROS (ESTORÃOS) (Cabeceiros),41.50132635,-8.116649318118263,NC,661.0,2010-08-16T18:00,27.0,28,7.0,26.2,0.0,0.0,0.0,0.0,0,1016.3,943.1,1,0,1,0,0.17,2.56,0.4,1.1,90,72,15.8,30.3,24.2,21.6,17.0,0.097,0.15,0.234,0.345,1,3600.0,229.1,174.6,54.5,644.0,229.1,361.7,307.0,234.0,73.0,644.0,307.0,484.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Magnoliopsida
2010,2010-08-16,Vila Real,Ribeira de Pena,Limões,LIMÕES,41.45188935,-7.828577550000002,NC,478.0,2010-08-16T13:00,27.0,31,8.5,27.2,0.0,0.0,0.0,0.0,0,1017.0,963.4,0,0,0,0,0.66,2.46,10.1,13.4,94,96,38.9,31.2,23.8,22.7,18.0,0.098,0.146,0.228,0.342,1,3600.0,913.2,809.4,103.8,919.0,913.2,1175.0,915.0,811.0,104.0,919.0,915.0,1177.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pinus pinaster Aiton; Magnoliopsida; Eucalyptus L'Hér.; Tracheophyta
2010,2010-08-29,Aveiro,Vale de Cambra,Macieira de Cambra,Porto Novo,40.8480592,-8.3880687,Desconhecida,278.0,2010-08-29T14:00,33.7,25,11.2,34.6,0.0,0.0,0.0,0.0,0,1015.7,984.8,0,0,0,0,0.67,3.91,8.2,10.0,337,345,24.8,36.0,25.3,23.3,20.4,0.106,0.136,0.197,0.323,1,3600.0,808.3,710.7,97.7,887.9,808.3,1073.5,836.0,735.0,101.0,887.9,836.0,1110.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Pinus pinaster Aiton; Eucalyptus L'Hér.
2010,2010-08-15,Braga,Fafe,Antime,ADONELA (ANTIME) (Adonela),41.43560935,-8.16306298118548,NC,329.0,2010-08-15T11:00,25.5,35,8.7,25.4,0.0,0.0,0.0,0.0,0,1015.9,978.5,0,0,0,0,0.55,2.13,8.3,10.1,108,107,25.6,28.4,23.6,23.2,18.3,0.097,0.138,0.209,0.332,1,3600.0,835.2,729.2,106.0,885.8,835.2,1097.7,788.0,688.0,100.0,885.8,788.0,1035.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Tracheophyta; Pinales; Eucalyptus L'Hér.
2010,2010-08-17,Porto,Paredes,Lordelo,ZONA INDUSTRIAL (LORDELO),41.2364966,-8.415551743176014,Desconhecida,210.0,2010-08-17T02:00,21.4,57,12.6,21.7,0.0,0.0,0.0,0.0,0,1016.8,992.4,0,0,0,0,0.01,1.1,3.6,7.7,37,28,16.6,20.9,25.7,23.5,19.0,0.118,0.134,0.184,0.339,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Pinus pinaster Aiton; Eucalyptus L'Hér.; Tracheophyta; Vitis vinifera L.
